,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
0,1696248160004,-0.7077637,-0.039855957,0.82611084,-0.59375,0.90625,0.296875,0
1,1696248160044,-0.7006836,-0.045959473,0.80926514,-1.890625,0.984375,-0.015625,1
2,1696248160084,-0.6940918,-0.05255127,0.8119507,-1.78125,0.9375,-0.75,2
3,1696248160124,-0.7011719,-0.05596924,0.8175659,-1.4375,0.875,-0.671875,3
4,1696248160164,-0.6804199,-0.04498291,0.8175659,-3.140625,0.671875,-0.5625,4
5,1696248160204,-0.66137695,0.00091552734,0.78704834,0.859375,-2.1875,-0.890625,5
6,1696248160244,-0.6982422,-0.04815674,0.7758179,5.0,-4.96875,-0.515625,6
7,1696248160284,-0.65405273,0.016296387,0.73309326,1.046875,-2.796875,-2.328125,7
8,1696248160324,-0.6413574,0.031433105,0.7296753,3.328125,-1.25,-4.140625,8
9,1696248160364,-0.70214844,-0.045715332,0.82977295,10.328125,2.703125,-1.75,9
10,1696248160404,-0.68603516,-0.128479,0.9113159,9.0625,4.8125,2.140625,10
11,1696248160444,-0.65722656,-0.20806885,0.7628784,-5.703125,0.859375,2.3125,11
12,1696248160484,-0.73461914,-0.0010375977,0.7904663,-5.390625,1.21875,-6.328125,12
13,1696248160524,-0.6738281,-0.012512207,0.8776245,3.921875,8.796875,-1.359375,13
14,1696248160564,-0.6999512,0.02142334,0.8666382,6.46875,3.546875,-0.953125,14
15,1696248160604,-0.65600586,-0.17730713,0.93304443,4.28125,-1.0625,4.21875,15
16,1696248160644,-0.7199707,-0.08013916,0.71990967,-3.203125,-3.359375,1.140625,16
17,1696248160684,-0.66503906,-0.039611816,0.7719116,2.953125,5.9375,-3.625,17
18,1696248160724,-0.65625,-0.039611816,0.90448,4.03125,2.359375,-1.203125,18
19,1696248160764,-0.7507324,-0.13287354,0.8805542,-2.609375,-6.34375,1.828125,19
20,1696248160804,-0.64282227,-0.054016113,0.83807373,-1.125,1.15625,-0.953125,20
21,1696248160844,-0.6945801,-0.047668457,0.82318115,4.703125,7.0625,-0.5,21
22,1696248160884,-0.69091797,-0.09820557,0.9291382,-1.46875,-3.484375,-2.671875,22
23,1696248160924,-0.63061523,-0.039855957,0.73846436,-2.46875,-1.0,1.65625,23
24,1696248160964,-0.6608887,-0.058166504,0.8265991,-2.234375,1.109375,0.3125,24
25,1696248161004,-0.64624023,-0.082092285,0.8903198,0.125,0.671875,-2.234375,25
26,1696248161044,-0.69799805,-0.059387207,0.80340576,-5.296875,-1.6875,-1.453125,26
27,1696248161084,-0.66918945,-0.02911377,0.84490967,-0.328125,-0.34375,0.0,27
28,1696248161124,-0.68115234,-0.09283447,0.8004761,1.109375,0.578125,-0.546875,28
29,1696248161164,-0.6520996,-0.045959473,0.87323,-0.640625,0.078125,-0.015625,29
30,1696248161204,-0.65893555,-0.028869629,0.8048706,0.5625,-1.640625,-0.578125,30
31,1696248161244,-0.68603516,-0.054504395,0.8407593,0.203125,-0.75,0.578125,31
32,1696248161284,-0.6503906,-0.06817627,0.80145264,0.171875,-0.03125,0.34375,32
33,1696248161324,-0.65234375,-0.047424316,0.8744507,0.921875,-0.734375,-0.578125,33
34,1696248161364,-0.7163086,-0.054260254,0.8251343,-0.09375,-1.71875,-0.3125,34
35,1696248161404,-0.6586914,-0.04522705,0.8434448,-0.40625,0.890625,1.921875,35
36,1696248161444,-0.6640625,-0.061584473,0.7992554,0.5,1.359375,-0.234375,36
37,1696248161484,-0.69189453,-0.07574463,0.91693115,-1.375,-0.359375,-1.796875,37
38,1696248161524,-0.6254883,0.0021362305,0.7692261,-1.265625,-0.921875,0.6875,38
39,1696248161564,-0.7011719,-0.09063721,0.8685913,0.40625,0.609375,0.5,39
40,1696248161604,-0.6520996,-0.06011963,0.8082886,-0.15625,5.203125,0.890625,40
41,1696248161644,-0.6582031,-0.054504395,0.9398804,-3.203125,-1.171875,1.40625,41
42,1696248161684,-0.69189453,-0.038146973,0.7941284,0.59375,-2.828125,0.203125,42
43,1696248161724,-0.6464844,-0.08258057,0.80584717,-2.65625,-0.296875,-0.09375,43
44,1696248161764,-0.65844727,-0.05206299,0.8348999,-0.328125,-0.953125,-0.421875,44
45,1696248161804,-0.6508789,-0.05206299,0.87249756,0.1875,0.6875,0.4375,45
46,1696248161844,-0.6623535,-0.021057129,0.83099365,-2.9375,-4.46875,1.09375,46
47,1696248161884,-0.6791992,-0.058898926,0.793396,3.078125,-5.09375,1.078125,47
48,1696248161924,-0.6801758,-0.0791626,0.77386475,1.671875,1.15625,0.4375,48
49,1696248161964,-0.6269531,-0.04058838,0.8414917,2.53125,1.59375,-0.96875,49
50,1696248162004,-0.7285156,-0.0413208,0.88568115,0.765625,-1.21875,0.4375,50
51,1696248162044,-0.6723633,-0.054748535,0.8488159,0.0625,-2.328125,1.671875,51
52,1696248162084,-0.7102051,-0.073791504,0.82562256,0.828125,-1.78125,0.953125,52
53,1696248162124,-0.65844727,-0.07183838,0.81951904,2.375,-0.296875,-0.84375,53
54,1696248162164,-0.62939453,-0.06866455,0.8114624,2.0,1.03125,1.09375,54
55,1696248162204,-0.68603516,-0.03253174,0.8529663,-1.234375,-0.46875,-0.671875,55
56,1696248162244,-0.6875,-0.1194458,0.86932373,-0.375,-3.328125,3.109375,56
57,1696248162284,-0.7126465,-0.085754395,0.8890991,-8.359375,-1.9375,1.46875,57
58,1696248162324,-0.62524414,0.023376465,0.7362671,-3.578125,-2.765625,-2.03125,58
59,1696248162364,-0.67456055,-0.020568848,0.7728882,2.34375,-3.6875,-1.125,59
60,1696248162404,-0.6699219,-0.05987549,0.69207764,4.671875,1.703125,-0.375,60
61,1696248162444,-0.68408203,-0.082092285,0.8812866,1.953125,1.078125,-0.515625,61
62,1696248162484,-0.69970703,-0.065979004,0.95111084,1.15625,-2.3125,3.28125,62
63,1696248162524,-0.7224121,-0.109436035,0.8278198,-1.625,-4.234375,1.578125,63
64,1696248162564,-0.6838379,-0.00079345703,0.7391968,-2.703125,1.515625,-2.828125,64
65,1696248162604,-0.64501953,-0.0022583008,0.73236084,4.0,-0.453125,-0.609375,65
66,1696248162644,-0.6767578,-0.09136963,0.8673706,6.078125,-0.71875,-2.375,66
67,1696248162684,-0.71533203,-0.097961426,0.9298706,0.4375,-0.421875,2.390625,67
68,1696248162724,-0.69262695,-0.10870361,0.7704468,-2.234375,-4.09375,3.859375,68
69,1696248162764,-0.69970703,-0.06817627,0.8324585,-6.8125,-2.8125,-4.265625,69
70,1696248162804,-0.70947266,0.015075684,0.805603,-0.265625,-6.84375,-4.71875,70
71,1696248162844,-0.6340332,0.005554199,0.6757202,3.21875,-1.421875,1.40625,71
72,1696248162884,-0.62841797,-0.028625488,0.711853,9.09375,1.265625,0.4375,72
73,1696248162924,-0.68115234,-0.05303955,0.73480225,6.640625,10.53125,-1.515625,73
74,1696248162964,-0.6682129,-0.15167236,0.9059448,4.015625,1.015625,3.421875,74
75,1696248163004,-0.70166016,-0.18707275,0.8563843,-5.71875,-2.140625,4.859375,75
76,1696248163044,-0.72558594,-0.018859863,0.8036499,-4.140625,-0.203125,-1.890625,76
77,1696248163084,-0.7155762,0.012878418,0.8468628,-0.71875,2.4375,-1.84375,77
78,1696248163124,-0.63720703,-0.06866455,0.87298584,-0.890625,6.015625,-3.734375,78
79,1696248163164,-0.7133789,-0.12335205,0.9401245,-1.21875,-2.171875,-0.03125,79
80,1696248163204,-0.6586914,-0.10015869,0.78289795,-3.046875,-2.8125,0.734375,80
81,1696248163244,-0.6923828,-0.074523926,0.80511475,-2.203125,1.71875,1.453125,81
82,1696248163284,-0.6201172,-0.042785645,0.78704834,-0.0625,3.21875,-1.703125,82
83,1696248163324,-0.70288086,-0.011291504,0.87249756,-0.875,-1.625,0.609375,83
84,1696248163364,-0.6074219,-0.047424316,0.8119507,1.09375,-0.078125,-0.21875,84
85,1696248163404,-0.7207031,-0.05645752,0.82196045,-0.640625,1.828125,0.71875,85
86,1696248163444,-0.69506836,-0.07354736,0.8300171,0.484375,-3.75,0.03125,86
87,1696248163484,-0.62841797,-0.039367676,0.78533936,-1.203125,0.84375,0.25,87
88,1696248163524,-0.68725586,-0.018615723,0.80999756,0.4375,-0.296875,0.484375,88
89,1696248163564,-0.6826172,-0.089416504,0.8563843,-0.6875,2.109375,1.125,89
90,1696248163604,-0.6982422,-0.061584473,0.87298584,-2.953125,-0.484375,-0.46875,90
91,1696248163644,-0.6286621,-0.015197754,0.8007202,1.640625,0.125,1.828125,91
92,1696248163684,-0.7072754,-0.054504395,0.84661865,-0.59375,0.59375,0.4375,92
93,1696248163724,-0.66064453,-0.062805176,0.90301514,-0.875,-2.4375,0.03125,93
94,1696248163764,-0.67626953,-0.039855957,0.80023193,-0.078125,-0.09375,0.890625,94
95,1696248163804,-0.6298828,-0.027648926,0.8529663,0.453125,-0.296875,0.546875,95
96,1696248163844,-0.70874023,-0.07867432,0.8383179,-0.40625,-2.390625,0.03125,96
97,1696248163884,-0.6640625,-0.043273926,0.8324585,-0.53125,-0.875,0.375,97
98,1696248163924,-0.6826172,-0.05718994,0.8746948,-0.78125,-3.65625,-0.296875,98
99,1696248163964,-0.6503906,-0.035949707,0.81243896,-3.296875,-10.203125,-0.578125,99
100,1696248164004,-0.6635742,-0.057434082,0.77508545,-0.25,-2.609375,2.125,100
101,1696248164044,-0.6672363,-0.03253174,0.8192749,-0.75,-0.78125,-0.359375,101
102,1696248164084,-0.70458984,-0.054504395,0.8217163,-1.328125,-0.921875,0.203125,102
103,1696248164124,-0.67407227,-0.022277832,0.81829834,0.828125,-1.046875,0.90625,103
104,1696248164164,-0.6906738,-0.06695557,0.7704468,-0.265625,1.828125,0.75,104
105,1696248164204,-0.6796875,-0.043029785,0.8373413,-0.515625,1.0625,0.1875,105
106,1696248164244,-0.7006836,-0.04058838,0.85736084,0.453125,-3.09375,1.453125,106
107,1696248164284,-0.7133789,-0.1104126,0.92181396,-1.078125,-3.546875,2.421875,107
108,1696248164324,-0.6723633,-0.039123535,0.822937,-12.640625,4.5,2.421875,108
109,1696248164364,-0.67456055,0.00091552734,0.7579956,-2.96875,-0.765625,-0.609375,109
110,1696248164404,-0.6489258,-0.016906738,0.7875366,1.484375,-1.90625,-0.5,110
111,1696248164444,-0.63378906,-0.030090332,0.6798706,1.578125,-0.0625,-0.046875,111
112,1696248164484,-0.65063477,-0.04522705,0.8908081,5.53125,-1.015625,-0.53125,112
