# Sensor type: Respeck
# Activity type: Lying down right
# Activity subtype: Laughing
# Subject id: s2104454
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696248107662,0.66381836,0.039489746,0.6708374,1.78125,5.5625,-1.71875
1696248107743,0.75268555,-0.010070801,0.7723999,6.03125,2.421875,-0.46875
1696248107745,0.8083496,-0.038146973,0.7982788,1.53125,-3.984375,1.1875
1696248107782,0.763916,-0.042297363,0.81829834,2.25,-8.46875,1.21875
1696248107823,0.7260742,-0.0335083,0.81463623,6.34375,-7.0625,2.171875
1696248107862,0.67285156,-0.010803223,0.71087646,5.28125,-5.59375,3.046875
1696248107903,0.7429199,0.026794434,0.62664795,-9.859375,-16.796875,4.8125
1696248107943,0.5571289,0.024108887,0.7797241,-4.453125,-13.578125,5.59375
1696248107984,0.5656738,-0.070373535,0.80926514,-1.484375,-6.5,7.640625
1696248108023,0.5305176,-0.018859863,0.8156128,-9.4375,-6.21875,-0.5625
1696248108064,0.6218262,0.06903076,0.81781006,-5.453125,-3.59375,0.890625
1696248108104,0.6982422,0.06365967,0.8239136,7.09375,0.46875,7.328125
1696248108144,0.6184082,-0.09063721,0.8500366,-4.734375,-1.421875,3.234375
1696248108184,0.5817871,0.031188965,0.8139038,-3.75,-3.484375,0.4375
1696248108224,0.6862793,0.05682373,0.86761475,1.421875,7.203125,2.484375
1696248108263,0.60009766,0.05340576,0.9249878,4.453125,0.140625,2.921875
1696248108303,0.51904297,-0.016418457,0.7880249,-1.359375,-2.296875,-0.734375
1696248108344,0.6904297,0.027526855,0.80145264,0.890625,4.0,-0.65625
1696248108386,0.5656738,-0.017150879,0.90789795,0.5625,0.296875,5.390625
1696248108423,0.50024414,0.06756592,0.82611084,-5.0,0.640625,-4.015625
1696248108464,0.7402344,-0.010803223,0.7313843,-2.15625,0.40625,-1.234375
1696248108503,0.6635742,0.062194824,0.80511475,1.75,-1.25,3.234375
1696248108544,0.6557617,-0.0010375977,0.8619995,-0.046875,-3.015625,-1.140625
1696248108584,0.6352539,-0.0071411133,0.8016968,0.71875,-4.515625,-0.875
1696248108623,0.63500977,0.04925537,0.8319702,1.4375,3.0,3.171875
1696248108663,0.56811523,0.04827881,0.9303589,2.671875,-0.625,2.890625
1696248108704,0.5488281,0.030700684,0.7560425,-0.453125,-0.84375,-1.6875
1696248108744,0.69091797,-7.9345703E-4,0.7614136,1.5,2.28125,1.171875
1696248108784,0.5949707,0.049743652,0.902771,4.078125,3.125,3.8125
1696248108824,0.5698242,0.017028809,0.8434448,-2.15625,0.8125,-2.328125
1696248108863,0.701416,-0.008605957,0.7731323,1.765625,1.828125,-1.390625
1696248108925,0.64941406,0.015563965,0.8571167,3.34375,4.453125,2.078125
1696248108943,0.65600586,0.016052246,0.8383179,0.609375,-1.140625,-2.484375
1696248108984,0.6413574,0.018249512,0.7592163,1.0625,-1.65625,-2.078125
1696248109003,0.6257324,0.015075684,0.7640991,1.21875,-0.375,0.921875
1696248109045,0.63256836,-0.011291504,0.84002686,0.671875,-0.28125,1.109375
1696248109084,0.6069336,0.01776123,0.79241943,-0.203125,-1.828125,0.578125
1696248109124,0.6777344,-0.0017700195,0.81463623,-1.484375,-1.53125,0.921875
1696248109164,0.6176758,-0.008361816,0.8432007,-4.40625,-3.25,0.296875
1696248109204,0.64819336,0.03704834,0.77923584,-3.625,-4.25,-1.015625
1696248109267,0.62231445,0.023864746,0.8217163,1.234375,-1.546875,-1.0
1696248109282,0.625,-0.0037231445,0.7938843,-0.796875,-0.5625,-0.140625
1696248109325,0.61035156,0.02532959,0.86151123,-0.875,-1.234375,0.96875
1696248109363,0.58691406,0.03265381,0.84246826,-1.21875,-0.953125,0.609375
1696248109426,0.6098633,-3.0517578E-4,0.8019409,-0.6875,-2.015625,0.171875
1696248109464,0.62841797,0.014587402,0.77996826,0.765625,-1.46875,0.5
1696248109483,0.6245117,0.026306152,0.86834717,0.78125,0.828125,0.515625
1696248109545,0.5769043,0.027770996,0.85565186,-1.796875,-1.890625,1.109375
1696248109563,0.63964844,-0.023010254,0.85198975,-3.28125,3.15625,-1.328125
1696248109605,0.5925293,0.04095459,0.7819214,0.75,-1.125,-0.640625
1696248109645,0.6225586,0.034606934,0.7965698,1.765625,-2.21875,-2.59375
1696248109694,0.64868164,0.0018920898,0.72821045,2.1875,1.140625,-0.890625
1696248109724,0.6516113,0.03387451,0.8876343,2.78125,3.734375,1.4375
1696248109765,0.6010742,0.022888184,0.8329468,0.015625,-0.171875,1.296875
1696248109807,0.6218262,-0.013000488,0.8007202,0.65625,-1.90625,0.203125
1696248109865,0.64404297,-0.004699707,0.78338623,0.984375,-0.671875,-0.109375
1696248109905,0.6003418,0.020690918,0.8866577,0.28125,-0.4375,0.734375
1696248109924,0.62353516,0.004333496,0.8329468,-3.15625,-4.015625,0.125
1696248109963,0.63061523,-0.0071411133,0.8434448,-8.140625,-1.078125,-0.78125
1696248110005,0.59228516,0.03656006,0.8209839,-2.390625,0.765625,-2.984375
1696248110064,0.6464844,0.06341553,0.7189331,-1.890625,-1.75,-4.515625
1696248110104,0.6621094,0.05340576,0.7316284,1.21875,-1.984375,0.546875
1696248110122,0.6586914,-0.04473877,0.7999878,2.890625,-0.625,0.65625
