,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
89,1696242793984,-0.1484375,-0.12890625,0.98828125,-0.28125,0.21875,0.125,0.0,0.0,0.0,225
90,1696242794024,-0.13183594,-0.14355469,1.0048828,-0.09375,-0.03125,-0.0625,0.0,0.0,0.0,226
91,1696242794064,-0.12890625,-0.13769531,0.9980469,-0.09375,0.09375,0.0,0.0,0.0,0.0,227
92,1696242794104,-0.13964844,-0.13574219,0.9921875,-0.03125,-0.09375,-0.25,0.0,0.0,0.0,228
93,1696242794144,-0.13769531,-0.13964844,0.99902344,-0.40625,-0.09375,0.0625,0.0,0.0,0.0,229
94,1696242794184,-0.13671875,-0.12988281,0.9941406,-0.21875,-0.21875,0.1875,0.0,0.0,0.0,230
95,1696242794224,-0.13671875,-0.12792969,0.9902344,-0.15625,-0.09375,0.125,0.0,0.0,0.0,231
96,1696242794264,-0.14746094,-0.13964844,0.9951172,-0.21875,0.03125,0.0,0.0,0.0,0.0,232
97,1696242794304,-0.13574219,-0.13476562,1.0029297,0.03125,-0.03125,0.0,0.0,0.0,0.0,233
98,1696242794344,-0.12695312,-0.13183594,0.98828125,0.09375,-0.03125,0.0,0.0,0.0,0.0,234
99,1696242794384,-0.13769531,-0.13378906,0.9970703,-0.21875,0.03125,-0.0625,0.0,0.0,0.0,235
100,1696242794424,-0.1328125,-0.14257812,1.0019531,-0.40625,0.03125,-0.1875,-65.6875,-3.25,-28.5625,236
101,1696242794464,-0.140625,-0.14941406,1.0068359,0.34375,-0.15625,0.25,0.0,0.0,0.0,237
102,1696242794504,-0.13671875,-0.14160156,0.984375,-0.03125,-0.03125,0.0,0.0,0.0,0.0,238
103,1696242794544,-0.12792969,-0.14257812,0.9824219,-0.34375,-0.03125,0.1875,0.0,0.0,0.0,239
104,1696242794584,-0.1328125,-0.13378906,0.9970703,0.09375,-0.09375,0.6875,0.0,0.0,0.0,240
105,1696242794624,-0.13867188,-0.13769531,1.0029297,-0.03125,-0.21875,0.375,0.0,0.0,0.0,241
106,1696242794664,-0.14257812,-0.14160156,0.9980469,-0.15625,-0.03125,0.0,0.0,0.0,0.0,242
107,1696242794704,-0.12988281,-0.13574219,0.99121094,0.09375,0.03125,-0.25,0.0,0.0,0.0,243
108,1696242794744,-0.140625,-0.14160156,0.9902344,-0.15625,-0.15625,-0.25,0.0,0.0,0.0,244
109,1696242794784,-0.13671875,-0.13671875,0.9902344,0.03125,-0.03125,0.25,0.0,0.0,0.0,245
110,1696242794824,-0.14746094,-0.13671875,0.9873047,-0.34375,0.09375,0.3125,0.0,0.0,0.0,246
111,1696242794864,-0.13964844,-0.140625,1.0,-0.21875,-0.15625,-0.0625,0.0,0.0,0.0,247
112,1696242794904,-0.14160156,-0.13964844,0.98535156,-0.09375,-0.03125,-0.0625,-66.125,-3.25,-29.3125,248
113,1696242794944,-0.13867188,-0.14453125,1.0058594,0.03125,-0.03125,-0.1875,0.0,0.0,0.0,249
114,1696242794984,-0.14160156,-0.14355469,0.98339844,-0.03125,-0.21875,0.0625,0.0,0.0,0.0,250
115,1696242795024,-0.140625,-0.14355469,0.9921875,0.09375,-0.09375,0.1875,0.0,0.0,0.0,251
116,1696242795064,-0.12988281,-0.14550781,1.0068359,-0.03125,-0.09375,-0.0625,0.0,0.0,0.0,252
117,1696242795104,-0.14160156,-0.13769531,1.0019531,-0.15625,-0.03125,-0.125,0.0,0.0,0.0,253
118,1696242795144,-0.14355469,-0.14257812,0.99316406,0.34375,-0.03125,-0.0625,0.0,0.0,0.0,254
119,1696242795184,-0.13867188,-0.14550781,0.99902344,-0.15625,-0.21875,0.0,0.0,0.0,0.0,255
120,1696242795224,-0.14453125,-0.140625,1.0019531,0.21875,0.09375,0.0625,0.0,0.0,0.0,256
121,1696242795264,-0.13964844,-0.14550781,0.98046875,-0.03125,-0.03125,0.0,0.0,0.0,0.0,257
122,1696242795304,-0.13378906,-0.13867188,0.9941406,-0.15625,-0.03125,-0.1875,0.0,0.0,0.0,258
123,1696242795344,-0.14160156,-0.14355469,1.0068359,0.34375,-0.15625,-0.125,0.0,0.0,0.0,259
124,1696242795384,-0.13867188,-0.14355469,0.98828125,-0.09375,0.09375,-0.25,0.0,0.0,0.0,260
125,1696242795424,-0.13769531,-0.13964844,0.9970703,0.40625,0.09375,-0.125,-67.0625,-2.6875,-29.1875,261
126,1696242795464,-0.140625,-0.1484375,0.99316406,0.15625,-0.09375,0.0625,0.0,0.0,0.0,262
127,1696242795504,-0.13671875,-0.15332031,1.0107422,0.09375,-0.09375,0.0,0.0,0.0,0.0,263
128,1696242795544,-0.13574219,-0.13964844,0.99609375,0.09375,-0.34375,0.0625,0.0,0.0,0.0,264
129,1696242795584,-0.1328125,-0.1484375,0.99121094,0.15625,0.03125,-0.0625,0.0,0.0,0.0,265
130,1696242795624,-0.14160156,-0.1484375,1.0039062,0.15625,0.21875,0.0,0.0,0.0,0.0,266
131,1696242795664,-0.14257812,-0.14550781,0.9941406,0.21875,0.03125,-0.3125,0.0,0.0,0.0,267
132,1696242795704,-0.140625,-0.15234375,0.9980469,0.09375,-0.03125,-0.1875,0.0,0.0,0.0,268
133,1696242795744,-0.140625,-0.13574219,0.99121094,0.34375,0.03125,-0.125,0.0,0.0,0.0,269
134,1696242795784,-0.14355469,-0.13574219,1.0009766,-0.28125,-0.15625,-0.0625,0.0,0.0,0.0,270
135,1696242795824,-0.1328125,-0.14550781,0.98535156,0.40625,-0.09375,0.125,0.0,0.0,0.0,271
136,1696242795864,-0.14257812,-0.13964844,0.9765625,0.46875,0.03125,-0.0625,0.0,0.0,0.0,272
137,1696242795904,-0.13867188,-0.14941406,0.9941406,0.40625,0.03125,-0.125,-66.4375,-3.5625,-29.3125,273
138,1696242795944,-0.13476562,-0.13867188,1.0068359,0.5,0.09375,-0.1875,0.0,0.0,0.0,274
