,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,ind
0,1696246548468,-0.74487305,-0.1260376,-0.67071533,0.859375,-0.265625,0.015625,0
1,1696246548508,-0.74121094,-0.13214111,-0.6531372,0.453125,1.015625,-0.703125,1
2,1696246548548,-0.7458496,-0.12677002,-0.66241455,0.828125,-0.109375,-0.84375,2
3,1696246548588,-0.7561035,-0.1194458,-0.6694946,0.390625,0.5,-0.96875,3
4,1696246548628,-0.75024414,-0.11920166,-0.65411377,6.390625,-1.203125,-1.421875,4
5,1696246548668,-0.74731445,-0.09503174,-0.661438,7.96875,0.5,-0.0625,5
6,1696246548708,-0.7338867,-0.10992432,-0.6914673,18.0,-0.59375,1.359375,6
7,1696246548748,-0.71875,-0.09283447,-0.6885376,17.078125,2.96875,3.640625,7
8,1696246548788,-0.7121582,-0.07354736,-0.6074829,9.875,3.09375,3.984375,8
9,1696246548828,-0.74902344,-0.06500244,-0.628479,7.40625,1.625,3.8125,9
10,1696246548868,-0.74121094,-0.059143066,-0.62579346,5.03125,1.640625,4.03125,10
11,1696246548908,-0.7636719,-0.055480957,-0.6487427,3.875,-0.125,3.265625,11
12,1696246548948,-0.751709,-0.08355713,-0.63482666,2.625,1.375,2.21875,12
13,1696246548988,-0.7607422,-0.061584473,-0.65997314,2.203125,1.640625,1.171875,13
14,1696246549028,-0.76293945,-0.06549072,-0.66070557,1.953125,0.671875,1.25,14
15,1696246549068,-0.7495117,-0.074035645,-0.6524048,1.09375,1.140625,1.296875,15
16,1696246549108,-0.7507324,-0.062316895,-0.6548462,0.90625,1.9375,1.109375,16
17,1696246549148,-0.7167969,-0.049865723,-0.61724854,3.609375,7.5625,1.6875,17
18,1696246549188,-0.73706055,-0.066711426,-0.67803955,0.765625,6.0,6.046875,18
19,1696246549228,-0.8186035,-0.09869385,-0.59503174,0.96875,3.671875,4.859375,19
20,1696246549268,-0.7817383,-0.089416504,-0.5977173,0.171875,-1.03125,-1.03125,20
21,1696246549308,-0.76660156,-0.05621338,-0.611145,-2.140625,-4.015625,-2.796875,21
22,1696246549348,-0.79589844,-0.05255127,-0.64630127,2.640625,0.25,0.484375,22
23,1696246549388,-0.7783203,-0.077697754,-0.6543579,1.890625,0.296875,1.078125,23
24,1696246549428,-0.7578125,-0.07305908,-0.63604736,2.34375,1.078125,0.125,24
25,1696246549468,-0.76220703,-0.06378174,-0.6343384,1.609375,1.515625,0.296875,25
26,1696246549508,-0.7741699,-0.0635376,-0.6260376,1.0,3.171875,1.484375,26
27,1696246549548,-0.7182617,-0.050842285,-0.60821533,-0.9375,8.90625,1.734375,27
28,1696246549588,-0.8371582,-0.09576416,-0.6018677,3.921875,3.359375,6.421875,28
29,1696246549628,-0.81152344,-0.090148926,-0.5750122,-4.484375,-0.03125,-0.140625,29
30,1696246549668,-0.829834,-0.058410645,-0.5952759,0.671875,-1.90625,-1.1875,30
31,1696246549708,-0.7636719,-0.073791504,-0.5911255,1.859375,-3.8125,-1.546875,31
32,1696246549748,-0.7807617,-0.058898926,-0.63848877,3.921875,-0.390625,-1.03125,32
33,1696246549788,-0.79052734,-0.07525635,-0.6338501,0.90625,0.828125,0.25,33
34,1696246549828,-0.78344727,-0.055725098,-0.62335205,1.703125,0.65625,-0.5,34
35,1696246549868,-0.7783203,-0.046447754,-0.6067505,1.375,0.109375,0.03125,35
36,1696246549908,-0.7832031,-0.0569458,-0.58062744,-0.265625,0.9375,1.546875,36
37,1696246549948,-0.7866211,-0.0647583,-0.5979614,-0.84375,1.734375,1.0625,37
38,1696246549988,-0.80029297,-0.069885254,-0.6885376,-4.09375,4.453125,1.640625,38
39,1696246550028,-0.701416,-0.054504395,-0.5227661,0.3125,9.5625,3.546875,39
40,1696246550068,-0.8745117,-0.105773926,-0.51568604,-4.640625,-1.1875,1.265625,40
41,1696246550108,-0.8083496,-0.051574707,-0.58258057,-3.71875,0.65625,-3.859375,41
42,1696246550148,-0.77197266,-0.05206299,-0.5527954,-1.296875,-5.859375,-1.390625,42
43,1696246550188,-0.77734375,-0.09112549,-0.5630493,1.1875,-10.171875,-1.203125,43
44,1696246550228,-0.7824707,-0.085998535,-0.6448364,-2.5625,-11.390625,-4.96875,44
45,1696246550268,-0.7824707,-0.06036377,-0.6121216,-8.625,-10.296875,-4.109375,45
46,1696246550308,-0.74365234,-0.07232666,-0.6375122,-12.90625,-6.765625,-2.640625,46
47,1696246550348,-0.7631836,-0.08770752,-0.6333618,-13.078125,-0.40625,-1.703125,47
48,1696246550388,-0.7885742,-0.09893799,-0.60040283,-13.625,-1.53125,-2.890625,48
49,1696246550428,-0.78930664,-0.090148926,-0.6790161,-14.0625,-4.65625,-3.140625,49
50,1696246550468,-0.7824707,-0.11016846,-0.65289307,-7.765625,-2.9375,-1.234375,50
51,1696246550508,-0.7421875,-0.10601807,-0.722229,9.265625,-3.484375,-0.734375,51
52,1696246550548,-0.7438965,-0.10601807,-0.7173462,6.96875,-4.390625,0.6875,52
53,1696246550588,-0.7590332,-0.105529785,-0.65753174,15.234375,-3.328125,4.0625,53
54,1696246550628,-0.73168945,-0.09698486,-0.616272,10.3125,-0.265625,4.28125,54
55,1696246550668,-0.71972656,-0.08868408,-0.6543579,7.0,3.171875,2.640625,55
56,1696246550708,-0.7426758,-0.061340332,-0.6018677,10.65625,4.09375,2.5625,56
57,1696246550748,-0.7937012,-0.06378174,-0.6502075,4.421875,4.5625,0.890625,57
