,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,ind
54,1696243228331,-0.18554688,-0.2841797,0.94433594,-0.28125,4.3125,2.4375,0.0,0.0,0.0,54
55,1696243228371,-0.10449219,-0.2763672,0.87597656,-2.21875,-1.78125,3.53125,0.0,0.0,0.0,55
56,1696243228411,-0.3359375,-0.24511719,0.8544922,-5.40625,-9.84375,1.15625,-86.875,14.4375,-33.375,56
57,1696243228451,-0.07324219,-0.13867188,0.92871094,-20.59375,-18.59375,-13.75,0.0,0.0,0.0,57
58,1696243228491,0.0,-0.3671875,0.9277344,-17.0,-35.96875,-4.21875,0.0,0.0,0.0,58
59,1696243228531,-0.0048828125,-0.52441406,1.0087891,-6.375,-28.40625,-9.78125,0.0,0.0,0.0,59
60,1696243228571,0.1328125,-0.359375,1.03125,-8.3125,-26.75,-18.5,0.0,0.0,0.0,60
61,1696243228611,0.07324219,-0.50390625,1.0820312,8.875,-25.125,-18.375,0.0,0.0,0.0,61
62,1696243228651,-0.018554688,-0.41503906,1.0,4.5625,-21.8125,-23.4375,0.0,0.0,0.0,62
63,1696243228691,0.00390625,-0.3359375,1.0019531,15.78125,-27.6875,-27.96875,0.0,0.0,0.0,63
64,1696243228731,-0.0068359375,-0.26953125,0.94921875,20.5,-37.375,-25.46875,0.0,0.0,0.0,64
65,1696243228771,0.080078125,-0.23925781,0.9199219,19.09375,-33.71875,-22.40625,0.0,0.0,0.0,65
66,1696243228811,0.115234375,-0.1640625,0.9716797,24.8125,-33.15625,-14.71875,0.0,0.0,0.0,66
67,1696243228851,0.12109375,-0.20410156,0.8613281,19.75,-25.71875,-10.03125,0.0,0.0,0.0,67
68,1696243228891,0.21582031,-0.19238281,0.88964844,22.625,-22.96875,2.375,-76.9375,10.8125,-27.0625,68
69,1696243228931,0.23144531,-0.12597656,0.91796875,22.9375,-15.90625,9.9375,0.0,0.0,0.0,69
70,1696243228971,0.27246094,-0.265625,0.8457031,15.0625,2.125,15.125,0.0,0.0,0.0,70
71,1696243229011,0.23535156,-0.15820312,0.6826172,34.53125,-5.8125,23.3125,0.0,0.0,0.0,71
72,1696243229051,0.18164062,-0.265625,0.9111328,37.6875,23.15625,34.15625,0.0,0.0,0.0,72
73,1696243229091,0.16992188,-0.16601562,0.9404297,45.875,29.34375,41.25,0.0,0.0,0.0,73
74,1696243229131,0.08984375,-0.1796875,0.9873047,32.625,50.15625,29.96875,0.0,0.0,0.0,74
75,1696243229171,0.08886719,-0.18554688,1.0283203,25.25,61.5625,13.96875,0.0,0.0,0.0,75
76,1696243229211,0.05859375,-0.15332031,1.1572266,17.25,63.875,-1.09375,0.0,0.0,0.0,76
77,1696243229251,-0.0546875,-0.1171875,1.1035156,15.78125,65.09375,-4.03125,0.0,0.0,0.0,77
78,1696243229291,-0.048828125,-0.18164062,1.3037109,1.1875,61.3125,-0.25,0.0,0.0,0.0,78
79,1696243229331,-0.06738281,-0.20117188,1.3125,48.625,16.8125,29.65625,0.0,0.0,0.0,79
80,1696243229371,0.37109375,-0.16601562,1.0722656,37.75,63.9375,26.34375,0.0,0.0,0.0,80
81,1696243229411,-0.10058594,-0.29589844,1.4267578,55.53125,52.96875,12.3125,-89.875,26.3125,-30.375,81
82,1696243229451,-0.056640625,0.11621094,1.2714844,20.5,74.0625,-0.3125,0.0,0.0,0.0,82
83,1696243229491,-0.0078125,0.14160156,1.1855469,27.0,76.4375,-0.1875,0.0,0.0,0.0,83
84,1696243229531,0.043945312,-0.0078125,0.9658203,23.90625,93.96875,-21.1875,0.0,0.0,0.0,84
85,1696243229571,-0.21679688,0.19238281,0.7519531,-12.0,104.03125,25.625,0.0,0.0,0.0,85
86,1696243229611,-0.6826172,0.16015625,0.8671875,-23.15625,102.875,42.03125,0.0,0.0,0.0,86
87,1696243229651,-0.6201172,-0.052734375,0.76660156,-8.25,118.03125,18.84375,0.0,0.0,0.0,87
88,1696243229691,-0.5888672,0.04296875,0.66015625,8.875,122.90625,23.5625,0.0,0.0,0.0,88
89,1696243229731,-0.78125,0.15527344,0.59472656,-4.65625,134.1875,37.34375,0.0,0.0,0.0,89
90,1696243229771,-0.80859375,0.016601562,0.515625,5.09375,135.15625,37.34375,0.0,0.0,0.0,90
91,1696243229811,-0.8388672,0.061523438,0.41601562,20.0625,139.1875,37.78125,0.0,0.0,0.0,91
92,1696243229851,-0.77734375,0.061523438,0.33984375,9.5,144.625,25.4375,0.0,0.0,0.0,92
93,1696243229891,-0.8691406,0.01953125,0.3642578,32.5,150.84375,13.84375,-108.625,34.375,-67.375,93
94,1696243229931,-0.7861328,-0.034179688,0.37304688,36.0,135.96875,-22.34375,0.0,0.0,0.0,94
95,1696243229971,-1.0136719,0.3017578,0.27246094,-31.40625,172.875,-37.53125,0.0,0.0,0.0,95
96,1696243230011,-0.92871094,0.4423828,0.36035156,6.9375,58.375,-5.25,0.0,0.0,0.0,96
97,1696243230051,-0.9667969,0.43847656,0.24609375,-16.5625,-0.34375,17.8125,0.0,0.0,0.0,97
98,1696243230091,-0.9785156,0.36035156,0.31152344,26.28125,-56.53125,20.6875,0.0,0.0,0.0,98
99,1696243230131,-0.859375,0.40820312,-0.29882812,66.0625,-111.59375,12.25,0.0,0.0,0.0,99
100,1696243230171,-0.80078125,0.3330078,0.18359375,17.1875,-19.4375,44.25,0.0,0.0,0.0,100
101,1696243230211,-0.9091797,0.2529297,0.20019531,-5.8125,23.09375,33.6875,0.0,0.0,0.0,101
102,1696243230251,-0.8642578,0.44726562,0.15136719,-19.3125,43.125,10.96875,0.0,0.0,0.0,102
103,1696243230291,-0.85546875,0.40039062,0.24023438,-50.625,36.65625,13.40625,0.0,0.0,0.0,103
104,1696243230331,-0.953125,0.32128906,0.33691406,-77.59375,16.75,3.90625,0.0,0.0,0.0,104
105,1696243230371,-0.828125,0.296875,0.43945312,-85.21875,-13.75,-2.375,0.0,0.0,0.0,105
106,1696243230411,-0.7089844,0.20605469,0.30566406,-30.78125,-11.0625,20.5,-104.6875,38.3125,-78.1875,106
107,1696243230451,-0.84765625,0.10644531,0.5410156,-108.78125,40.6875,-25.40625,0.0,0.0,0.0,107
108,1696243230491,-1.0693359,0.58203125,0.43066406,-135.53125,18.53125,-17.71875,0.0,0.0,0.0,108
109,1696243230531,-1.7470703,0.5410156,0.36816406,-0.8125,-10.9375,4.4375,0.0,0.0,0.0,109
110,1696243230571,-0.4609375,0.28808594,0.045898438,-35.0625,-38.84375,-41.03125,0.0,0.0,0.0,110
111,1696243230611,-0.6982422,0.37304688,-0.18847656,-121.125,56.25,29.90625,0.0,0.0,0.0,111
112,1696243230651,-1.5449219,-0.64941406,-0.35839844,-128.25,78.59375,14.6875,0.0,0.0,0.0,112
113,1696243230691,-0.92578125,-0.059570312,0.041015625,-108.3125,51.90625,-54.15625,0.0,0.0,0.0,113
114,1696243230731,-0.9453125,0.34179688,0.05078125,-55.375,27.6875,-9.03125,0.0,0.0,0.0,114
115,1696243230771,-1.1455078,0.03125,-0.016601562,-126.4375,28.59375,-2.28125,0.0,0.0,0.0,115
116,1696243230811,-0.9199219,0.068359375,0.072265625,-138.5625,12.125,2.875,0.0,0.0,0.0,116
117,1696243230851,-1.0019531,-0.15332031,0.048828125,-121.4375,6.625,16.15625,0.0,0.0,0.0,117
118,1696243230891,-1.0273438,-0.14453125,0.0546875,-107.4375,-7.96875,3.46875,-103.625,36.8125,-71.75,118
119,1696243230931,-1.0087891,-0.045898438,0.21875,-98.15625,-11.625,5.375,0.0,0.0,0.0,119
120,1696243230971,-0.9667969,0.10058594,0.21484375,-95.125,-18.09375,20.0625,0.0,0.0,0.0,120
121,1696243231011,-0.91308594,-0.16601562,0.12207031,-120.6875,-25.96875,26.71875,0.0,0.0,0.0,121
122,1696243231051,-0.9394531,-0.1875,0.28320312,-83.34375,-54.03125,30.9375,0.0,0.0,0.0,122
123,1696243231091,-0.8701172,0.047851562,0.15527344,-152.96875,-116.25,33.625,0.0,0.0,0.0,123
124,1696243231131,-1.0546875,0.59277344,0.18945312,-128.625,-222.625,75.8125,0.0,0.0,0.0,124
125,1696243231171,-1.3740234,-0.15722656,0.10449219,-86.75,-199.5,100.75,0.0,0.0,0.0,125
126,1696243231211,-0.5019531,-0.3544922,0.13183594,-13.375,-162.25,83.25,0.0,0.0,0.0,126
127,1696243231251,-0.18359375,-0.20410156,0.55859375,9.25,-119.65625,75.90625,0.0,0.0,0.0,127
128,1696243231291,-0.4404297,0.11230469,0.74902344,55.40625,-54.96875,39.25,0.0,0.0,0.0,128
129,1696243231331,-0.71777344,0.20800781,1.0908203,22.4375,-90.90625,35.15625,0.0,0.0,0.0,129
130,1696243231371,-0.41503906,0.8457031,0.76660156,-11.25,-142.46875,74.09375,0.0,0.0,0.0,130
131,1696243231411,0.0234375,-0.37304688,0.44140625,-80.59375,-97.875,23.5,-69.75,42.0625,-31.125,131
132,1696243231451,-0.49023438,-0.05078125,0.95996094,47.9375,-136.375,-2.75,0.0,0.0,0.0,132
133,1696243231491,-0.19433594,0.49023438,0.9980469,12.90625,-117.40625,32.65625,0.0,0.0,0.0,133
134,1696243231531,-0.39648438,0.109375,0.84472656,-21.15625,-114.46875,29.34375,0.0,0.0,0.0,134
135,1696243231571,-0.15820312,0.3310547,1.1523438,-5.6875,-106.96875,17.9375,0.0,0.0,0.0,135
136,1696243231611,0.0048828125,0.16113281,0.95410156,-18.625,-103.34375,30.5625,0.0,0.0,0.0,136
137,1696243231651,-0.01953125,0.21875,1.0537109,2.53125,-112.5,32.65625,0.0,0.0,0.0,137
138,1696243231691,0.125,0.13085938,0.98535156,1.0,-114.90625,42.09375,0.0,0.0,0.0,138
139,1696243231731,0.21289062,0.16210938,1.1533203,17.5,-119.84375,46.6875,0.0,0.0,0.0,139
140,1696243231771,0.35742188,0.23535156,0.9824219,23.59375,-127.78125,50.09375,0.0,0.0,0.0,140
141,1696243231811,0.41601562,0.20507812,1.0224609,18.96875,-112.75,47.71875,0.0,0.0,0.0,141
142,1696243231851,0.54589844,0.21972656,1.2460938,16.03125,-97.8125,44.5,0.0,0.0,0.0,142
143,1696243231891,0.6386719,0.24902344,1.0986328,20.125,-80.46875,27.03125,-19.1875,39.0625,-29.75,143
144,1696243231931,0.8623047,0.29492188,1.1845703,15.59375,-39.34375,8.90625,0.0,0.0,0.0,144
145,1696243231971,0.8251953,0.2705078,1.2724609,-5.5625,15.84375,-8.96875,0.0,0.0,0.0,145
146,1696243232011,0.7216797,0.2421875,1.2050781,-14.125,71.625,-34.1875,0.0,0.0,0.0,146
147,1696243232051,0.6142578,0.27148438,1.1611328,-25.34375,118.4375,-54.8125,0.0,0.0,0.0,147
148,1696243232091,0.4736328,0.21679688,1.0751953,-27.4375,144.4375,-52.25,0.0,0.0,0.0,148
149,1696243232131,0.3251953,0.13476562,0.9785156,-29.1875,140.46875,-40.46875,0.0,0.0,0.0,149
