# Sensor type: Respeck
# Activity type: Lying down back
# Activity subtype: Coughing
# Subject id: s2104454
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696246697814,-0.6784668,-0.07940674,0.8209839,0.5625,-0.125,0.53125
1696246697853,-0.67871094,-0.09259033,0.8265991,0.046875,-0.1875,0.125
1696246697894,-0.67407227,-0.08258057,0.81829834,-0.34375,-0.015625,0.140625
1696246697933,-0.67089844,-0.07696533,0.82025146,-0.34375,-0.203125,0.203125
1696246697974,-0.67089844,-0.082336426,0.82489014,0.03125,0.28125,0.234375
1696246698014,-0.67163086,-0.08453369,0.8241577,-0.3125,0.28125,0.40625
1696246698054,-0.671875,-0.09698486,0.8463745,-1.1875,0.90625,0.0625
1696246698095,-0.6743164,-0.101379395,0.83148193,-2.46875,0.90625,-0.84375
1696246698134,-0.68774414,-0.089660645,0.82684326,-4.21875,1.453125,-1.15625
1696246698174,-0.69091797,-0.074279785,0.83148193,-3.625,3.46875,-1.03125
1696246698214,-0.6791992,-0.08795166,0.83514404,-4.4375,4.71875,-1.1875
1696246698255,-0.62060547,-0.07232666,0.8446655,-3.59375,2.53125,-2.734375
1696246698295,-0.62646484,-0.05596924,0.82806396,-3.828125,-0.71875,-4.21875
1696246698336,-0.66503906,-0.054016113,0.85321045,2.09375,-4.921875,-4.828125
1696246698375,-0.70043945,-0.024719238,0.7523804,8.859375,-7.09375,-4.421875
1696246698416,-0.57250977,0.101501465,0.77142334,11.953125,1.5,0.609375
1696246698456,-0.67407227,0.016052246,0.8209839,16.1875,-7.6875,5.25
1696246698496,-0.6911621,-0.18804932,0.7560425,9.375,0.015625,-1.65625
1696246698536,-0.57373047,-0.120910645,0.8661499,4.90625,1.234375,0.90625
1696246698578,-0.779541,-0.14898682,0.87615967,1.03125,-0.609375,-0.140625
1696246698593,-0.7182617,-0.10430908,0.8270874,-2.21875,0.765625,-0.171875
1696246698636,-0.6738281,-0.08282471,0.8695679,-1.59375,0.234375,0.1875
1696246698678,-0.7312012,-0.12213135,0.8307495,-2.59375,0.765625,0.0
1696246698717,-0.6279297,-0.06304932,0.7470093,-5.953125,2.765625,-0.765625
1696246698757,-0.59228516,-0.017150879,0.8407593,-1.828125,4.609375,1.640625
1696246698819,-0.73583984,-0.1716919,0.8859253,-0.09375,-4.15625,2.21875
1696246698836,-0.7023926,-0.121398926,0.8468628,-4.109375,-2.25,-4.4375
1696246698875,-0.62524414,-0.07354736,0.8095093,-2.671875,-1.0,-2.75
1696246698915,-0.68530273,-0.082336426,0.7662964,0.5,-2.40625,0.5
1696246698979,-0.7084961,-0.08258057,0.8251343,1.0625,1.109375,-0.984375
1696246699016,-0.69750977,-0.07110596,0.84124756,2.1875,0.90625,0.875
1696246699056,-0.66625977,-0.077941895,0.8156128,1.296875,1.6875,1.90625
1696246699074,-0.6635742,-0.05987549,0.75823975,2.734375,1.671875,1.453125
1696246699116,-0.6401367,-0.089904785,0.79022217,2.078125,4.4375,2.875
1696246699156,-0.60424805,-0.050109863,0.8756714,-5.0,13.8125,6.03125
1696246699218,-0.7307129,-0.14849854,1.0077515,2.4375,-3.484375,2.984375
1696246699234,-0.6760254,-0.11895752,0.85809326,-1.015625,3.03125,-4.125
