# Sensor type: Thingy
# Activity type: Miscellaneous movements
# Activity subtype: Normal
# Subject id: s2104454
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696243257883,-0.81640625,0.016601562,0.47070312,26.71875,-18.46875,-28.03125,0.0,0.0,0.0
1696243257912,-1.1894531,0.375,0.38867188,45.03125,11.3125,-7.875,-104.5625,4.8125,-70.25
1696243257945,-1.7246094,0.109375,0.39453125,12.5,-10.59375,0.84375,0.0,0.0,0.0
1696243258009,-0.15136719,0.4482422,-0.36132812,-31.28125,7.59375,-36.9375,0.0,0.0,0.0
1696243258032,-0.80078125,-0.0078125,-0.00390625,-4.28125,75.59375,64.6875,0.0,0.0,0.0
1696243258066,-1.609375,-0.671875,-0.26171875,-50.6875,84.8125,-20.9375,0.0,0.0,0.0
1696243258125,-0.78515625,0.4453125,0.107421875,38.5,33.90625,-28.03125,0.0,0.0,0.0
1696243258156,-0.9716797,0.38867188,0.18261719,-37.3125,59.125,-1.90625,0.0,0.0,0.0
1696243258181,-1.0517578,-0.038085938,-0.16015625,-92.625,63.34375,-1.46875,0.0,0.0,0.0
1696243258245,-0.89746094,0.0078125,-0.015625,-40.5625,45.4375,0.125,0.0,0.0,0.0
1696243258275,-0.9433594,-0.030273438,-0.057617188,-50.0,43.5,1.21875,0.0,0.0,0.0
1696243258303,-0.9951172,-0.11425781,0.024414062,-33.40625,40.6875,-2.8125,0.0,0.0,0.0
1696243258364,-1.0175781,0.021484375,0.22949219,-38.34375,35.6875,-8.0625,0.0,0.0,0.0
1696243258402,-1.0078125,0.034179688,0.2919922,-70.875,31.65625,-15.375,-102.3125,6.625,-89.875
1696243258421,-0.9814453,-0.19921875,0.08984375,-42.9375,6.125,2.90625,0.0,0.0,0.0
1696243258483,-1.0263672,0.12402344,-0.03125,-69.46875,-11.3125,-2.9375,0.0,0.0,0.0
1696243258513,-1.2128906,0.23828125,0.068359375,-30.59375,-40.6875,15.5,0.0,0.0,0.0
1696243258542,-1.2929688,-0.07128906,0.15917969,-9.84375,-106.84375,5.90625,0.0,0.0,0.0
1696243258605,-1.2265625,0.35839844,0.21679688,-50.375,-155.65625,7.125,0.0,0.0,0.0
1696243258631,-1.1748047,0.36132812,0.11035156,-80.09375,-175.5625,39.65625,0.0,0.0,0.0
