# Sensor type: Thingy
# Activity type: Lying down right
# Activity subtype: Normal
# Subject id: s2104454
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696242953681,0.037109375,-0.98828125,0.12988281,-1.0625,-0.21875,0.0625,0.0,0.0,0.0
1696242953711,0.046875,-0.9892578,0.14160156,-0.75,-0.28125,-0.1875,0.0,0.0,0.0
1696242953741,0.040039062,-0.98339844,0.12207031,-0.21875,-0.53125,-0.25,0.0,0.0,0.0
1696242953803,0.05078125,-0.9902344,0.125,-0.40625,0.03125,-0.4375,0.0,0.0,0.0
1696242953835,0.037109375,-0.9980469,0.13769531,-0.40625,-0.03125,-0.125,0.0,0.0,0.0
1696242953864,0.045898438,-1.0087891,0.13769531,0.65625,-0.15625,0.0625,0.0,0.0,0.0
1696242953923,0.044921875,-1.0117188,0.13769531,1.8125,-0.09375,0.0625,-50.25,-37.0,-63.375
1696242953953,0.03125,-0.9863281,0.12597656,0.8125,-0.15625,0.1875,0.0,0.0,0.0
1696242953983,0.032226562,-0.9951172,0.12597656,1.125,-0.03125,0.1875,0.0,0.0,0.0
1696242954044,0.0390625,-0.9921875,0.140625,1.5,-0.09375,-0.125,0.0,0.0,0.0
1696242954073,0.044921875,-1.0009766,0.1484375,2.09375,-0.03125,-0.5625,0.0,0.0,0.0
1696242954103,0.051757812,-0.99609375,0.15527344,1.5,-0.21875,-0.8125,0.0,0.0,0.0
1696242954164,0.05078125,-0.99609375,0.14355469,1.125,-0.28125,-0.75,0.0,0.0,0.0
1696242954194,0.046875,-1.0,0.14648438,0.65625,-0.28125,-0.25,0.0,0.0,0.0
1696242954224,0.043945312,-1.0097656,0.140625,-0.21875,-0.34375,-0.125,0.0,0.0,0.0
1696242954281,0.041015625,-1.0019531,0.14355469,0.46875,-0.46875,0.25,0.0,0.0,0.0
1696242954310,0.044921875,-1.0019531,0.14648438,1.5625,-0.46875,0.1875,0.0,0.0,0.0
1696242954341,0.041992188,-0.98828125,0.14355469,-0.46875,-0.21875,-0.125,0.0,0.0,0.0
1696242954402,0.053710938,-0.98339844,0.13964844,-0.6875,-0.34375,-0.1875,-49.8125,-37.75,-61.5625
1696242954431,0.049804688,-1.0019531,0.12695312,-0.8125,-0.34375,-0.25,0.0,0.0,0.0
1696242954463,0.049804688,-0.99609375,0.14941406,-0.03125,-0.21875,-0.1875,0.0,0.0,0.0
1696242954525,0.04296875,-1.0048828,0.13671875,0.9375,-0.28125,-0.3125,0.0,0.0,0.0
