# Sensor type: Thingy
# Activity type: Lying down back
# Activity subtype: Normal
# Subject id: s2104454
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696243002493,0.025390625,-0.07324219,0.9658203,-1.0,-0.25,0.25,0.0,0.0,0.0
1696243002521,0.013671875,-0.0703125,0.9746094,0.28125,-0.9375,0.1875,0.0,0.0,0.0
1696243002585,0.016601562,-0.07128906,1.0078125,3.46875,-1.0,0.125,0.0,0.0,0.0
1696243002612,0.021484375,-0.06542969,1.0087891,1.8125,-0.09375,-0.1875,0.0,0.0,0.0
1696243002643,0.022460938,-0.046875,1.0224609,0.46875,0.21875,-0.59375,0.0,0.0,0.0
1696243002703,0.020507812,-0.049804688,1.0234375,-0.28125,0.53125,-0.4375,0.0,0.0,0.0
1696243002732,0.020507812,-0.055664062,1.0195312,-1.71875,0.71875,-0.25,0.0,0.0,0.0
1696243002764,0.016601562,-0.05859375,1.0048828,-2.46875,-0.25,0.125,0.0,0.0,0.0
1696243002823,0.017578125,-0.07128906,0.9824219,-1.78125,-0.5,0.375,0.0,0.0,0.0
1696243002856,0.01953125,-0.078125,0.984375,-0.4375,-0.1875,0.1875,0.0,0.0,0.0
1696243002886,0.022460938,-0.055664062,1.0136719,0.96875,0.15625,-0.1875,-55.375,0.625,-22.4375
1696243002945,0.015625,-0.064453125,1.03125,1.25,0.09375,-0.3125,0.0,0.0,0.0
1696243002973,0.021484375,-0.057617188,1.0302734,0.40625,-0.375,-0.0625,0.0,0.0,0.0
1696243003003,0.024414062,-0.046875,1.0224609,-0.34375,-0.1875,-0.0625,0.0,0.0,0.0
1696243003063,0.020507812,-0.053710938,1.0234375,-0.75,0.09375,0.0625,0.0,0.0,0.0
1696243003095,0.021484375,-0.06640625,0.9970703,-1.25,0.03125,0.0625,0.0,0.0,0.0
1696243003123,0.020507812,-0.060546875,0.98828125,-0.6875,0.28125,-0.0625,0.0,0.0,0.0
1696243003182,0.015625,-0.07128906,1.0009766,-0.03125,-0.03125,-0.0625,0.0,0.0,0.0
1696243003216,0.0234375,-0.07421875,1.015625,0.15625,-0.1875,0.0,0.0,0.0,0.0
1696243003244,0.0146484375,-0.064453125,1.0214844,0.03125,-0.3125,-0.125,0.0,0.0,0.0
1696243003302,0.022460938,-0.056640625,1.0244141,-0.03125,-0.3125,-0.1875,0.0,0.0,0.0
1696243003335,0.021484375,-0.061523438,1.0234375,-0.09375,0.03125,-0.125,0.0,0.0,0.0
1696243003362,0.0126953125,-0.060546875,1.0097656,-0.21875,0.84375,0.1875,0.0,0.0,0.0
1696243003424,0.029296875,-0.059570312,1.0107422,-0.15625,0.15625,-0.0625,-54.75,2.875,-22.5625
1696243003453,0.017578125,-0.049804688,1.0126953,-0.625,-0.25,0.125,0.0,0.0,0.0
1696243003483,0.017578125,-0.0546875,1.0,-0.34375,-0.25,0.0,0.0,0.0,0.0
1696243003544,0.018554688,-0.060546875,1.0009766,-0.8125,-0.125,0.0625,0.0,0.0,0.0
1696243003573,0.022460938,-0.061523438,1.015625,-1.125,0.15625,0.3125,0.0,0.0,0.0
1696243003606,0.0146484375,-0.076171875,1.0185547,-1.0625,-0.03125,0.0,0.0,0.0,0.0
1696243003663,0.025390625,-0.076171875,1.0039062,-0.34375,-0.09375,0.0,0.0,0.0,0.0
1696243003692,0.022460938,-0.06933594,1.0097656,0.59375,-0.03125,0.0,0.0,0.0,0.0
