# Sensor type: Respeck
# Activity type: Lying down right
# Activity subtype: Singing
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696253379894,0.71240234,-0.023742676,0.72161865,-0.953125,-1.25,0.5625
1696253379935,0.71240234,-0.037902832,0.7230835,2.671875,1.890625,1.0625
1696253379997,0.7163086,-0.05718994,0.69281006,2.28125,3.40625,1.609375
1696253380035,0.71533203,-0.04034424,0.69573975,2.5625,1.390625,0.953125
1696253380055,0.7224121,-0.05279541,0.72943115,1.3125,-1.921875,0.125
1696253380116,0.7368164,-0.062805176,0.7243042,-2.359375,-1.34375,0.640625
1696253380136,0.71655273,-0.054748535,0.71698,-3.390625,-0.625,1.234375
1696253380176,0.71533203,-0.03668213,0.7262573,-1.03125,-0.828125,-0.234375
1696253380236,0.7229004,-0.038635254,0.7279663,1.484375,0.484375,-0.109375
1696253380255,0.7116699,-0.03643799,0.7201538,0.671875,0.125,-0.03125
1696253380316,0.7163086,-0.047424316,0.71917725,0.203125,0.703125,0.625
1696253380336,0.7180176,-0.04083252,0.7189331,-1.8125,-1.203125,0.3125
1696253380376,0.72143555,-0.03717041,0.7313843,-1.28125,-0.28125,0.5625
1696253380416,0.72631836,-0.04840088,0.72210693,-0.4375,-0.453125,1.546875
1696253380479,0.7199707,-0.046936035,0.7057495,-0.4375,1.46875,1.34375
1696253380495,0.73657227,-0.042297363,0.71087646,0.84375,2.125,0.59375
1696253380560,0.73657227,-0.031311035,0.7106323,-0.296875,0.78125,-0.515625
1696253380577,0.72216797,-0.037902832,0.7172241,-0.21875,1.625,0.890625
1696253380596,0.7233887,-0.039611816,0.70965576,-1.09375,1.09375,1.21875
1696253380637,0.71533203,-0.046691895,0.7050171,-1.015625,-0.75,0.328125
1696253380678,0.7248535,-0.040100098,0.7189331,0.75,-1.203125,-0.25
1696253380717,0.7380371,-0.035217285,0.70428467,0.859375,-2.203125,-0.21875
1696253380756,0.7338867,-0.03277588,0.711853,-0.140625,-1.84375,0.015625
1696253380796,0.71972656,-0.039367676,0.7067261,0.15625,-0.34375,0.453125
1696253380837,0.7258301,-0.04449463,0.7164917,0.328125,-0.875,0.015625
1696253380879,0.73046875,-0.042785645,0.71551514,0.46875,-0.890625,-0.359375
1696253380916,0.73046875,-0.03375244,0.7218628,-0.03125,-1.015625,-0.09375
1696253380956,0.7285156,-0.04107666,0.711853,0.15625,-0.84375,0.34375
1696253380997,0.71850586,-0.051330566,0.6889038,-1.578125,-1.546875,0.265625
1696253381037,0.7207031,-0.0154418945,0.7157593,-2.203125,-1.328125,-1.09375
1696253381077,0.7233887,-0.046203613,0.73553467,1.875,-0.046875,-0.234375
1696253381117,0.7307129,-0.053527832,0.7235718,1.21875,-2.15625,0.046875
1696253381156,0.7290039,-0.031555176,0.7177124,-1.203125,-1.28125,-0.453125
1696253381196,0.71899414,-0.04156494,0.71673584,-0.921875,-0.328125,0.234375
1696253381238,0.72265625,-0.051086426,0.72406006,0.78125,0.8125,0.59375
1696253381276,0.72436523,-0.04840088,0.7177124,0.90625,0.328125,0.28125
1696253381317,0.72802734,-0.032043457,0.7250366,1.296875,1.203125,0.265625
1696253381357,0.7060547,-0.04547119,0.71209717,1.078125,2.09375,1.515625
1696253381397,0.74560547,-0.047912598,0.71258545,1.890625,2.09375,1.71875
1696253381437,0.7385254,-0.043273926,0.71746826,2.859375,2.171875,0.390625
1696253381476,0.7314453,-0.050598145,0.69866943,-1.875,0.96875,0.703125
1696253381516,0.73657227,-0.050598145,0.6989136,-0.546875,2.890625,1.265625
1696253381557,0.73950195,-0.046936035,0.6976929,0.40625,1.921875,0.3125
1696253381596,0.74560547,-0.035705566,0.697937,0.453125,0.859375,0.140625
1696253381636,0.7453613,-0.046691895,0.68304443,0.21875,0.65625,0.796875
1696253381677,0.74121094,-0.038391113,0.696228,1.125,1.25,0.859375
1696253381718,0.74316406,-0.04034424,0.68914795,0.953125,1.15625,0.875
1696253381756,0.75561523,-0.037902832,0.6898804,0.234375,1.015625,1.0
1696253381799,0.7390137,-0.038391113,0.6798706,-1.921875,0.390625,1.578125
1696253381836,0.75,-0.040100098,0.68914795,0.625,1.359375,0.4375
1696253381877,0.73828125,-0.051330566,0.6901245,-0.078125,0.296875,-0.15625
1696253381897,0.7438965,-0.047180176,0.6901245,0.375,-0.640625,0.03125
1696253381937,0.7429199,-0.042297363,0.67840576,-1.453125,-1.53125,0.15625
1696253381977,0.75097656,-0.027648926,0.6925659,-1.203125,-0.9375,-0.3125
1696253382016,0.7512207,-0.042297363,0.6869507,-1.046875,-1.3125,0.15625
1696253382056,0.7426758,-0.035705566,0.69403076,0.265625,-1.40625,0.09375
1696253382098,0.74560547,-0.042297363,0.69989014,2.109375,0.421875,-0.109375
1696253382136,0.78149414,-0.061828613,0.7201538,2.375,1.25,0.46875
1696253382197,0.7536621,-0.054748535,0.70355225,-0.40625,-2.53125,0.140625
1696253382236,0.7272949,-0.035217285,0.6732788,-1.265625,-5.5,-1.09375
1696253382277,0.7336426,-0.019348145,0.69866943,-1.671875,-3.796875,-1.515625
1696253382297,0.7272949,-0.023010254,0.70428467,-1.078125,-1.15625,0.234375
1696253382358,0.74194336,-0.045959473,0.7001343,0.203125,-1.703125,0.78125
1696253382396,0.73706055,-0.041809082,0.6659546,-2.375,-3.75,0.78125
1696253382415,0.732666,-0.019592285,0.68792725,-3.625,-2.296875,1.125
1696253382456,0.7128906,-0.024230957,0.684021,1.375,2.515625,3.90625
1696253382495,0.72631836,-0.035461426,0.68011475,-1.15625,1.1875,2.03125
1696253382537,0.7446289,-0.023742676,0.7074585,2.21875,-0.375,-0.640625
1696253382580,0.7668457,-0.05255127,0.69818115,1.25,-0.640625,0.578125
1696253382616,0.7578125,-0.022521973,0.71868896,0.546875,-1.5,0.375
1696253382659,0.72802734,-0.03253174,0.7123413,-1.34375,-3.921875,-0.03125
1696253382719,0.7314453,-0.035217285,0.7111206,-1.703125,-1.65625,0.078125
1696253382740,0.7307129,-0.034729004,0.7196655,0.875,-0.1875,-0.375
1696253382776,0.7265625,-0.03253174,0.7189331,1.9375,0.34375,-0.453125
1696253382817,0.7163086,-0.0256958,0.7106323,-0.484375,-1.625,0.015625
1696253382856,0.7182617,-0.01373291,0.70843506,-1.578125,-1.609375,0.28125
1696253382918,0.7219238,-0.026184082,0.7116089,-1.296875,-0.8125,0.828125
1696253382936,0.732666,-0.04473877,0.72283936,1.0625,-0.03125,0.625
1696253382977,0.7294922,-0.046447754,0.701355,-0.265625,-0.09375,0.53125
1696253383036,0.74438477,-0.022766113,0.7015991,0.515625,1.15625,0.375
1696253383076,0.7446289,-0.03326416,0.697937,0.46875,1.0,1.421875
1696253383095,0.7409668,-0.028381348,0.70355225,1.46875,0.796875,0.296875
1696253383137,0.7441406,-0.035705566,0.70062256,-0.84375,-0.953125,0.03125
1696253383198,0.7324219,-0.027160645,0.70648193,-0.21875,-0.25,0.03125
1696253383201,0.7355957,-0.034729004,0.7055054,-0.75,-0.78125,-0.046875
1696253383237,0.7277832,-0.0335083,0.7057495,-1.28125,-1.03125,-0.078125
1696253383277,0.73413086,-0.0335083,0.713562,-0.46875,-0.34375,-0.078125
1696253383319,0.7282715,-0.039855957,0.7177124,-0.859375,-0.4375,0.1875
1696253383359,0.7355957,-0.03302002,0.7128296,0.609375,0.875,0.296875
1696253383398,0.7429199,-0.034240723,0.69281006,-0.71875,0.09375,0.203125
1696253383437,0.7363281,-0.02178955,0.69525146,-0.71875,-0.1875,1.328125
1696253383476,0.7453613,-0.015686035,0.7086792,-2.140625,-1.390625,2.265625
1696253383517,0.7258301,-0.024719238,0.7025757,-1.828125,-1.546875,0.90625
1696253383557,0.7199707,-0.027648926,0.7086792,-0.46875,-2.078125,-0.375
1696253383598,0.73168945,-0.026428223,0.7111206,1.28125,-1.421875,-0.3125
1696253383637,0.73583984,-0.02545166,0.7067261,0.859375,-0.953125,0.109375
1696253383678,0.7314453,-0.02130127,0.70892334,-0.625,-1.078125,-0.140625
1696253383719,0.7331543,-0.016906738,0.71258545,1.3125,0.40625,-0.0625
1696253383758,0.7390137,-0.028381348,0.7133179,0.9375,2.875,0.890625
1696253383797,0.73950195,-0.030334473,0.6893921,0.15625,3.34375,1.171875
1696253383837,0.73168945,-0.020568848,0.70355225,-0.546875,1.203125,1.046875
1696253383876,0.7294922,-0.03326416,0.7057495,1.171875,0.53125,0.5625
1696253383918,0.732666,-0.027404785,0.69329834,0.765625,0.96875,0.375
1696253383957,0.73950195,-0.023742676,0.6852417,-1.046875,-0.203125,0.28125
1696253383997,0.74658203,-0.015930176,0.6881714,-0.515625,0.09375,-0.265625
1696253384038,0.7463379,-0.024719238,0.6911011,-0.5,0.8125,0.171875
1696253384077,0.7524414,-0.02520752,0.6930542,-0.703125,0.328125,0.328125
1696253384119,0.7438965,-0.024475098,0.701355,-0.46875,-0.46875,0.21875
1696253384157,0.7375488,-0.022521973,0.69744873,-0.078125,-1.703125,0.046875
1696253384198,0.7351074,-0.020080566,0.69647217,1.28125,-1.0625,0.09375
1696253384238,0.7495117,-0.026428223,0.70526123,0.65625,-0.625,0.265625
1696253384275,0.7441406,-0.03253174,0.69818115,0.96875,-0.25,0.328125
1696253384317,0.7458496,-0.02178955,0.6930542,0.203125,-0.953125,-0.28125
1696253384356,0.75024414,-0.022033691,0.69573975,0.546875,-0.5625,0.0625
1696253384399,0.7507324,-0.028869629,0.70111084,1.625,0.53125,0.4375
1696253384442,0.75097656,-0.024719238,0.7020874,1.21875,0.28125,0.984375
1696253384477,0.73583984,-0.02520752,0.68963623,0.96875,-0.75,0.359375
1696253384495,0.74438477,-0.02911377,0.68914795,0.421875,-1.625,0.0625
1696253384537,0.73999023,-0.024963379,0.6935425,0.140625,-1.25,0.0
1696253384576,0.7380371,-0.026184082,0.6991577,-0.078125,-1.359375,-0.109375
1696253384640,0.73461914,-0.027893066,0.69989014,-0.5625,-1.0,-0.375
1696253384656,0.74658203,-0.030334473,0.7074585,-0.890625,0.1875,-0.375
1696253384720,0.74902344,-0.030578613,0.70355225,-0.40625,1.671875,-0.578125
1696253384735,0.7519531,-0.03741455,0.70892334,-0.5,2.1875,-0.78125
1696253384776,0.75146484,-0.043029785,0.7050171,-1.9375,-1.671875,-1.203125
1696253384819,0.7338867,-0.039855957,0.701355,-3.078125,-4.609375,-1.25
1696253384858,0.73217773,-0.031066895,0.70233154,-3.53125,-5.515625,0.203125
1696253384898,0.7480469,-0.011291504,0.68084717,-2.359375,-0.125,1.875
1696253384938,0.7302246,-0.011291504,0.682312,1.828125,1.546875,1.9375
1696253384975,0.72753906,-0.023986816,0.6884155,2.515625,-0.4375,1.703125
1696253385017,0.7307129,-0.026184082,0.65374756,1.140625,0.03125,1.265625
1696253385058,0.7355957,-0.007385254,0.6696167,-0.703125,-2.953125,0.390625
1696253385117,0.7421875,-0.00982666,0.72283936,3.515625,-2.25,-0.53125
1696253385157,0.7578125,-0.05670166,0.71698,3.96875,-1.28125,0.171875
1696253385176,0.75512695,-0.040100098,0.7140503,-2.140625,-1.890625,-0.3125
1696253385217,0.7324219,-0.010070801,0.71087646,-3.90625,-2.046875,-0.8125
1696253385257,0.7126465,-0.017150879,0.7057495,-2.4375,-0.953125,0.21875
1696253385319,0.7155762,-0.03692627,0.713562,0.859375,-0.34375,0.609375
1696253385337,0.7155762,-0.042785645,0.7230835,2.34375,-0.703125,-0.40625
1696253385400,0.7302246,-0.03643799,0.70965576,0.140625,-0.875,-0.234375
1696253385438,0.73657227,-0.020080566,0.70843506,0.71875,0.28125,0.34375
1696253385456,0.7272949,-0.023010254,0.69818115,0.140625,-0.3125,1.0625
1696253385497,0.73535156,-0.028869629,0.7062378,0.203125,-0.109375,0.203125
1696253385537,0.74072266,-0.02178955,0.7111206,-1.1875,-1.140625,-0.109375
1696253385578,0.73291016,-0.019104004,0.70843506,-0.640625,-0.90625,0.125
1696253385617,0.7294922,-0.034484863,0.7050171,-0.453125,-1.140625,0.109375
1696253385658,0.7294922,-0.031555176,0.71014404,-0.453125,-1.34375,-0.234375
