# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Singing
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696250663582,-0.40527344,-0.802063,0.49432373,-1.53125,-1.03125,-0.4375
1696250663622,-0.41210938,-0.79473877,0.48065186,-1.234375,-1.75,-0.328125
1696250663664,-0.421875,-0.80670166,0.49334717,-0.953125,-1.203125,0.015625
1696250663704,-0.4074707,-0.80133057,0.48846436,-0.09375,-1.375,0.09375
1696250663744,-0.40820312,-0.80181885,0.4857788,0.015625,-0.9375,0.09375
1696250663784,-0.4116211,-0.8128052,0.4784546,-0.28125,-0.390625,-0.40625
1696250663823,-0.4189453,-0.80670166,0.4887085,-1.171875,-1.25,-0.125
1696250663864,-0.4177246,-0.8023071,0.4928589,0.09375,-1.015625,0.15625
1696250663903,-0.41308594,-0.80718994,0.49725342,0.59375,-1.09375,-0.078125
1696250663944,-0.41796875,-0.8010864,0.4882202,-0.390625,-1.875,-0.609375
1696250663983,-0.42016602,-0.79351807,0.47088623,-2.96875,-2.71875,-1.828125
1696250664023,-0.39331055,-0.800354,0.4869995,-1.359375,0.0625,-0.5
1696250664064,-0.4165039,-0.7966919,0.48138428,-2.734375,0.546875,-0.53125
1696250664104,-0.44970703,-0.79400635,0.51190186,0.984375,2.421875,1.109375
1696250664148,-0.43481445,-0.8045044,0.4887085,1.046875,0.859375,2.265625
1696250664184,-0.41503906,-0.78082275,0.48236084,-1.015625,-0.28125,1.4375
1696250664225,-0.38598633,-0.7859497,0.513855,-2.453125,1.0,-0.140625
1696250664265,-0.4008789,-0.81500244,0.50531006,-3.046875,0.109375,-0.421875
1696250664305,-0.42895508,-0.7954712,0.50335693,0.828125,0.734375,0.53125
1696250664344,-0.42089844,-0.7876587,0.5050659,1.03125,-0.578125,0.578125
1696250664385,-0.4189453,-0.79937744,0.49188232,-1.09375,-1.625,0.390625
1696250664424,-0.41357422,-0.80010986,0.4899292,0.015625,-1.0,-0.390625
1696250664464,-0.41357422,-0.80670166,0.5072632,1.9375,0.109375,-0.046875
1696250664506,-0.4025879,-0.80133057,0.5001831,2.03125,0.0625,0.0625
1696250664544,-0.4116211,-0.79815674,0.48773193,1.328125,-0.203125,-0.4375
1696250664585,-0.4169922,-0.79351807,0.4977417,1.078125,-0.890625,0.28125
