# Sensor type: Thingy
# Activity type: Descending stairs
# Activity subtype: Normal
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696258402809,-0.9814453,0.18359375,0.059570312,-8.4375,2.15625,2.21875,0.0,0.0,0.0
1696258402835,-0.9785156,0.18164062,0.06640625,-9.71875,3.375,1.84375,0.0,0.0,0.0
1696258402880,-0.9609375,0.17382812,0.07421875,-13.8125,-0.40625,4.53125,-303.75,-119.1875,75.5625
1696258402914,-0.9970703,0.13964844,0.08203125,-10.6875,-6.5625,7.53125,0.0,0.0,0.0
1696258402958,-1.0087891,0.13964844,0.078125,-5.375,-5.84375,5.9375,0.0,0.0,0.0
1696258402992,-1.015625,0.13769531,0.115234375,-4.71875,-7.25,4.0625,0.0,0.0,0.0
1696258403037,-1.0234375,0.12402344,0.13671875,-4.9375,-16.46875,-0.71875,0.0,0.0,0.0
1696258403082,-1.0234375,0.12109375,0.13574219,4.15625,-25.25,-9.9375,0.0,0.0,0.0
1696258403116,-1.0341797,0.14453125,0.17871094,12.875,-46.5625,-23.1875,0.0,0.0,0.0
1696258403161,-0.9746094,0.1484375,0.26464844,4.375,-82.875,-38.1875,0.0,0.0,0.0
1696258403195,-1.1787109,0.10253906,0.3408203,-21.71875,-109.125,-68.59375,0.0,0.0,0.0
1696258403240,-1.1201172,0.16992188,0.4033203,-40.78125,-52.71875,-80.78125,0.0,0.0,0.0
1696258403273,-0.91308594,0.06738281,0.35253906,11.65625,-70.28125,-52.84375,0.0,0.0,0.0
1696258403318,-0.7988281,-0.1484375,0.3515625,37.53125,-70.71875,-30.3125,0.0,0.0,0.0
1696258403363,-0.75878906,-0.0087890625,0.37890625,42.78125,-41.84375,-7.375,138.4375,131.0,35.0625
1696258403397,-0.61035156,0.12011719,0.33496094,37.40625,-27.03125,-1.75,0.0,0.0,0.0
1696258403442,-0.70410156,0.060546875,0.3173828,9.875,18.625,-4.3125,0.0,0.0,0.0
1696258403476,-0.69140625,0.04296875,0.35546875,4.75,24.875,1.90625,0.0,0.0,0.0
1696258403521,-0.6933594,0.07519531,0.45507812,-2.625,27.65625,12.09375,0.0,0.0,0.0
