,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1696255111628,-0.05419922,-0.9920044,0.0602417,-0.734375,0.15625,-0.125
1,1696255111668,-0.048095703,-0.9976196,0.06097412,0.59375,-0.78125,-0.078125
2,1696255111708,-0.05078125,-0.99835205,0.06097412,0.6875,0.0625,-0.125
3,1696255111748,-0.046875,-0.9846802,0.06048584,1.46875,0.28125,0.09375
4,1696255111788,-0.040527344,-0.9924927,0.046813965,-0.015625,0.34375,0.046875
5,1696255111828,-0.04711914,-0.9866333,0.050231934,-0.53125,-0.21875,-0.140625
6,1696255111868,-0.038330078,-0.98883057,0.045837402,0.4375,0.25,-0.140625
7,1696255111908,-0.037841797,-0.9841919,0.054626465,-2.203125,-0.03125,0.015625
8,1696255111948,-0.041259766,-0.9854126,0.06854248,-0.984375,0.71875,-0.109375
9,1696255111988,-0.047851562,-0.99224854,0.09588623,4.375,2.1875,1.0625
10,1696255112028,-0.07324219,-1.0264282,0.059020996,8.46875,5.953125,3.390625
11,1696255112068,-0.12915039,-0.97662354,0.027526855,2.09375,8.765625,-0.1875
12,1696255112108,-0.040039062,-0.92633057,0.20599365,24.09375,19.0625,-2.28125
13,1696255112148,0.11035156,-0.9885864,0.04876709,23.25,8.5625,-4.21875
14,1696255112188,0.17211914,-1.079895,-0.17340088,-24.03125,-38.296875,-9.53125
15,1696255112228,-0.07885742,-1.2232056,-0.046203613,-14.59375,-52.0,-4.90625
16,1696255112268,-0.3022461,-1.3543091,-0.17803955,1.984375,1.71875,13.046875
17,1696255112308,-0.5539551,-0.7647095,0.29656982,18.078125,21.78125,0.296875
18,1696255112348,0.07519531,-0.70880127,-0.13922119,-6.46875,48.4375,-9.125
19,1696255112388,0.34399414,-0.66607666,-0.036193848,-3.96875,16.515625,-32.234375
20,1696255112428,0.037597656,-0.737854,-0.3945923,-9.359375,-27.578125,6.828125
21,1696255112468,0.008056641,-1.0432739,-0.058654785,-9.78125,-35.125,30.015625
22,1696255112508,-0.24169922,-1.572815,0.262146,2.15625,1.65625,12.03125
23,1696255112548,-0.21020508,-1.079895,0.1708374,7.21875,-4.265625,-13.609375
24,1696255112588,-0.091552734,-0.7620239,-0.06695557,-12.015625,46.8125,-4.953125
25,1696255112628,0.4260254,-0.6868286,-0.06524658,17.421875,5.34375,-15.765625
26,1696255112668,-0.103027344,-0.8242798,-0.1182251,-11.6875,-59.453125,5.859375
27,1696255112708,-0.42041016,-1.2146606,-0.025939941,-26.5625,-42.203125,21.71875
28,1696255112748,-0.5253906,-1.6016235,0.43328857,25.3125,20.015625,-6.65625
29,1696255112788,0.17089844,-0.815979,0.00579834,9.125,48.296875,-33.84375
30,1696255112828,0.30395508,-0.63238525,-0.26617432,-25.09375,32.734375,-18.421875
31,1696255112868,0.033203125,-0.42022705,-0.20904541,-25.0625,-56.015625,10.78125
32,1696255112908,-0.2939453,-1.3123169,0.29022217,-1.65625,-17.875,47.34375
33,1696255112948,-0.5136719,-1.6448364,0.5722046,18.1875,-5.1875,-17.453125
34,1696255112988,-0.29858398,-1.0371704,-0.08355713,-1.34375,7.28125,-21.78125
35,1696255113028,0.26342773,-0.8538208,-0.13800049,3.90625,58.28125,-8.921875
36,1696255113068,0.42236328,-0.6602173,0.0067749023,9.84375,10.421875,-0.375
37,1696255113108,-0.31884766,-1.0252075,-0.15386963,-9.34375,-54.40625,19.28125
38,1696255113148,-0.4284668,-1.2559204,0.16937256,-9.84375,-39.734375,6.640625
39,1696255113188,-0.23388672,-1.1829224,0.19769287,12.921875,4.484375,-3.90625
40,1696255113228,-0.19897461,-0.79815674,-0.15216064,24.875,36.421875,-1.984375
41,1696255113268,0.2849121,-0.55474854,-0.1338501,12.78125,13.90625,-14.75
42,1696255113308,0.2355957,-0.72125244,-0.03643799,18.84375,-20.921875,10.328125
43,1696255113348,-0.3815918,-1.3401489,-0.07305908,4.734375,-33.953125,33.734375
44,1696255113388,-0.5617676,-1.2158813,0.050964355,-4.515625,-18.625,21.625
45,1696255113428,-0.29296875,-0.881897,0.2008667,31.734375,9.984375,13.53125
46,1696255113468,0.15307617,-0.9624634,-0.0881958,5.0625,4.421875,15.140625
47,1696255113508,0.23168945,-0.9209595,-0.15338135,-13.984375,-6.984375,35.796875
48,1696255113548,-0.079589844,-0.8377075,0.042663574,20.015625,-1.296875,42.1875
49,1696255113588,-0.34814453,-1.065979,0.16668701,46.984375,-10.4375,30.109375
50,1696255113628,-0.25634766,-1.0391235,-0.21832275,26.375,1.546875,31.703125
51,1696255113668,0.49194336,-0.8115845,-0.3899536,42.53125,0.28125,39.109375
52,1696255113708,0.52783203,-1.1084595,-0.07330322,35.546875,12.515625,49.53125
53,1696255113748,0.3701172,-1.8753052,-0.28741455,-22.328125,7.828125,56.34375
54,1696255113788,0.0026855469,-0.9365845,-1.046936,5.96875,-22.015625,-1.34375
55,1696255113828,0.82006836,-1.3154907,-0.5930786,37.21875,55.296875,18.53125
56,1696255113868,0.88012695,-1.3010864,-0.42340088,11.5625,33.234375,8.6875
57,1696255113908,0.4963379,-0.99346924,-0.54351807,21.8125,16.453125,-0.296875
58,1696255113948,0.63061523,-0.97540283,-0.72857666,-5.8125,18.515625,-12.03125
59,1696255113988,0.54296875,-1.0759888,-0.41436768,-16.796875,9.25,-13.765625
60,1696255114028,0.42822266,-0.91851807,-0.50494385,-22.59375,-7.0625,-17.625
61,1696255114068,0.13061523,-0.8074341,-0.46661377,-30.34375,-1.78125,-23.65625
62,1696255114108,0.13061523,-0.99102783,-0.3633423,-32.515625,18.890625,-26.875
63,1696255114148,0.15576172,-0.7905884,-0.18780518,-37.3125,11.15625,-42.515625
64,1696255114188,0.13085938,-0.8230591,-0.19708252,-51.875,18.359375,-46.234375
65,1696255114228,0.18115234,-0.67193604,-0.26275635,-54.5,27.28125,-45.09375
66,1696255114268,-0.009277344,-0.39312744,-0.08477783,-47.765625,28.4375,-24.203125
67,1696255114308,0.1743164,-0.057922363,-0.058410645,-41.953125,15.40625,-18.0625
68,1696255114348,0.013916016,0.016296387,-0.12628174,-39.578125,-8.28125,-25.265625
69,1696255114388,-0.0026855469,-0.12359619,-0.105529785,-27.625,-7.65625,-19.28125
70,1696255114428,-0.118896484,-0.3875122,-0.13409424,-29.8125,-19.078125,0.203125
71,1696255114468,-0.45947266,-1.0982056,0.10809326,-13.109375,9.546875,47.328125
72,1696255114508,0.99121094,-2.0,0.50579834,32.171875,2.3125,1.46875
73,1696255114548,-0.079833984,-1.1414185,0.12738037,-2.765625,-28.234375,-35.796875
74,1696255114588,-0.24853516,-0.54278564,-0.05279541,-18.203125,-12.046875,-7.015625
75,1696255114628,0.046142578,-0.2654419,-0.10626221,21.953125,-13.109375,-3.703125
76,1696255114668,0.021484375,-0.6741333,-0.057434082,26.3125,-8.203125,12.71875
77,1696255114708,-0.011230469,-1.2268677,-0.0037231445,3.5625,-3.09375,38.3125
78,1696255114748,0.022705078,-1.1626587,0.008483887,13.203125,8.765625,19.28125
79,1696255114788,-0.03125,-0.45025635,-0.070617676,18.03125,5.84375,15.171875
80,1696255114828,0.04663086,0.17132568,-0.031311035,35.828125,-19.671875,30.921875
81,1696255114868,-0.076416016,0.35687256,-0.02911377,64.015625,-18.71875,46.953125
82,1696255114908,0.12084961,0.23553467,-0.24517822,68.34375,2.625,50.40625
83,1696255114948,0.28588867,-0.26885986,-0.35113525,54.265625,18.953125,50.359375
84,1696255114988,0.58154297,-0.9302368,-0.3164673,45.46875,11.625,59.125
85,1696255115028,1.517334,-2.0,-0.39971924,21.046875,-67.546875,35.703125
86,1696255115068,0.27563477,-1.0178833,-0.3057251,-2.234375,-23.9375,14.328125
87,1696255115108,0.16381836,-1.1362915,-0.3242798,-9.234375,-31.484375,-18.890625
88,1696255115148,0.6887207,-1.166565,-0.7542114,16.671875,17.984375,-22.640625
89,1696255115188,0.85009766,-1.3301392,-0.32208252,-37.3125,9.8125,-2.765625
90,1696255115228,0.2697754,-1.256897,-0.34942627,-36.15625,-20.78125,-42.03125
