,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
60,1696258031020,-0.19433594,0.13574219,0.15429688,49.8125,30.0625,2.46875,0.0,0.0,0.0
61,1696258031060,-0.66796875,-0.10839844,0.55078125,-33.34375,97.90625,7.90625,0.0,0.0,0.0
62,1696258031100,-1.4121094,-0.09472656,1.3964844,-5.3125,62.46875,-12.4375,0.0,0.0,0.0
63,1696258031140,-1.1669922,-0.3310547,1.3222656,26.65625,-24.625,1.78125,0.0,0.0,0.0
64,1696258031180,-0.33496094,-0.026367188,0.4423828,51.3125,35.65625,-19.5625,0.0,0.0,0.0
65,1696258031220,-1.8769531,0.17773438,0.49902344,7.1875,75.71875,27.375,0.0,0.0,0.0
66,1696258031260,-0.703125,0.85253906,-0.07714844,-73.0,-25.84375,-4.5,0.0,0.0,0.0
67,1696258031300,-0.041015625,0.42871094,0.26757812,-14.90625,32.3125,37.96875,0.0,0.0,0.0
68,1696258031340,-1.5214844,-0.5449219,-0.46679688,-135.6875,119.21875,57.40625,0.0,0.0,0.0
69,1696258031380,-1.0712891,-0.0029296875,0.36914062,-28.6875,98.78125,37.625,13.5,74.125,-228.8125
70,1696258031420,-0.6230469,0.083984375,0.15625,-51.59375,124.46875,20.71875,0.0,0.0,0.0
71,1696258031460,-1.0009766,-0.107421875,-0.01953125,-47.0625,116.46875,26.875,0.0,0.0,0.0
72,1696258031500,-0.88964844,-0.13183594,0.09667969,-13.1875,95.96875,14.0,0.0,0.0,0.0
73,1696258031540,-0.8457031,-0.040039062,-0.013671875,3.21875,93.40625,20.53125,0.0,0.0,0.0
74,1696258031580,-0.8691406,-0.0107421875,0.12109375,-11.0,93.53125,25.59375,0.0,0.0,0.0
75,1696258031620,-0.9765625,0.07324219,-0.0234375,0.65625,91.875,42.625,0.0,0.0,0.0
76,1696258031660,-1.0683594,0.12402344,0.091796875,-23.9375,69.25,37.8125,0.0,0.0,0.0
77,1696258031700,-1.1269531,-0.07910156,0.0126953125,-33.8125,32.375,23.09375,0.0,0.0,0.0
78,1696258031740,-1.2089844,-0.1875,-0.02734375,-17.59375,17.71875,4.53125,0.0,0.0,0.0
79,1696258031780,-1.5703125,-0.12695312,-0.056640625,-0.3125,-9.8125,-2.3125,0.0,0.0,0.0
80,1696258031820,-1.6982422,-0.0546875,-0.059570312,1.53125,-81.21875,-22.0,0.0,0.0,0.0
81,1696258031860,-1.0595703,0.2763672,0.16699219,49.8125,-170.875,-37.40625,0.0,0.0,0.0
82,1696258031900,-1.4423828,0.5078125,0.12890625,66.78125,-198.34375,-26.21875,-342.125,47.5625,275.0
83,1696258031940,-1.2021484,0.099609375,-0.07714844,-84.78125,-114.40625,-46.25,0.0,0.0,0.0
84,1696258031980,-1.3867188,0.026367188,-0.07128906,-41.8125,-134.375,-78.78125,0.0,0.0,0.0
85,1696258032020,-0.88964844,-0.0107421875,0.1484375,90.5,-204.5625,-68.84375,0.0,0.0,0.0
86,1696258032060,-0.4951172,0.029296875,0.14648438,64.8125,-129.6875,-53.15625,0.0,0.0,0.0
87,1696258032100,-0.3935547,0.13183594,0.2109375,28.0625,-95.6875,-44.0625,0.0,0.0,0.0
88,1696258032140,-0.25097656,0.16015625,0.1171875,46.75,-49.125,-43.1875,0.0,0.0,0.0
89,1696258032180,-0.24121094,0.09667969,0.12890625,51.03125,5.21875,-14.75,0.0,0.0,0.0
90,1696258032220,-0.4658203,-0.15234375,0.33007812,-10.75,69.0625,15.59375,0.0,0.0,0.0
91,1696258032260,-0.9716797,-0.0625,1.0634766,-25.53125,107.8125,-15.25,0.0,0.0,0.0
92,1696258032300,-1.703125,-0.4375,1.4404297,34.125,-3.03125,3.5625,0.0,0.0,0.0
93,1696258032340,-0.7783203,-0.2841797,0.6269531,22.03125,-50.8125,0.4375,0.0,0.0,0.0
94,1696258032380,-1.7197266,-0.04296875,0.50683594,88.1875,19.0,17.96875,-25.625,46.6875,-232.5625
95,1696258032420,-0.17675781,0.875,-0.068359375,-20.34375,-37.5625,-12.75,0.0,0.0,0.0
96,1696258032460,-0.3046875,0.43554688,0.43164062,-1.59375,23.40625,57.21875,0.0,0.0,0.0
97,1696258032500,-1.6308594,-0.4169922,-0.29882812,-133.4375,117.34375,33.28125,0.0,0.0,0.0
98,1696258032540,-0.8388672,-0.072265625,0.29492188,-28.1875,82.71875,31.03125,0.0,0.0,0.0
99,1696258032580,-0.7207031,0.10253906,0.37109375,-37.65625,132.53125,23.21875,0.0,0.0,0.0
100,1696258032620,-0.9326172,-0.07519531,-0.059570312,-63.96875,142.65625,25.59375,0.0,0.0,0.0
101,1696258032660,-0.9716797,-0.06542969,-0.01171875,-18.8125,108.53125,8.75,0.0,0.0,0.0
102,1696258032700,-0.83691406,0.076171875,0.09082031,3.90625,90.53125,19.125,0.0,0.0,0.0
103,1696258032740,-0.82421875,-0.00390625,-0.0146484375,-3.96875,87.0,26.09375,0.0,0.0,0.0
104,1696258032780,-0.9580078,0.048828125,0.0068359375,-24.96875,87.65625,32.0,0.0,0.0,0.0
105,1696258032820,-1.0214844,0.12109375,0.04296875,-20.375,93.71875,45.375,0.0,0.0,0.0
106,1696258032860,-1.1474609,0.0107421875,0.044921875,-40.34375,53.84375,30.40625,0.0,0.0,0.0
107,1696258032900,-1.1533203,-0.19140625,0.111328125,-41.875,27.78125,5.9375,-159.125,62.5625,65.625
108,1696258032940,-1.28125,-0.21386719,0.07421875,-17.59375,9.46875,2.21875,0.0,0.0,0.0
109,1696258032980,-1.5722656,-0.15820312,-0.10839844,-32.28125,-36.28125,-1.3125,0.0,0.0,0.0
110,1696258033020,-1.3818359,0.07324219,-0.051757812,13.5,-101.0,-28.65625,0.0,0.0,0.0
111,1696258033060,-1.0078125,0.15429688,0.15820312,76.34375,-190.28125,-38.1875,0.0,0.0,0.0
112,1696258033100,-1.4697266,0.47753906,-0.09472656,81.125,-186.0625,-18.96875,0.0,0.0,0.0
113,1696258033140,-1.2148438,0.107421875,0.14746094,-94.25,-117.15625,-45.4375,0.0,0.0,0.0
114,1696258033180,-1.4091797,0.17480469,-0.06933594,-52.0625,-128.65625,-89.03125,0.0,0.0,0.0
115,1696258033220,-0.8642578,-0.12207031,0.059570312,77.5,-187.65625,-76.6875,0.0,0.0,0.0
116,1696258033260,-0.47460938,-0.07128906,0.20996094,74.9375,-122.40625,-55.21875,0.0,0.0,0.0
117,1696258033300,-0.30859375,0.06738281,0.24023438,45.21875,-87.9375,-40.15625,0.0,0.0,0.0
118,1696258033340,-0.14941406,0.18164062,0.16601562,50.65625,-43.5625,-37.28125,0.0,0.0,0.0
119,1696258033380,-0.12011719,0.09667969,0.14941406,61.09375,14.65625,-3.65625,7.625,63.9375,-228.9375
120,1696258033420,-0.5078125,-0.10839844,0.5683594,-4.09375,81.1875,15.65625,0.0,0.0,0.0
121,1696258033460,-1.3535156,-0.11816406,1.4589844,-6.71875,69.28125,-7.3125,0.0,0.0,0.0
122,1696258033500,-1.4394531,-0.38867188,1.2666016,7.125,-28.84375,6.0625,0.0,0.0,0.0
123,1696258033540,-0.09863281,0.037109375,0.48339844,85.875,22.65625,-14.09375,0.0,0.0,0.0
124,1696258033580,-1.8349609,0.31347656,0.5527344,-27.96875,89.125,29.4375,0.0,0.0,0.0
125,1696258033620,-0.94628906,0.5019531,0.11621094,-37.46875,-30.1875,-3.09375,0.0,0.0,0.0
126,1696258033660,0.12402344,0.2763672,0.13574219,-39.5625,48.90625,22.0,0.0,0.0,0.0
127,1696258033700,-1.5,-0.44726562,-0.234375,-104.125,100.5,69.84375,0.0,0.0,0.0
128,1696258033740,-1.0966797,-0.07324219,0.37890625,-21.4375,123.75,29.75,0.0,0.0,0.0
129,1696258033780,-0.6855469,0.032226562,0.16992188,-31.0,116.53125,17.40625,0.0,0.0,0.0
130,1696258033820,-0.89941406,0.02734375,0.013671875,-22.28125,113.375,24.375,0.0,0.0,0.0
131,1696258033860,-0.87890625,-0.064453125,0.07519531,-13.0625,99.03125,17.65625,0.0,0.0,0.0
132,1696258033900,-0.8378906,-0.041015625,-0.001953125,-15.625,93.65625,23.40625,33.0,223.8125,21.6875
133,1696258033940,-0.84375,0.0048828125,0.1015625,-7.5,92.84375,31.5,0.0,0.0,0.0
134,1696258033980,-1.0205078,0.03515625,0.0107421875,-11.0,100.3125,48.90625,0.0,0.0,0.0
135,1696258034020,-1.1777344,0.076171875,0.07519531,-30.34375,59.34375,26.5,0.0,0.0,0.0
136,1696258034060,-1.2070312,-0.06738281,0.07714844,-33.21875,31.28125,7.59375,0.0,0.0,0.0
137,1696258034100,-1.3046875,-0.24414062,0.056640625,-19.46875,10.40625,8.8125,0.0,0.0,0.0
138,1696258034140,-1.5507812,-0.19824219,-0.029296875,-6.28125,-20.5625,-1.9375,0.0,0.0,0.0
139,1696258034180,-1.4931641,-0.01171875,-0.17382812,9.625,-108.0625,-25.90625,0.0,0.0,0.0
140,1696258034220,-1.0917969,0.26757812,0.18457031,87.65625,-196.09375,-46.375,0.0,0.0,0.0
141,1696258034260,-1.546875,0.65625,-0.11621094,95.34375,-177.71875,-25.125,0.0,0.0,0.0
142,1696258034300,-1.2236328,-0.087890625,0.109375,-84.84375,-128.53125,-44.15625,0.0,0.0,0.0
143,1696258034340,-1.3193359,0.23242188,-0.07519531,-48.78125,-148.125,-73.21875,0.0,0.0,0.0
144,1696258034380,-0.74316406,-0.14746094,0.087890625,89.65625,-211.90625,-63.59375,95.6875,-25.4375,110.625
145,1696258034420,-0.3935547,0.041015625,0.20800781,59.6875,-116.375,-57.96875,0.0,0.0,0.0
146,1696258034460,-0.2783203,0.2109375,0.2109375,42.125,-78.78125,-43.5,0.0,0.0,0.0
147,1696258034500,-0.14648438,0.2109375,0.08203125,78.5625,-28.90625,-37.34375,0.0,0.0,0.0
148,1696258034540,-0.20117188,0.04296875,0.14453125,58.15625,34.75,-1.75,0.0,0.0,0.0
149,1696258034580,-0.6123047,-0.107421875,0.61035156,-33.5,98.71875,2.59375,0.0,0.0,0.0
150,1696258034620,-1.4667969,-0.052734375,1.5166016,-16.53125,46.59375,-23.40625,0.0,0.0,0.0
151,1696258034660,-1.1289062,-0.16015625,1.2382812,32.03125,-51.125,1.0,0.0,0.0,0.0
152,1696258034700,-0.22070312,-0.11816406,0.32617188,29.21875,28.65625,-17.8125,0.0,0.0,0.0
153,1696258034740,-1.765625,0.12695312,0.53222656,8.59375,89.125,23.34375,0.0,0.0,0.0
154,1696258034780,-1.2109375,0.9482422,-0.11425781,-55.125,-28.96875,1.53125,0.0,0.0,0.0
155,1696258034820,0.27246094,0.421875,0.30566406,0.59375,8.25,25.71875,0.0,0.0,0.0
156,1696258034860,-1.4521484,-0.5126953,-0.5283203,-152.65625,138.6875,64.28125,0.0,0.0,0.0
157,1696258034900,-1.1914062,-0.0078125,0.3720703,-38.28125,118.3125,38.96875,7.8125,75.1875,-216.0625
158,1696258034940,-0.5888672,0.064453125,0.19140625,-48.40625,124.09375,15.21875,0.0,0.0,0.0
159,1696258034980,-0.8857422,-0.053710938,0.016601562,-42.90625,114.71875,22.0625,0.0,0.0,0.0
160,1696258035020,-0.8886719,-0.12792969,0.0009765625,-28.03125,107.125,10.5625,0.0,0.0,0.0
161,1696258035060,-0.82910156,-0.034179688,0.08300781,-18.625,98.15625,16.0625,0.0,0.0,0.0
162,1696258035100,-0.9248047,-0.01953125,0.18261719,-6.03125,93.15625,28.15625,0.0,0.0,0.0
163,1696258035140,-1.0673828,0.005859375,-0.0107421875,-14.21875,88.03125,35.59375,0.0,0.0,0.0
