,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1696250663582,-0.40527344,-0.802063,0.49432373,-1.53125,-1.03125,-0.4375
1,1696250663622,-0.41210938,-0.79473877,0.48065186,-1.234375,-1.75,-0.328125
2,1696250663662,-0.421875,-0.80670166,0.49334717,-0.953125,-1.203125,0.015625
3,1696250663702,-0.4074707,-0.80133057,0.48846436,-0.09375,-1.375,0.09375
4,1696250663742,-0.40820312,-0.80181885,0.4857788,0.015625,-0.9375,0.09375
5,1696250663782,-0.4116211,-0.8128052,0.4784546,-0.28125,-0.390625,-0.40625
6,1696250663822,-0.4189453,-0.80670166,0.4887085,-1.171875,-1.25,-0.125
7,1696250663862,-0.4177246,-0.8023071,0.4928589,0.09375,-1.015625,0.15625
8,1696250663902,-0.41308594,-0.80718994,0.49725342,0.59375,-1.09375,-0.078125
9,1696250663942,-0.41796875,-0.8010864,0.4882202,-0.390625,-1.875,-0.609375
10,1696250663982,-0.42016602,-0.79351807,0.47088623,-2.96875,-2.71875,-1.828125
11,1696250664022,-0.39331055,-0.800354,0.4869995,-1.359375,0.0625,-0.5
12,1696250664062,-0.4165039,-0.7966919,0.48138428,-2.734375,0.546875,-0.53125
13,1696250664102,-0.44970703,-0.79400635,0.51190186,0.984375,2.421875,1.109375
14,1696250664142,-0.43481445,-0.8045044,0.4887085,1.046875,0.859375,2.265625
15,1696250664182,-0.41503906,-0.78082275,0.48236084,-1.015625,-0.28125,1.4375
16,1696250664222,-0.38598633,-0.7859497,0.513855,-2.453125,1.0,-0.140625
17,1696250664262,-0.4008789,-0.81500244,0.50531006,-3.046875,0.109375,-0.421875
18,1696250664302,-0.42895508,-0.7954712,0.50335693,0.828125,0.734375,0.53125
19,1696250664342,-0.42089844,-0.7876587,0.5050659,1.03125,-0.578125,0.578125
20,1696250664382,-0.4189453,-0.79937744,0.49188232,-1.09375,-1.625,0.390625
21,1696250664422,-0.41357422,-0.80010986,0.4899292,0.015625,-1.0,-0.390625
22,1696250664462,-0.41357422,-0.80670166,0.5072632,1.9375,0.109375,-0.046875
23,1696250664502,-0.4025879,-0.80133057,0.5001831,2.03125,0.0625,0.0625
24,1696250664542,-0.4116211,-0.79815674,0.48773193,1.328125,-0.203125,-0.4375
25,1696250664582,-0.4169922,-0.79351807,0.4977417,1.078125,-0.890625,0.28125
26,1696250664622,-0.42138672,-0.8101196,0.47406006,-3.0,-1.296875,0.234375
27,1696250664662,-0.44726562,-0.79473877,0.48065186,-2.921875,-1.46875,0.09375
28,1696250664702,-0.42626953,-0.8081665,0.4857788,-1.015625,-1.28125,0.8125
29,1696250664742,-0.41455078,-0.8154907,0.5253296,-1.03125,-0.953125,0.609375
30,1696250664782,-0.4152832,-0.80352783,0.5140991,2.625,-1.734375,-0.25
31,1696250664822,-0.41210938,-0.7769165,0.49334717,-0.59375,-1.40625,-0.734375
32,1696250664862,-0.39404297,-0.7781372,0.5018921,-1.90625,-0.78125,-0.71875
33,1696250664902,-0.43164062,-0.80426025,0.5001831,-4.25,-0.640625,-0.703125
34,1696250664942,-0.42529297,-0.7932739,0.50164795,-1.46875,0.125,0.28125
35,1696250664982,-0.40576172,-0.78009033,0.51605225,-0.84375,1.0,0.0
36,1696250665022,-0.41455078,-0.79644775,0.51849365,1.046875,0.984375,0.03125
37,1696250665062,-0.4255371,-0.79766846,0.4977417,1.09375,-0.1875,-0.265625
38,1696250665102,-0.42871094,-0.78570557,0.49700928,1.03125,-0.828125,0.015625
39,1696250665142,-0.4248047,-0.7893677,0.4899292,-0.78125,-1.390625,0.21875
40,1696250665182,-0.42993164,-0.79888916,0.5084839,-2.046875,-0.75,-0.25
41,1696250665222,-0.42211914,-0.7996216,0.5165405,-0.265625,-0.4375,0.0625
42,1696250665262,-0.41455078,-0.78497314,0.5114136,1.296875,-0.390625,0.03125
43,1696250665302,-0.42163086,-0.7854614,0.5009155,0.671875,0.171875,0.390625
44,1696250665342,-0.421875,-0.7781372,0.50335693,-0.34375,-0.1875,0.1875
45,1696250665382,-0.421875,-0.78448486,0.49700928,-2.09375,-1.015625,-0.28125
46,1696250665422,-0.42504883,-0.7966919,0.51898193,-0.953125,-0.359375,-0.140625
47,1696250665462,-0.4177246,-0.7893677,0.524353,0.28125,-0.3125,0.15625
48,1696250665502,-0.43139648,-0.7839966,0.49627686,0.3125,-0.140625,-0.390625
49,1696250665542,-0.42407227,-0.78619385,0.50286865,-0.03125,-0.078125,-0.203125
50,1696250665582,-0.43139648,-0.7966919,0.5050659,-1.984375,-0.609375,0.015625
51,1696250665622,-0.4206543,-0.7925415,0.5126343,-0.90625,-0.234375,0.359375
52,1696250665662,-0.41259766,-0.7810669,0.5219116,-0.671875,0.03125,-0.40625
53,1696250665702,-0.42114258,-0.7827759,0.527771,0.015625,-0.109375,-0.078125
54,1696250665742,-0.4272461,-0.784729,0.5060425,-0.203125,-0.59375,0.390625
55,1696250665782,-0.4243164,-0.77667236,0.51849365,-0.140625,-0.21875,-0.015625
56,1696250665822,-0.4230957,-0.78326416,0.51239014,-0.046875,-0.46875,0.15625
57,1696250665862,-0.4387207,-0.7876587,0.51312256,1.828125,-0.46875,1.484375
58,1696250665902,-0.42260742,-0.8032837,0.5023804,2.90625,-0.875,2.3125
59,1696250665942,-0.4169922,-0.7918091,0.5084839,2.59375,-1.1875,1.875
60,1696250665982,-0.4128418,-0.7925415,0.5026245,2.09375,-0.9375,0.734375
61,1696250666022,-0.41992188,-0.79107666,0.5060425,1.40625,-0.78125,0.46875
62,1696250666062,-0.42333984,-0.7942505,0.5018921,0.40625,-0.96875,0.5
63,1696250666102,-0.41308594,-0.80792236,0.49847412,-0.375,-0.796875,0.0625
64,1696250666142,-0.40698242,-0.798645,0.49066162,0.1875,-0.359375,-0.234375
65,1696250666182,-0.41601562,-0.7893677,0.4977417,-0.28125,0.828125,-0.359375
66,1696250666222,-0.4387207,-0.7991333,0.5038452,-1.6875,-0.359375,0.125
67,1696250666262,-0.4309082,-0.7998657,0.5101929,-2.578125,-1.578125,-1.0625
68,1696250666302,-0.40795898,-0.7786255,0.49261475,-1.515625,-0.328125,-0.96875
69,1696250666342,-0.41967773,-0.7996216,0.49334717,-2.9375,0.265625,-0.6875
70,1696250666382,-0.42944336,-0.79522705,0.52020264,-2.109375,0.28125,-0.640625
71,1696250666422,-0.42163086,-0.7769165,0.51312256,-0.0625,0.71875,-0.125
72,1696250666462,-0.43701172,-0.7744751,0.51068115,-1.125,-0.03125,-0.046875
73,1696250666502,-0.42895508,-0.78790283,0.5114136,-0.953125,-0.78125,0.359375
74,1696250666542,-0.40893555,-0.7854614,0.5223999,-2.03125,-0.625,-0.3125
75,1696250666582,-0.41552734,-0.78448486,0.51434326,-0.765625,0.046875,-0.5625
76,1696250666622,-0.4326172,-0.7871704,0.51361084,-0.625,-0.46875,-0.453125
77,1696250666662,-0.43139648,-0.78741455,0.5140991,-0.78125,-0.96875,-0.1875
78,1696250666702,-0.42797852,-0.78692627,0.51556396,-0.84375,-0.703125,-0.359375
79,1696250666742,-0.42285156,-0.7798462,0.52264404,-0.484375,-0.3125,0.234375
80,1696250666782,-0.42700195,-0.77227783,0.5204468,-0.84375,-1.109375,-0.171875
81,1696250666822,-0.4326172,-0.7822876,0.52679443,-0.296875,-0.75,-0.484375
82,1696250666862,-0.4248047,-0.7793579,0.52459717,-0.859375,-0.515625,-0.0625
83,1696250666902,-0.42382812,-0.77667236,0.5216675,-0.640625,-0.578125,-0.125
84,1696250666942,-0.43115234,-0.76763916,0.51605225,-0.984375,0.296875,-0.484375
85,1696250666982,-0.43969727,-0.77911377,0.52386475,-0.6875,-0.65625,-0.015625
86,1696250667022,-0.43115234,-0.77545166,0.5192261,-0.28125,-0.1875,0.3125
87,1696250667062,-0.43530273,-0.7715454,0.52020264,-0.765625,-0.984375,-0.0625
88,1696250667102,-0.43481445,-0.77423096,0.52508545,-0.734375,-0.5,-0.0625
89,1696250667142,-0.43115234,-0.76763916,0.526062,-0.53125,-0.5,0.390625
90,1696250667182,-0.42944336,-0.7776489,0.5343628,0.265625,0.078125,-0.03125
91,1696250667222,-0.4321289,-0.7625122,0.5241089,0.109375,-0.140625,0.265625
92,1696250667262,-0.42700195,-0.7739868,0.5216675,-0.140625,-0.09375,-0.015625
93,1696250667302,-0.42797852,-0.7744751,0.52142334,-0.15625,-0.3125,0.375
94,1696250667342,-0.4345703,-0.77838135,0.52923584,-0.765625,-0.5,0.171875
95,1696250667382,-0.4338379,-0.7781372,0.526062,-1.125,-0.625,-0.03125
96,1696250667422,-0.4255371,-0.7786255,0.5343628,-0.375,-0.484375,-0.125
97,1696250667462,-0.43115234,-0.77423096,0.5343628,0.0,-0.34375,0.046875
98,1696250667502,-0.4362793,-0.770813,0.53533936,0.34375,-0.59375,0.265625
99,1696250667542,-0.42822266,-0.7698364,0.5302124,0.609375,-0.484375,0.5
100,1696250667582,-0.43017578,-0.7703247,0.53582764,-0.46875,-0.578125,0.234375
101,1696250667622,-0.42578125,-0.7695923,0.52630615,0.078125,-0.8125,-0.03125
102,1696250667662,-0.4326172,-0.7752075,0.52386475,0.125,-0.15625,0.046875
103,1696250667702,-0.42626953,-0.7737427,0.53045654,0.078125,-0.140625,-0.03125
104,1696250667742,-0.43115234,-0.77301025,0.53118896,0.203125,-0.21875,0.390625
105,1696250667782,-0.43432617,-0.7659302,0.5270386,-0.203125,-0.484375,0.328125
106,1696250667822,-0.4350586,-0.7761841,0.5282593,-0.796875,-0.375,-0.09375
107,1696250667862,-0.43579102,-0.7715454,0.5350952,-1.125,-0.09375,0.015625
108,1696250667902,-0.43139648,-0.7737427,0.5348511,-1.03125,-0.421875,0.21875
109,1696250667942,-0.4362793,-0.76568604,0.5355835,0.21875,-0.171875,0.21875
110,1696250667982,-0.43310547,-0.77545166,0.5375366,-0.640625,-0.296875,0.03125
111,1696250668022,-0.4321289,-0.7698364,0.53118896,-1.28125,-0.484375,0.390625
112,1696250668062,-0.4411621,-0.769104,0.5350952,-0.46875,-0.1875,0.28125
113,1696250668102,-0.42651367,-0.7720337,0.5492554,-2.484375,0.21875,0.015625
114,1696250668142,-0.42333984,-0.7595825,0.541687,-1.0,1.71875,0.09375
115,1696250668182,-0.4284668,-0.7752075,0.5372925,-1.984375,0.578125,0.203125
116,1696250668222,-0.44213867,-0.7769165,0.5385132,-1.703125,0.375,0.734375
117,1696250668262,-0.43115234,-0.76568604,0.54901123,-1.59375,-0.125,0.71875
118,1696250668302,-0.4152832,-0.7542114,0.5548706,-0.796875,0.046875,0.640625
119,1696250668342,-0.39575195,-0.74884033,0.5751343,0.453125,1.1875,0.625
120,1696250668382,-0.39819336,-0.7407837,0.5560913,-2.09375,-0.25,-0.625
121,1696250668422,-0.41992188,-0.73809814,0.5661011,1.015625,-0.1875,-2.109375
122,1696250668462,-0.44335938,-0.7703247,0.557312,3.765625,0.25,-0.484375
123,1696250668502,-0.44677734,-0.8008423,0.5441284,1.796875,-0.34375,-0.171875
124,1696250668542,-0.44677734,-0.7925415,0.508728,3.0,-0.046875,-0.0625
125,1696250668582,-0.4411621,-0.75860596,0.50164795,0.890625,0.515625,0.65625
126,1696250668622,-0.44433594,-0.75445557,0.5438843,-2.09375,-0.09375,1.171875
127,1696250668662,-0.41552734,-0.7686157,0.57196045,-2.125,-1.21875,0.90625
128,1696250668702,-0.39868164,-0.75860596,0.5775757,-0.59375,-0.5,0.375
129,1696250668742,-0.41455078,-0.7605591,0.55633545,1.984375,0.46875,1.0
130,1696250668782,-0.42797852,-0.76104736,0.52752686,1.078125,-0.5,1.15625
131,1696250668822,-0.43286133,-0.7661743,0.5338745,-0.359375,-0.71875,1.15625
132,1696250668862,-0.4350586,-0.7703247,0.54559326,0.09375,-0.3125,1.34375
133,1696250668902,-0.42163086,-0.7683716,0.5536499,0.734375,-0.265625,1.546875
134,1696250668942,-0.41967773,-0.76885986,0.54730225,0.984375,-0.296875,1.28125
135,1696250668982,-0.4086914,-0.7654419,0.55267334,1.984375,0.65625,1.234375
136,1696250669022,-0.41064453,-0.7720337,0.54022217,0.40625,0.953125,1.0
137,1696250669062,-0.4206543,-0.7678833,0.5453491,0.9375,1.46875,1.421875
138,1696250669102,-0.41796875,-0.77911377,0.5470581,2.90625,2.140625,1.90625
139,1696250669142,-0.40551758,-0.77593994,0.527771,4.59375,0.625,1.765625
140,1696250669182,-0.41186523,-0.77911377,0.5282593,4.84375,0.59375,1.53125
141,1696250669222,-0.39575195,-0.7827759,0.53045654,4.671875,1.484375,1.609375
142,1696250669262,-0.39916992,-0.7974243,0.51898193,4.34375,1.4375,1.5625
143,1696250669302,-0.40820312,-0.79351807,0.5265503,4.515625,0.875,1.296875
144,1696250669342,-0.4033203,-0.7944946,0.52874756,6.9375,0.671875,2.671875
145,1696250669382,-0.39746094,-0.80548096,0.49969482,6.296875,0.625,2.078125
146,1696250669422,-0.39697266,-0.8015747,0.51068115,9.375,0.5,2.921875
147,1696250669462,-0.3881836,-0.81329346,0.48895264,11.375,-2.328125,2.84375
148,1696250669502,-0.3696289,-0.82647705,0.48284912,12.953125,-1.140625,1.953125
149,1696250669542,-0.37280273,-0.8267212,0.45721436,11.796875,-2.765625,3.8125
150,1696250669582,-0.38549805,-0.83380127,0.43963623,8.515625,-2.53125,1.546875
151,1696250669622,-0.3713379,-0.8496704,0.42279053,6.78125,-1.328125,0.34375
152,1696250669662,-0.36035156,-0.85943604,0.37493896,0.84375,-5.984375,1.28125
153,1696250669702,-0.39624023,-0.8257446,0.44451904,1.15625,-4.046875,-1.3125
154,1696250669742,-0.36083984,-0.84991455,0.42425537,2.8125,-0.5,0.8125
155,1696250669782,-0.37426758,-0.83306885,0.39154053,-1.84375,-0.90625,1.25
156,1696250669822,-0.3959961,-0.83599854,0.41033936,-5.21875,-3.75,0.203125
