# Sensor type: Respeck
# Activity type: Lying down right
# Activity subtype: Talking
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696253190889,0.7180176,-0.037902832,0.7260132,-0.3125,-0.71875,0.25
1696253190928,0.70947266,-0.031311035,0.729187,0.375,-0.21875,0.171875
1696253190969,0.7155762,-0.04449463,0.72698975,0.03125,-0.734375,0.0625
1696253191009,0.71728516,-0.032043457,0.7272339,0.0625,-0.578125,0.046875
1696253191049,0.71777344,-0.031066895,0.7238159,0.1875,0.234375,0.109375
1696253191090,0.7116699,-0.027160645,0.727478,0.5,0.0,0.109375
1696253191129,0.72094727,-0.04156494,0.73651123,1.453125,0.421875,0.203125
1696253191169,0.7260742,-0.042541504,0.7340698,1.0625,0.390625,0.484375
1696253191210,0.72216797,-0.04473877,0.71673584,0.0,-0.265625,0.53125
1696253191250,0.7114258,-0.039611816,0.71502686,-1.375,-0.734375,0.6875
1696253191290,0.72021484,-0.03741455,0.7284546,0.046875,0.78125,0.78125
1696253191330,0.7277832,-0.03717041,0.74505615,2.515625,2.1875,0.890625
1696253191368,0.71313477,-0.044006348,0.72406006,1.953125,-0.25,1.03125
1696253191411,0.71118164,-0.028137207,0.72283936,0.765625,-1.0625,1.203125
1696253191450,0.7207031,-0.023986816,0.7123413,1.25,0.203125,0.921875
1696253191491,0.7236328,-0.034729004,0.70965576,0.609375,0.109375,0.578125
1696253191533,0.7277832,-0.058898926,0.71990967,-0.34375,0.296875,0.8125
1696253191573,0.7272949,-0.043762207,0.71258545,-1.59375,-0.28125,0.796875
1696253191633,0.71972656,-0.042297363,0.7194214,0.875,3.046875,0.921875
1696253191649,0.73461914,-0.04473877,0.696228,4.53125,4.515625,2.609375
1696253191670,0.74243164,-0.036193848,0.6954956,6.03125,2.609375,2.46875
1696253191710,0.71728516,-0.036193848,0.6967163,5.296875,0.375,2.0625
1696253191772,0.71069336,-0.03375244,0.6732788,-0.671875,-2.359375,1.625
1696253191789,0.7385254,-0.035705566,0.6930542,-1.53125,-1.21875,0.546875
1696253191854,0.74243164,-0.049621582,0.69866943,-0.921875,-3.859375,-0.4375
1696253191894,0.7487793,-0.043762207,0.7057495,-0.6875,-3.671875,-0.75
1696253191909,0.7438965,-0.043518066,0.72161865,-3.578125,-2.90625,-0.6875
1696253191950,0.72680664,-0.02960205,0.7225952,-5.5,-2.125,-0.578125
1696253191990,0.71899414,-0.032043457,0.7367554,-2.25,0.453125,-0.578125
1696253192030,0.7270508,-0.053771973,0.701355,-0.46875,0.734375,0.234375
1696253192070,0.7294922,-0.027648926,0.7225952,1.328125,1.859375,0.59375
1696253192109,0.72753906,-0.0413208,0.72406006,2.125,2.53125,0.78125
1696253192151,0.72436523,-0.032287598,0.71429443,0.828125,2.34375,0.578125
1696253192190,0.73291016,-0.030090332,0.70721436,0.046875,0.09375,0.578125
1696253192229,0.7248535,-0.028381348,0.7081909,0.828125,-0.359375,0.75
1696253192294,0.7260742,-0.04058838,0.6950073,-0.375,-0.9375,0.625
1696253192309,0.7380371,-0.03326416,0.7003784,-2.5625,-1.90625,-0.34375
1696253192370,0.73657227,-0.039123535,0.7069702,-0.9375,-0.453125,-0.6875
1696253192388,0.74853516,-0.033996582,0.71673584,-0.859375,-1.46875,-0.546875
1696253192430,0.7285156,-0.0335083,0.7050171,-0.59375,-1.65625,-0.15625
1696253192469,0.7319336,-0.043273926,0.71209717,0.875,-1.765625,0.140625
