# Sensor type: Thingy
# Activity type: Standing
# Activity subtype: Normal
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696254747894,-1.0234375,0.15039062,-0.04296875,-1.3125,-2.28125,-1.0625,0.0,0.0,0.0
1696254747929,-1.0068359,0.15136719,-0.057617188,0.53125,-1.9375,-0.53125,0.0,0.0,0.0
1696254747966,-1.0166016,0.13867188,-0.044921875,2.25,-0.71875,-0.625,0.0,0.0,0.0
1696254748019,-1.0107422,0.14160156,-0.052734375,0.96875,-0.09375,-1.3125,0.0,0.0,0.0
1696254748045,-1.0175781,0.14355469,-0.056640625,1.125,-0.34375,-0.75,-50.5625,27.0625,-241.5625
1696254748089,-1.0224609,0.13574219,-0.06933594,1.125,-0.59375,-0.40625,0.0,0.0,0.0
1696254748123,-1.0195312,0.13769531,-0.041992188,0.40625,-0.84375,-1.0625,0.0,0.0,0.0
1696254748168,-1.0117188,0.13964844,-0.044921875,0.15625,-0.53125,-1.0625,0.0,0.0,0.0
1696254748202,-1.0224609,0.13769531,-0.043945312,0.03125,-0.78125,-0.875,0.0,0.0,0.0
1696254748247,-1.0117188,0.14648438,-0.041015625,-0.34375,-0.9375,-0.75,0.0,0.0,0.0
1696254748281,-1.0244141,0.13769531,-0.05859375,-0.625,-0.78125,-1.3125,0.0,0.0,0.0
1696254748329,-1.0185547,0.140625,-0.037109375,-0.15625,-1.1875,-1.1875,0.0,0.0,0.0
1696254748371,-1.0205078,0.14160156,-0.043945312,-0.875,-1.5,-1.125,0.0,0.0,0.0
1696254748405,-1.0214844,0.13769531,-0.044921875,-1.5,-0.875,-1.125,0.0,0.0,0.0
1696254748452,-1.0175781,0.14257812,-0.037109375,-1.4375,-1.25,-1.125,0.0,0.0,0.0
1696254748483,-1.0048828,0.13671875,-0.041015625,-1.25,-0.9375,-1.0625,0.0,0.0,0.0
1696254748528,-1.0234375,0.12695312,-0.051757812,-1.125,-0.875,-1.1875,-49.9375,26.3125,-242.4375
1696254748562,-1.0146484,0.13183594,-0.0390625,-0.5625,-1.25,-1.3125,0.0,0.0,0.0
1696254748607,-1.0039062,0.13574219,-0.032226562,-0.6875,-1.125,-1.0,0.0,0.0,0.0
1696254748641,-1.0166016,0.13867188,-0.029296875,-0.875,-0.65625,-1.0625,0.0,0.0,0.0
1696254748686,-1.0126953,0.13085938,-0.0234375,-1.0,-0.53125,-0.75,0.0,0.0,0.0
1696254748731,-1.0224609,0.119140625,-0.048828125,-1.5,-0.71875,-0.8125,0.0,0.0,0.0
1696254748765,-1.0253906,0.119140625,-0.03515625,-1.3125,-0.53125,-0.9375,0.0,0.0,0.0
1696254748810,-1.0205078,0.12109375,-0.0390625,-1.1875,-0.65625,-0.8125,0.0,0.0,0.0
1696254748844,-1.0166016,0.12402344,-0.030273438,-0.34375,-0.34375,-0.75,0.0,0.0,0.0
1696254748889,-1.0136719,0.125,-0.034179688,-0.21875,-0.03125,-0.40625,0.0,0.0,0.0
1696254748922,-1.0195312,0.12207031,-0.036132812,0.40625,-0.15625,-0.21875,0.0,0.0,0.0
1696254748967,-1.0234375,0.12207031,-0.028320312,0.40625,-0.09375,-0.34375,0.0,0.0,0.0
1696254749001,-1.0205078,0.13671875,-0.032226562,0.28125,-0.40625,-0.15625,0.0,0.0,0.0
1696254749046,-1.0146484,0.12109375,-0.020507812,0.34375,-1.3125,-0.53125,-49.375,27.9375,-241.6875
1696254749091,-1.0224609,0.13085938,-0.038085938,0.28125,-0.84375,-0.6875,0.0,0.0,0.0
1696254749125,-1.0,0.12402344,-0.0390625,0.53125,-0.28125,-0.40625,0.0,0.0,0.0
1696254749169,-1.0224609,0.12988281,-0.038085938,0.65625,0.09375,-0.03125,0.0,0.0,0.0
1696254749203,-1.0283203,0.12988281,-0.024414062,0.40625,-0.09375,-0.09375,0.0,0.0,0.0
1696254749251,-1.0175781,0.12402344,-0.046875,0.34375,-0.53125,-0.40625,0.0,0.0,0.0
1696254749282,-1.0195312,0.13183594,-0.041015625,0.46875,-0.875,-0.59375,0.0,0.0,0.0
1696254749327,-1.0185547,0.13183594,-0.037109375,-0.03125,-0.875,-0.09375,0.0,0.0,0.0
1696254749361,-1.0195312,0.13378906,-0.030273438,-0.09375,-0.65625,-0.53125,0.0,0.0,0.0
1696254749406,-1.0146484,0.13574219,-0.041015625,0.34375,-1.3125,-0.53125,0.0,0.0,0.0
1696254749451,-1.0126953,0.13085938,-0.040039062,-0.15625,-0.875,-0.21875,0.0,0.0,0.0
1696254749485,-1.0097656,0.13183594,-0.040039062,-0.75,-0.53125,-0.40625,0.0,0.0,0.0
1696254749529,-1.0205078,0.13476562,-0.021484375,-0.4375,-0.65625,-0.15625,-51.0,27.5,-242.125
1696254749564,-1.0195312,0.12792969,-0.029296875,-0.34375,-0.65625,-0.15625,0.0,0.0,0.0
1696254749609,-1.0175781,0.12890625,-0.036132812,-0.6875,-0.03125,-0.21875,0.0,0.0,0.0
1696254749642,-1.0205078,0.12207031,-0.036132812,0.15625,0.46875,0.21875,0.0,0.0,0.0
1696254749687,-1.0146484,0.1328125,-0.02734375,-0.21875,-0.15625,0.09375,0.0,0.0,0.0
1696254749721,-1.0214844,0.13183594,-0.025390625,-0.6875,-0.59375,-0.28125,0.0,0.0,0.0
1696254749766,-1.0244141,0.12988281,-0.017578125,-0.28125,-0.59375,-0.21875,0.0,0.0,0.0
1696254749811,-1.015625,0.13378906,-0.025390625,-0.6875,-0.09375,0.09375,0.0,0.0,0.0
1696254749845,-1.0126953,0.12988281,-0.015625,-1.0,-0.09375,-0.09375,0.0,0.0,0.0
1696254749890,-1.0146484,0.123046875,-0.01953125,-0.5,0.09375,-0.09375,0.0,0.0,0.0
1696254749923,-1.0234375,0.12011719,-0.033203125,-0.15625,-0.03125,-0.03125,0.0,0.0,0.0
1696254749969,-1.0175781,0.12207031,-0.040039062,0.15625,-0.03125,-0.15625,0.0,0.0,0.0
1696254750002,-1.0205078,0.13476562,-0.0107421875,0.09375,0.09375,-0.40625,0.0,0.0,0.0
1696254750047,-1.0107422,0.12792969,-0.041992188,-0.15625,0.21875,-0.15625,-51.0,26.75,-241.125
1696254750081,-1.0214844,0.13183594,-0.03515625,0.09375,0.21875,-0.03125,0.0,0.0,0.0
1696254750126,-1.0292969,0.12792969,-0.025390625,-0.03125,0.21875,-0.15625,0.0,0.0,0.0
1696254750171,-1.0214844,0.1328125,-0.021484375,0.03125,0.15625,-0.21875,0.0,0.0,0.0
1696254750205,-1.0214844,0.13769531,-0.015625,0.09375,0.03125,0.15625,0.0,0.0,0.0
1696254750250,-1.0214844,0.12792969,-0.0234375,-0.4375,0.09375,-0.15625,0.0,0.0,0.0
1696254750283,-1.0166016,0.12792969,-0.021484375,-0.15625,-0.15625,-0.28125,0.0,0.0,0.0
1696254750328,-1.0126953,0.13085938,-0.020507812,0.46875,-0.40625,-0.15625,0.0,0.0,0.0
1696254750362,-1.0117188,0.12695312,-0.029296875,-0.15625,0.03125,-0.28125,0.0,0.0,0.0
1696254750407,-1.0224609,0.12792969,-0.021484375,-0.6875,-0.15625,-0.40625,0.0,0.0,0.0
1696254750452,-1.0146484,0.12792969,-0.036132812,-0.21875,-0.53125,-0.28125,0.0,0.0,0.0
1696254750486,-1.0117188,0.12988281,-0.029296875,0.03125,-0.21875,-0.34375,0.0,0.0,0.0
1696254750531,-1.0244141,0.12402344,-0.03515625,-0.15625,-0.28125,-0.21875,-50.875,27.9375,-240.9375
1696254750565,-1.0166016,0.12597656,-0.03125,0.03125,-0.34375,-0.34375,0.0,0.0,0.0
1696254750610,-1.0136719,0.13574219,-0.028320312,0.15625,-0.34375,-0.40625,0.0,0.0,0.0
1696254750643,-1.0205078,0.12988281,-0.026367188,0.09375,-0.03125,-0.34375,0.0,0.0,0.0
1696254750688,-1.0302734,0.123046875,-0.022460938,-0.03125,0.03125,-0.09375,0.0,0.0,0.0
1696254750724,-1.0195312,0.119140625,-0.036132812,-0.09375,-0.03125,-0.21875,0.0,0.0,0.0
1696254750767,-1.0273438,0.12792969,-0.028320312,0.53125,0.21875,-0.03125,0.0,0.0,0.0
1696254750801,-1.0263672,0.12597656,-0.015625,0.03125,0.21875,0.03125,0.0,0.0,0.0
1696254750846,-1.0253906,0.12207031,-0.016601562,-0.15625,0.03125,-0.21875,0.0,0.0,0.0
1696254750892,-1.0283203,0.12890625,-0.022460938,0.03125,0.09375,-0.34375,0.0,0.0,0.0
1696254750925,-1.0175781,0.125,-0.034179688,-0.375,-0.21875,-0.21875,0.0,0.0,0.0
1696254750970,-1.0146484,0.12207031,-0.03125,-0.5,-0.03125,-0.09375,0.0,0.0,0.0
