# Sensor type: Respeck
# Activity type: Lying down back
# Activity subtype: Singing
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696252417343,-0.6254883,-0.055725098,0.85198975,-1.203125,-3.15625,-0.9375
1696252417403,-0.6328125,-0.059143066,0.8505249,0.234375,-1.671875,-0.390625
1696252417423,-0.6257324,-0.06011963,0.8551636,-0.171875,-0.46875,0.328125
1696252417463,-0.63549805,-0.058654785,0.8390503,-1.5,-0.59375,0.6875
1696252417504,-0.6491699,-0.05303955,0.84661865,0.171875,-0.84375,0.765625
1696252417564,-0.6374512,-0.066467285,0.87323,0.40625,0.015625,-0.125
1696252417566,-0.6340332,-0.06011963,0.85687256,-0.640625,-0.71875,0.0
1696252417603,-0.6254883,-0.03741455,0.8500366,-1.0625,-0.84375,-0.4375
1696252417642,-0.6425781,-0.034240723,0.8366089,0.515625,-1.859375,0.1875
1696252417684,-0.64282227,-0.06768799,0.868103,1.234375,-1.0,0.296875
1696252417724,-0.6430664,-0.07745361,0.838562,-1.484375,-1.984375,0.046875
1696252417763,-0.6333008,-0.045715332,0.838562,-1.46875,-0.578125,-0.84375
1696252417805,-0.6777344,-0.051330566,0.8439331,-2.671875,-0.453125,0.65625
1696252417844,-0.6501465,-0.04107666,0.852478,-0.96875,3.078125,1.578125
1696252417884,-0.5930176,-0.06036377,0.84539795,0.03125,2.484375,0.53125
1696252417923,-0.6081543,-0.05621338,0.8488159,-0.0625,-1.09375,-0.234375
1696252417965,-0.6320801,-0.057678223,0.87323,-0.875,-2.09375,0.109375
1696252418003,-0.65405273,-0.05303955,0.84783936,-1.796875,-0.875,0.078125
1696252418043,-0.6413574,-0.040100098,0.85443115,0.234375,0.984375,0.328125
1696252418085,-0.626709,-0.04888916,0.8668823,0.859375,0.78125,0.53125
1696252418125,-0.6298828,-0.047912598,0.8432007,-0.3125,-0.328125,0.796875
1696252418164,-0.63427734,-0.05206299,0.8641968,-0.578125,-0.546875,0.453125
1696252418205,-0.6359863,-0.049621582,0.8407593,-0.40625,-0.015625,0.109375
1696252418244,-0.6213379,-0.042541504,0.86151123,1.53125,1.25,-0.296875
1696252418286,-0.62231445,-0.053771973,0.84173584,2.578125,-0.140625,1.03125
1696252418326,-0.671875,-0.0947876,0.8637085,2.015625,-7.828125,3.984375
1696252418364,-0.6135254,-0.020812988,0.84906006,-0.046875,0.171875,0.3125
1696252418404,-0.64941406,-0.03375244,0.85858154,0.0,-1.890625,-0.265625
1696252418443,-0.6359863,-0.08502197,0.85931396,-1.0625,0.3125,-0.03125
1696252418487,-0.6308594,-0.066223145,0.852478,-0.734375,0.625,-0.09375
1696252418525,-0.6369629,-0.045959473,0.84124756,-1.0,0.234375,-0.390625
1696252418564,-0.6335449,-0.03692627,0.8566284,0.15625,1.171875,-0.171875
1696252418606,-0.63671875,-0.05987549,0.8632202,0.25,1.203125,1.1875
1696252418643,-0.6633301,-0.073791504,0.8497925,0.734375,-2.484375,1.875
1696252418683,-0.6188965,-0.06378174,0.86053467,1.015625,0.5625,0.859375
1696252418727,-0.63916016,-0.047668457,0.86517334,-0.546875,-2.890625,0.28125
1696252418767,-0.642334,-0.055480957,0.82855225,0.65625,-4.078125,-0.6875
1696252418805,-0.64086914,-0.05621338,0.84490967,2.953125,-3.375,-1.0
1696252418868,-0.6364746,-0.059631348,0.86517334,1.453125,-2.859375,-0.484375
1696252418882,-0.626709,-0.066711426,0.84295654,-0.0625,-1.71875,-0.421875
1696252418926,-0.6623535,-0.07720947,0.83465576,-0.46875,-1.703125,0.078125
1696252418943,-0.65356445,-0.065979004,0.8427124,-0.3125,-0.578125,-0.421875
1696252418985,-0.6418457,-0.0569458,0.8373413,-1.578125,-0.25,-0.15625
1696252419047,-0.6557617,-0.05596924,0.85980225,-0.453125,0.0625,0.6875
1696252419063,-0.64404297,-0.059387207,0.8590698,-1.046875,0.53125,0.0
1696252419124,-0.64404297,-0.047668457,0.8475952,-0.953125,0.25,-0.359375
1696252419143,-0.6533203,-0.050598145,0.840271,-0.375,-0.484375,0.375
1696252419185,-0.6364746,-0.06719971,0.8600464,0.046875,0.671875,-0.0625
1696252419246,-0.6381836,-0.05206299,0.838562,-0.5625,0.03125,0.171875
1696252419263,-0.6357422,-0.06109619,0.8522339,-0.859375,-0.734375,0.015625
1696252419306,-0.6345215,-0.05303955,0.83758545,-0.484375,-1.34375,-0.328125
1696252419366,-0.6516113,-0.050109863,0.8649292,0.296875,-0.71875,-0.0625
1696252419403,-0.6489258,-0.054260254,0.8305054,-0.421875,-0.34375,0.375
1696252419424,-0.64453125,-0.06060791,0.85614014,-0.859375,0.46875,0.25
1696252419465,-0.64697266,-0.059143066,0.8500366,-0.53125,-0.3125,0.421875
1696252419505,-0.6533203,-0.04449463,0.84368896,-0.109375,0.171875,0.5625
1696252419545,-0.6472168,-0.05279541,0.87249756,1.25,1.28125,0.96875
1696252419584,-0.6364746,-0.06768799,0.84295654,-1.109375,0.328125,0.875
1696252419624,-0.63256836,-0.0413208,0.84490967,-0.25,0.125,-0.234375
1696252419688,-0.6254883,-0.03765869,0.86151123,-0.0625,-0.359375,-0.453125
1696252419724,-0.6230469,-0.053527832,0.8563843,0.03125,-0.03125,-0.25
1696252419746,-0.63549805,-0.06549072,0.83880615,-0.921875,-0.140625,0.015625
1696252419784,-0.62841797,-0.06402588,0.8590698,-2.84375,2.78125,-0.125
1696252419824,-0.6357422,-0.04449463,0.8776245,-3.265625,4.578125,0.671875
1696252419864,-0.6508789,-0.047180176,0.86639404,-0.3125,3.21875,2.09375
1696252419905,-0.6376953,-0.043518066,0.8746948,2.296875,2.65625,1.21875
1696252419946,-0.64160156,-0.05670166,0.871521,1.5625,1.875,0.734375
1696252419984,-0.6298828,-0.06500244,0.8473511,-1.421875,1.59375,0.234375
1696252420026,-0.6074219,-0.04864502,0.8619995,-1.109375,0.46875,-0.4375
1696252420064,-0.5979004,-0.04034424,0.87493896,-1.03125,0.984375,-0.59375
1696252420104,-0.59765625,-0.042785645,0.87298584,-2.453125,-0.734375,-0.234375
1696252420165,-0.6088867,-0.04815674,0.8500366,-4.109375,-3.46875,-0.203125
1696252420168,-0.61743164,-0.027648926,0.8475952,-3.78125,-6.328125,-0.6875
1696252420203,-0.6274414,-0.009338379,0.82928467,0.875,-5.453125,-0.90625
1696252420243,-0.640625,-0.028137207,0.84539795,3.203125,-5.0,0.015625
1696252420283,-0.6303711,-0.042785645,0.8624878,1.484375,-3.21875,0.6875
1696252420326,-0.640625,-0.0635376,0.86517334,-0.375,-2.859375,1.671875
1696252420365,-0.6335449,-0.055480957,0.8703003,-0.703125,-1.171875,-0.3125
1696252420404,-0.6447754,-0.021057129,0.8554077,0.0625,-1.5625,-0.71875
1696252420447,-0.64282227,-0.03253174,0.8446655,-1.265625,-0.6875,0.6875
1696252420486,-0.6442871,-0.031799316,0.85980225,-0.609375,0.484375,0.984375
1696252420524,-0.6347656,-0.04034424,0.8512573,0.21875,0.453125,0.640625
1696252420566,-0.63012695,-0.04522705,0.8554077,-0.109375,0.375,0.515625
1696252420605,-0.6437988,-0.04815674,0.8590698,-1.125,0.046875,0.671875
1696252420644,-0.64868164,-0.032287598,0.8353882,-0.734375,0.90625,0.453125
1696252420686,-0.6381836,-0.035461426,0.86151123,0.640625,1.578125,0.203125
1696252420724,-0.6345215,-0.03717041,0.8600464,0.28125,0.40625,0.296875
1696252420764,-0.62841797,-0.034973145,0.85198975,-1.078125,-0.359375,0.359375
1696252420805,-0.6315918,-0.034240723,0.8510132,0.59375,-0.046875,0.359375
1696252420844,-0.6303711,-0.04425049,0.85369873,-0.171875,0.15625,0.453125
1696252420884,-0.62475586,-0.04156494,0.8588257,0.5625,0.640625,0.296875
1696252420926,-0.6374512,-0.049865723,0.8641968,0.671875,0.375,0.703125
1696252420965,-0.62402344,-0.04473877,0.857605,-1.046875,-0.34375,0.28125
1696252421008,-0.63549805,-0.030822754,0.8595581,-0.3125,-0.453125,0.34375
1696252421046,-0.63500977,-0.032287598,0.86151123,-0.515625,0.453125,0.03125
1696252421085,-0.6320801,-0.034240723,0.84539795,0.3125,0.609375,0.53125
1696252421123,-0.63378906,-0.046203613,0.87127686,0.109375,0.265625,0.40625
1696252421165,-0.61621094,-0.039123535,0.8668823,-0.234375,0.3125,-0.0625
1696252421204,-0.63012695,-0.030090332,0.8649292,0.859375,0.4375,0.140625
1696252421248,-0.62939453,-0.04449463,0.86883545,1.578125,1.171875,0.796875
1696252421284,-0.62475586,-0.04864502,0.8739624,1.21875,1.453125,0.671875
1696252421324,-0.623291,-0.04864502,0.87786865,1.515625,2.1875,0.375
1696252421365,-0.625,-0.05328369,0.8666382,-0.53125,1.25,-0.171875
1696252421404,-0.62231445,-0.047424316,0.8583374,-1.859375,-0.484375,-0.84375
1696252421445,-0.6171875,-0.020812988,0.8641968,-2.421875,-1.6875,-1.390625
1696252421484,-0.6184082,-0.019348145,0.8629761,-2.515625,-1.6875,-0.46875
1696252421502,-0.61621094,-0.02154541,0.84173584,2.4375,-2.546875,-0.15625
1696252421564,-0.6086426,-0.043029785,0.8410034,3.0,-6.0,0.015625
1696252421585,-0.63305664,-0.044006348,0.8703003,2.828125,-3.21875,0.453125
1696252421648,-0.6376953,-0.04888916,0.8768921,0.765625,-5.421875,0.78125
1696252421663,-0.6455078,-0.055725098,0.86639404,-1.796875,-3.140625,-0.265625
1696252421724,-0.6352539,-0.04107666,0.8500366,-1.25,-2.03125,-0.859375
1696252421765,-0.63134766,-0.02520752,0.8510132,-0.140625,0.0,-0.421875
1696252421783,-0.6538086,-0.039123535,0.84906006,-1.28125,0.234375,0.921875
1696252421825,-0.6357422,-0.044006348,0.85736084,0.0625,1.1875,0.609375
1696252421885,-0.63305664,-0.055725098,0.8690796,0.546875,0.3125,0.40625
1696252421902,-0.63378906,-0.037902832,0.871521,0.65625,0.03125,0.203125
1696252421944,-0.6435547,-0.0413208,0.8485718,-1.203125,-0.953125,0.8125
1696252421985,-0.6435547,-0.030822754,0.8422241,-0.59375,0.078125,0.0
1696252422026,-0.6359863,-0.03668213,0.84198,0.34375,0.96875,0.234375
1696252422064,-0.6347656,-0.047424316,0.86883545,0.28125,0.1875,0.765625
1696252422105,-0.6386719,-0.046447754,0.8600464,-0.890625,-0.203125,0.6875
1696252422144,-0.6340332,-0.039367676,0.85028076,-1.015625,0.375,0.28125
1696252422185,-0.6296387,-0.04498291,0.84783936,0.09375,0.359375,0.390625
1696252422225,-0.63500977,-0.04083252,0.86834717,-0.0625,-0.34375,0.5
1696252422266,-0.6274414,-0.039367676,0.85369873,-0.1875,0.046875,0.421875
1696252422306,-0.62841797,-0.045959473,0.8644409,-0.171875,0.4375,0.578125
1696252422346,-0.6335449,-0.031311035,0.8571167,0.265625,0.765625,0.75
1696252422385,-0.6359863,-0.04425049,0.86151123,0.71875,1.359375,0.65625
1696252422425,-0.62719727,-0.04864502,0.854187,-0.015625,1.0625,0.53125
1696252422464,-0.6230469,-0.030578613,0.8619995,0.046875,-0.875,-0.078125
1696252422526,-0.62890625,-0.034973145,0.82928467,0.796875,-3.578125,-0.765625
1696252422544,-0.6398926,-0.038879395,0.855896,2.140625,-3.40625,-0.8125
1696252422605,-0.64086914,-0.05621338,0.8602905,0.734375,-3.828125,-0.671875
1696252422647,-0.6345215,-0.06451416,0.8619995,-0.59375,-2.953125,-0.546875
1696252422662,-0.6335449,-0.03326416,0.8695679,0.15625,-1.140625,-0.796875
1696252422705,-0.64208984,-0.032287598,0.84661865,0.28125,0.546875,0.40625
1696252422747,-0.63671875,-0.051086426,0.84954834,-1.21875,1.59375,1.109375
1696252422785,-0.64038086,-0.058898926,0.8427124,-0.6875,-0.109375,0.9375
1696252422804,-0.63549805,-0.043762207,0.85272217,0.390625,-0.265625,0.09375
1696252422845,-0.6340332,-0.04888916,0.8619995,0.21875,-1.625,-0.03125
1696252422885,-0.6496582,-0.034484863,0.8475952,-0.265625,-1.75,-0.109375
1696252422926,-0.6413574,-0.034973145,0.84490967,0.1875,-0.359375,-0.125
1696252422966,-0.640625,-0.049621582,0.838562,-1.515625,-0.109375,0.265625
1696252423003,-0.63671875,-0.035705566,0.8607788,0.625,1.328125,-0.09375
1696252423048,-0.6245117,-0.046447754,0.84832764,1.046875,0.15625,0.953125
1696252423084,-0.6152344,-0.039123535,0.8590698,1.53125,-0.71875,-0.234375
1696252423125,-0.64404297,-0.051330566,0.8480835,-0.109375,-2.4375,0.078125
1696252423164,-0.640625,-0.04058838,0.8529663,-0.328125,-0.953125,-0.359375
1696252423204,-0.64624023,-0.042785645,0.8434448,-0.5,-0.515625,0.34375
1696252423245,-0.6394043,-0.0413208,0.8505249,-0.4375,-0.453125,0.609375
1696252423284,-0.63964844,-0.04937744,0.8619995,0.5625,-0.0625,0.0625
1696252423324,-0.6437988,-0.04449463,0.85028076,-0.28125,-0.328125,-0.078125
1696252423364,-0.6496582,-0.04156494,0.8493042,-1.0,-0.546875,0.0625
1696252423404,-0.63378906,-0.03741455,0.8710327,1.0,1.28125,0.109375
1696252423445,-0.61743164,-0.054748535,0.87249756,0.671875,0.46875,0.578125
1696252423485,-0.6315918,-0.047180176,0.86712646,-0.546875,-1.625,0.5625
1696252423524,-0.64575195,-0.031799316,0.8456421,-1.234375,-1.984375,0.375
1696252423563,-0.64038086,-0.02935791,0.8488159,0.125,0.390625,-0.28125
1696252423604,-0.64208984,-0.046691895,0.8444214,0.40625,0.71875,0.65625
1696252423644,-0.64038086,-0.054016113,0.85858154,-1.03125,1.203125,0.375
