# Sensor type: Thingy
# Activity type: Ascending stairs
# Activity subtype: Normal
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696258324866,-0.7890625,0.08203125,0.3984375,-78.6875,96.40625,51.59375,0.0,0.0,0.0
1696258324902,-0.84277344,-0.17675781,0.37402344,-58.78125,95.125,72.03125,-14.875,63.625,-222.8125
1696258324940,-1.1142578,-0.09277344,0.3125,-32.09375,101.21875,55.625,0.0,0.0,0.0
1696258324974,-0.8964844,-0.0029296875,0.23535156,-37.71875,112.5625,12.84375,0.0,0.0,0.0
1696258325019,-0.8027344,-0.05859375,0.24023438,-3.0,98.96875,9.125,0.0,0.0,0.0
1696258325064,-0.9316406,0.07324219,0.22363281,32.03125,71.125,9.46875,0.0,0.0,0.0
1696258325097,-0.82421875,0.26953125,0.19042969,35.09375,50.1875,12.21875,0.0,0.0,0.0
1696258325142,-0.79003906,0.33007812,0.32128906,-12.21875,15.65625,23.875,0.0,0.0,0.0
1696258325176,-0.7910156,-0.028320312,0.36621094,-43.46875,-8.84375,14.65625,0.0,0.0,0.0
1696258325221,-0.9082031,-0.36328125,0.2685547,-77.46875,44.34375,11.25,0.0,0.0,0.0
1696258325255,-1.6962891,-0.14648438,0.21582031,16.40625,117.34375,55.8125,0.0,0.0,0.0
1696258325300,-1.4931641,0.12402344,0.39160156,47.0625,88.78125,32.90625,0.0,0.0,0.0
1696258325334,-1.6367188,0.3642578,0.15917969,-2.625,55.125,22.25,0.0,0.0,0.0
1696258325390,-1.4179688,0.54296875,0.4970703,42.28125,-16.59375,7.40625,-124.9375,-36.125,-16.4375
1696258325424,-1.0791016,0.01171875,0.45898438,30.5,-125.09375,-4.9375,0.0,0.0,0.0
1696258325457,-1.1708984,0.052734375,-0.001953125,-23.625,-206.09375,-33.4375,0.0,0.0,0.0
1696258325537,-1.3662109,0.07910156,0.6113281,0.84375,-238.1875,-99.78125,0.0,0.0,0.0
1696258325538,-1.4179688,0.1953125,-0.17675781,-294.6875,92.6875,-150.0625,0.0,0.0,0.0
1696258325581,-0.6113281,0.32910156,-0.09472656,123.28125,-156.34375,-117.0,0.0,0.0,0.0
1696258325615,-0.5107422,0.028320312,0.66015625,176.25,-266.28125,-23.65625,0.0,0.0,0.0
1696258325660,-0.1953125,0.01171875,0.19726562,222.96875,-419.34375,36.9375,0.0,0.0,0.0
1696258325694,-0.453125,-0.07421875,0.40625,46.8125,-130.90625,10.21875,0.0,0.0,0.0
1696258325739,-0.23339844,0.15039062,0.3017578,46.75,-115.8125,13.625,0.0,0.0,0.0
1696258325784,-0.056640625,0.24707031,0.38183594,36.1875,-52.53125,21.375,0.0,0.0,0.0
1696258325817,-0.15527344,0.14160156,0.42773438,9.28125,-6.4375,-5.28125,0.0,0.0,0.0
1696258325863,-0.07519531,0.17480469,0.6669922,-37.84375,81.1875,-16.46875,0.0,0.0,0.0
1696258325897,-0.095703125,0.09667969,0.9658203,-77.59375,128.0625,-19.15625,-20.375,62.3125,-197.625
1696258325941,-1.3994141,-0.12402344,1.5410156,-55.53125,71.0625,-20.125,0.0,0.0,0.0
1696258325975,-1.9755859,-0.07910156,0.85253906,-49.75,95.40625,12.71875,0.0,0.0,0.0
1696258326020,0.31445312,0.5234375,0.59277344,3.0,89.5625,8.625,0.0,0.0,0.0
1696258326054,-0.85058594,-0.072265625,0.5732422,-72.625,132.90625,6.96875,0.0,0.0,0.0
1696258326099,-1.3076172,0.10644531,0.55371094,-81.71875,141.0625,17.40625,0.0,0.0,0.0
1696258326144,-0.69140625,-0.14453125,0.27148438,-78.75,134.96875,26.625,0.0,0.0,0.0
1696258326177,-1.3427734,-0.75,0.12890625,-59.09375,105.78125,79.65625,0.0,0.0,0.0
1696258326223,-1.1865234,-0.044921875,0.19238281,-113.09375,110.96875,81.75,0.0,0.0,0.0
1696258326257,-1.1142578,-0.23730469,0.021484375,-66.84375,114.59375,23.03125,0.0,0.0,0.0
1696258326313,-1.0498047,-0.21191406,0.07421875,21.65625,75.75,14.46875,0.0,0.0,0.0
1696258326335,-0.89746094,0.3203125,0.30273438,57.96875,38.59375,11.1875,0.0,0.0,0.0
1696258326380,-0.8466797,0.5644531,0.38964844,-9.34375,-11.09375,20.03125,-49.5,74.125,-35.75
1696258326414,-0.75683594,0.3671875,0.5390625,-79.15625,-67.375,11.0,0.0,0.0,0.0
1696258326459,-0.5576172,-0.5751953,-0.53222656,-152.65625,15.65625,4.0625,0.0,0.0,0.0
1696258326504,-0.86816406,0.030273438,0.21777344,26.84375,35.375,53.65625,0.0,0.0,0.0
1696258326537,-1.2568359,-0.3466797,0.17089844,-12.40625,43.0,35.90625,0.0,0.0,0.0
1696258326583,-1.2197266,-0.234375,0.4189453,-14.21875,64.65625,37.75,0.0,0.0,0.0
1696258326617,-1.3896484,-0.041015625,0.28710938,11.71875,113.65625,49.8125,0.0,0.0,0.0
1696258326661,-1.8476562,0.7685547,0.32226562,-63.96875,99.3125,58.5625,0.0,0.0,0.0
1696258326695,-1.3847656,0.46289062,0.56640625,-48.40625,22.78125,32.0625,0.0,0.0,0.0
1696258326740,-1.0488281,0.032226562,0.34960938,-97.125,-117.96875,45.6875,0.0,0.0,0.0
1696258326774,-0.9326172,0.26464844,-0.0234375,-78.5625,-80.1875,-62.78125,0.0,0.0,0.0
1696258326819,-1.3466797,0.24511719,0.4404297,-78.4375,-158.0625,-93.125,0.0,0.0,0.0
1696258326864,-1.3847656,0.62402344,0.35742188,-59.03125,-67.4375,-67.65625,0.0,0.0,0.0
1696258326898,-0.91015625,1.1025391,0.12792969,8.25,-161.0,-0.65625,-299.8125,-361.0,-123.5
1696258326943,-1.0927734,0.30664062,0.5019531,-92.03125,-158.84375,67.34375,0.0,0.0,0.0
1696258326977,-1.2431641,-0.33203125,0.020507812,-81.4375,-164.34375,31.34375,0.0,0.0,0.0
1696258327021,-0.6152344,-0.14941406,0.2783203,-17.59375,-178.5,42.25,0.0,0.0,0.0
1696258327055,-0.9355469,-0.4892578,0.7548828,-28.6875,-115.03125,30.53125,0.0,0.0,0.0
1696258327111,0.28710938,0.06347656,0.26757812,47.84375,-153.125,55.0625,0.0,0.0,0.0
1696258327134,-0.022460938,0.17285156,0.47558594,35.03125,-58.5625,30.34375,0.0,0.0,0.0
1696258327179,0.03515625,0.15429688,0.47265625,11.15625,-16.28125,-0.15625,0.0,0.0,0.0
1696258327224,0.021484375,0.055664062,0.7089844,-23.75,38.78125,-12.875,0.0,0.0,0.0
1696258327258,-0.1640625,0.15820312,0.9316406,-63.59375,50.9375,11.875,0.0,0.0,0.0
1696258327304,-0.5097656,-0.0859375,1.3867188,-16.65625,24.9375,34.0625,0.0,0.0,0.0
1696258327337,-0.5029297,-0.4248047,1.4335938,56.09375,-14.09375,-45.8125,0.0,0.0,0.0
1696258327382,-1.2900391,0.7714844,1.6591797,18.125,19.125,-47.46875,-7.8125,58.0625,-185.4375
1696258327415,-0.20214844,0.5830078,0.453125,69.625,48.90625,-46.84375,0.0,0.0,0.0
1696258327472,-0.28125,0.625,0.60058594,-61.15625,80.84375,-18.0,0.0,0.0,0.0
1696258327494,-1.2353516,0.46777344,0.5517578,-109.4375,135.875,26.15625,0.0,0.0,0.0
1696258327539,-0.9902344,0.25390625,0.3623047,-91.8125,117.40625,52.9375,0.0,0.0,0.0
1696258327585,-0.71191406,-0.03515625,0.38964844,-110.96875,110.4375,25.15625,0.0,0.0,0.0
1696258327618,-0.9013672,-0.14453125,0.32226562,-112.8125,131.0625,20.21875,0.0,0.0,0.0
1696258327664,-1.0976562,0.001953125,0.3466797,-116.03125,136.5625,35.46875,0.0,0.0,0.0
1696258327697,-0.89160156,0.061523438,0.24511719,-97.53125,129.40625,36.625,0.0,0.0,0.0
1696258327743,-1.1533203,-0.25683594,0.033203125,-102.3125,95.84375,48.71875,0.0,0.0,0.0
1696258327776,-0.9326172,-0.034179688,0.10839844,-53.78125,78.625,44.4375,0.0,0.0,0.0
1696258327821,-0.8154297,0.0,0.43359375,-36.25,50.5625,34.75,0.0,0.0,0.0
1696258327854,-0.82714844,-0.076171875,0.3408203,-64.875,42.5625,40.53125,0.0,0.0,0.0
1696258327899,-0.8564453,-0.12597656,0.17089844,-34.5,39.03125,48.40625,168.0,114.1875,-77.875
1696258327944,-1.1455078,-0.12011719,0.12695312,-30.03125,70.28125,39.6875,0.0,0.0,0.0
1696258327978,-1.2226562,0.3203125,0.18847656,-30.40625,77.0625,44.09375,0.0,0.0,0.0
1696258328023,-1.2714844,0.41503906,0.34277344,-16.96875,69.46875,41.9375,0.0,0.0,0.0
1696258328057,-1.6738281,0.08984375,0.14160156,-21.4375,40.1875,27.78125,0.0,0.0,0.0
1696258328102,-1.3496094,0.26757812,0.15039062,-9.59375,-62.53125,13.9375,0.0,0.0,0.0
1696258328136,-1.2705078,0.43945312,0.27441406,-37.53125,-128.40625,6.375,0.0,0.0,0.0
1696258328181,-1.3125,0.015625,0.30664062,-95.84375,-178.75,-55.28125,0.0,0.0,0.0
1696258328214,-1.3056641,0.28125,0.46777344,-246.59375,-68.21875,-139.3125,0.0,0.0,0.0
1696258328260,-1.0117188,0.25390625,0.055664062,20.75,-51.84375,-94.09375,0.0,0.0,0.0
1696258328305,-0.7451172,0.33691406,0.24511719,106.875,-196.375,-22.875,0.0,0.0,0.0
1696258328338,-0.80859375,-0.07519531,0.35546875,122.3125,-295.21875,19.84375,0.0,0.0,0.0
1696258328395,-0.66308594,0.076171875,0.45898438,62.375,-191.09375,47.1875,84.625,78.1875,-230.0
1696258328417,-0.15625,0.080078125,0.3251953,39.1875,-157.5,28.34375,0.0,0.0,0.0
1696258328462,0.0146484375,0.13671875,0.39746094,35.46875,-105.375,36.09375,0.0,0.0,0.0
1696258328496,0.12890625,0.19042969,0.38378906,37.09375,-42.75,27.0,0.0,0.0,0.0
1696258328541,0.11425781,0.0048828125,0.5751953,11.34375,58.96875,27.65625,0.0,0.0,0.0
1696258328574,-0.15722656,0.17089844,1.2246094,-25.46875,133.5625,11.25,0.0,0.0,0.0
1696258328620,-0.29589844,-0.265625,0.90722656,-78.0,94.5,-104.96875,0.0,0.0,0.0
1696258328665,-1.9755859,-0.19921875,0.9785156,6.46875,64.90625,11.3125,0.0,0.0,0.0
1696258328698,0.38671875,0.60253906,0.5175781,20.5625,107.8125,-73.53125,0.0,0.0,0.0
1696258328744,-0.1796875,0.5371094,0.39453125,-36.0625,117.34375,-14.09375,0.0,0.0,0.0
1696258328777,-1.7890625,0.29003906,0.5761719,-60.25,90.28125,62.15625,0.0,0.0,0.0
