,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,1696252164074,-0.59765625,-0.08306885,0.88861084,-0.15625,-1.234375,0.1875
1,1696252164114,-0.592041,-0.08648682,0.88494873,-0.4375,-0.8125,-0.125
2,1696252164154,-0.592041,-0.07208252,0.88397217,-0.65625,-1.203125,-0.375
3,1696252164194,-0.595459,-0.07354736,0.8829956,-1.0,-0.984375,-0.25
4,1696252164234,-0.6022949,-0.07305908,0.8786011,-1.203125,-1.265625,-0.078125
5,1696252164274,-0.59716797,-0.07501221,0.8915405,-0.484375,-0.53125,-0.375
6,1696252164314,-0.59033203,-0.07672119,0.87835693,-0.921875,-1.1875,-0.640625
7,1696252164354,-0.61376953,-0.07330322,0.888855,-1.609375,-2.515625,-0.0625
8,1696252164394,-0.59350586,-0.073791504,0.8756714,-1.21875,-0.796875,-0.234375
9,1696252164434,-0.5888672,-0.06842041,0.87786865,-1.453125,-1.25,-0.578125
10,1696252164474,-0.6105957,-0.06451416,0.885437,-1.046875,-2.359375,-0.125
11,1696252164514,-0.5996094,-0.07208252,0.8798218,-0.796875,-0.859375,-0.28125
12,1696252164554,-0.5925293,-0.058654785,0.8812866,-0.625,-0.71875,-0.5
13,1696252164594,-0.6064453,-0.06304932,0.87542725,-0.796875,-2.375,-0.296875
14,1696252164634,-0.6179199,-0.06817627,0.8866577,-0.359375,-0.515625,0.125
15,1696252164674,-0.6135254,-0.06378174,0.8720093,-1.078125,-0.59375,-0.046875
16,1696252164714,-0.60131836,-0.04888916,0.8764038,-0.453125,-1.046875,-0.40625
17,1696252164754,-0.6035156,-0.051086426,0.88616943,0.046875,-0.765625,-0.375
18,1696252164794,-0.6047363,-0.066711426,0.87786865,-0.359375,-1.078125,-0.15625
19,1696252164834,-0.60131836,-0.057922363,0.87005615,-1.359375,-1.6875,-0.59375
20,1696252164874,-0.6196289,-0.05670166,0.8903198,-0.09375,-1.59375,-0.125
21,1696252164914,-0.6074219,-0.04815674,0.87176514,-1.578125,-1.640625,-0.40625
22,1696252164954,-0.61376953,-0.047424316,0.8690796,-0.109375,-1.9375,-0.171875
23,1696252164994,-0.61499023,-0.05596924,0.8632202,-0.5625,-1.890625,-0.171875
24,1696252165034,-0.6188965,-0.04034424,0.85614014,-0.5,-1.4375,0.09375
25,1696252165074,-0.6196289,-0.050354004,0.85272217,1.796875,-1.140625,0.5625
26,1696252165114,-0.61694336,-0.062805176,0.86590576,2.828125,-2.125,1.109375
27,1696252165154,-0.62402344,-0.06817627,0.87664795,2.03125,-1.71875,0.609375
28,1696252165194,-0.6203613,-0.062561035,0.87908936,0.671875,-1.484375,0.390625
29,1696252165234,-0.623291,-0.05645752,0.87908936,-0.390625,-1.34375,0.28125
30,1696252165274,-0.6245117,-0.061584473,0.85736084,-0.671875,-0.375,0.125
31,1696252165314,-0.6142578,-0.04498291,0.8612671,-0.734375,-0.28125,0.125
32,1696252165354,-0.6269531,-0.06402588,0.87005615,0.3125,0.578125,0.984375
33,1696252165394,-0.62524414,-0.077941895,0.868103,-0.03125,0.5625,1.453125
34,1696252165434,-0.623291,-0.06011963,0.8668823,-0.5,0.015625,0.078125
35,1696252165474,-0.6359863,-0.046936035,0.8673706,-0.328125,0.28125,-0.109375
36,1696252165514,-0.6188965,-0.05670166,0.87371826,-0.671875,0.3125,0.1875
37,1696252165554,-0.61572266,-0.06695557,0.8617554,-0.09375,0.65625,0.625
38,1696252165594,-0.6027832,-0.06036377,0.8751831,-0.96875,0.28125,0.109375
39,1696252165634,-0.6118164,-0.05621338,0.8668823,0.328125,-0.421875,-0.046875
40,1696252165674,-0.6130371,-0.06378174,0.8744507,-0.125,-0.28125,0.4375
41,1696252165714,-0.61376953,-0.06549072,0.8810425,-0.078125,-0.375,0.40625
42,1696252165754,-0.6179199,-0.06085205,0.86834717,-0.3125,-0.5625,0.25
43,1696252165794,-0.6188965,-0.05670166,0.8619995,0.046875,-0.046875,0.265625
44,1696252165834,-0.61499023,-0.061340332,0.86712646,0.34375,0.375,0.34375
45,1696252165874,-0.61694336,-0.05987549,0.86224365,0.828125,0.1875,0.53125
46,1696252165914,-0.6027832,-0.06451416,0.8786011,0.15625,0.171875,0.1875
47,1696252165954,-0.6171875,-0.057434082,0.8773804,0.734375,-0.21875,0.40625
48,1696252165994,-0.6123047,-0.06500244,0.86883545,-0.640625,-1.265625,0.4375
49,1696252166034,-0.61743164,-0.06524658,0.88153076,-0.5,-0.96875,0.0
50,1696252166074,-0.6118164,-0.055236816,0.86932373,-0.875,-0.578125,-0.40625
51,1696252166114,-0.61743164,-0.050842285,0.87005615,-0.203125,-0.625,-0.109375
52,1696252166154,-0.6201172,-0.06695557,0.8805542,0.921875,1.265625,1.21875
53,1696252166194,-0.6142578,-0.07159424,0.87908936,-1.015625,0.09375,0.71875
54,1696252166234,-0.6098633,-0.054260254,0.86346436,-1.578125,-0.796875,-0.546875
55,1696252166274,-0.6208496,-0.043029785,0.8800659,0.0625,-0.3125,-0.109375
56,1696252166314,-0.5979004,-0.06402588,0.86517334,0.171875,0.46875,0.359375
57,1696252166354,-0.6032715,-0.062561035,0.86932373,-0.375,-0.25,0.53125
58,1696252166394,-0.62158203,-0.05279541,0.8773804,-0.109375,-0.875,0.59375
59,1696252166434,-0.60961914,-0.06695557,0.8673706,0.40625,-0.3125,0.375
60,1696252166474,-0.6140137,-0.06329346,0.87371826,-0.03125,-0.21875,0.40625
61,1696252166514,-0.61157227,-0.058898926,0.8722534,-0.109375,-0.640625,0.265625
62,1696252166554,-0.60961914,-0.057434082,0.8695679,-0.296875,-0.265625,0.046875
63,1696252166594,-0.6088867,-0.058898926,0.871521,0.359375,-0.359375,0.484375
64,1696252166634,-0.61206055,-0.06817627,0.8722534,0.296875,-0.703125,0.515625
65,1696252166674,-0.6118164,-0.070617676,0.883728,-0.0625,-0.03125,0.25
66,1696252166714,-0.6074219,-0.04888916,0.868103,0.15625,-0.109375,-0.375
67,1696252166754,-0.61376953,-0.059631348,0.8829956,2.4375,-2.234375,0.359375
68,1696252166794,-0.6123047,-0.06793213,0.8720093,-0.28125,-1.71875,0.15625
69,1696252166834,-0.6086426,-0.05987549,0.8656616,-1.546875,-1.296875,-0.234375
70,1696252166874,-0.61694336,-0.05206299,0.8668823,0.625,-0.421875,-0.015625
71,1696252166914,-0.611084,-0.06524658,0.8703003,0.703125,0.40625,0.765625
72,1696252166954,-0.611084,-0.066711426,0.8720093,-0.140625,0.15625,0.828125
73,1696252166994,-0.61816406,-0.06500244,0.8751831,-0.53125,-0.015625,0.265625
74,1696252167034,-0.60375977,-0.058166504,0.86932373,-0.015625,0.109375,0.109375
75,1696252167074,-0.60424805,-0.0569458,0.8739624,0.21875,0.109375,0.34375
76,1696252167114,-0.60668945,-0.066223145,0.8661499,-0.5,-0.40625,0.15625
77,1696252167154,-0.61328125,-0.058166504,0.8805542,-0.703125,-0.984375,0.625
78,1696252167194,-0.61572266,-0.06524658,0.8768921,0.0625,0.28125,0.4375
79,1696252167234,-0.6074219,-0.061828613,0.8720093,-0.515625,-0.109375,0.046875
80,1696252167274,-0.6113281,-0.059143066,0.8864136,0.125,-0.328125,0.34375
81,1696252167314,-0.60668945,-0.054748535,0.869812,0.0625,-0.28125,0.25
82,1696252167354,-0.6044922,-0.061828613,0.8744507,0.1875,-0.5,0.4375
83,1696252167394,-0.6074219,-0.070373535,0.8661499,-0.21875,-0.28125,0.359375
84,1696252167434,-0.6062012,-0.062316895,0.8710327,0.25,-0.15625,0.09375
85,1696252167474,-0.60961914,-0.05670166,0.8788452,0.359375,-0.46875,0.375
86,1696252167514,-0.61499023,-0.07110596,0.88323975,0.328125,-0.5,0.515625
87,1696252167554,-0.6135254,-0.06817627,0.8800659,-0.203125,-0.265625,0.09375
88,1696252167594,-0.61157227,-0.06011963,0.8727417,0.34375,-1.234375,-0.046875
89,1696252167634,-0.60791016,-0.06085205,0.8641968,-0.765625,-0.859375,-0.375
90,1696252167674,-0.607666,-0.059387207,0.86712646,-0.34375,-0.9375,-0.03125
91,1696252167714,-0.611084,-0.066223145,0.88739014,0.328125,-0.15625,0.4375
92,1696252167754,-0.61621094,-0.06378174,0.87713623,0.046875,-0.015625,0.671875
93,1696252167794,-0.61083984,-0.054748535,0.8722534,-0.296875,-0.140625,0.21875
94,1696252167834,-0.61083984,-0.05645752,0.86761475,-0.328125,-0.640625,-0.03125
95,1696252167874,-0.6086426,-0.04864502,0.8707886,0.625,-0.4375,0.0625
96,1696252167914,-0.60791016,-0.08062744,0.8656616,0.28125,-0.671875,0.484375
97,1696252167954,-0.60668945,-0.06549072,0.8773804,-0.421875,-0.828125,0.03125
98,1696252167994,-0.61499023,-0.059387207,0.8739624,-0.046875,-0.765625,0.09375
99,1696252168034,-0.6074219,-0.06890869,0.8695679,-0.015625,-0.265625,0.484375
100,1696252168074,-0.6020508,-0.066223145,0.8751831,0.15625,-0.3125,0.203125
101,1696252168114,-0.6125488,-0.059631348,0.8685913,-0.578125,-1.078125,-0.140625
102,1696252168154,-0.61987305,-0.06329346,0.8668823,-0.34375,-0.875,0.171875
103,1696252168194,-0.61743164,-0.06744385,0.869812,-1.171875,-0.734375,0.578125
104,1696252168234,-0.6101074,-0.06964111,0.8619995,-1.640625,-1.203125,-0.484375
105,1696252168274,-0.611084,-0.050598145,0.8722534,0.234375,-0.703125,-0.140625
106,1696252168314,-0.6242676,-0.051818848,0.868103,0.625,-1.890625,0.296875
107,1696252168354,-0.625,-0.06842041,0.85565186,2.0,-2.125,0.125
108,1696252168394,-0.61572266,-0.047668457,0.87371826,2.21875,-2.703125,-1.15625
109,1696252168434,-0.6323242,-0.06329346,0.8666382,4.359375,-3.1875,-0.09375
110,1696252168474,-0.61035156,-0.06866455,0.8595581,0.515625,-1.265625,-0.265625
111,1696252168514,-0.61621094,-0.09185791,0.857605,0.421875,-1.0,0.953125
112,1696252168554,-0.62890625,-0.08087158,0.8654175,-0.515625,-1.859375,0.234375
113,1696252168594,-0.61987305,-0.05255127,0.8842163,-0.0625,-0.75,-1.296875
114,1696252168634,-0.63134766,-0.06109619,0.854187,-0.734375,-0.71875,0.234375
115,1696252168674,-0.61865234,-0.06719971,0.8617554,-1.34375,0.0625,0.140625
116,1696252168714,-0.6262207,-0.062316895,0.8551636,-2.0,-1.828125,0.515625
117,1696252168754,-0.6333008,-0.074279785,0.86639404,-1.40625,-0.953125,-0.375
118,1696252168794,-0.6225586,-0.059631348,0.87420654,0.078125,-0.421875,-0.671875
119,1696252168834,-0.6262207,-0.06378174,0.8612671,0.125,-0.078125,0.46875
120,1696252168874,-0.6254883,-0.054992676,0.86517334,-0.03125,0.28125,1.078125
121,1696252168914,-0.62841797,-0.06793213,0.8563843,0.6875,0.21875,0.75
122,1696252168954,-0.62158203,-0.0647583,0.85028076,-0.6875,-0.1875,-0.03125
123,1696252168994,-0.61816406,-0.062072754,0.8707886,0.046875,-0.359375,-0.09375
124,1696252169034,-0.63061523,-0.062072754,0.86346436,0.265625,-0.609375,0.671875
125,1696252169074,-0.6245117,-0.07183838,0.86883545,0.0625,0.0625,0.359375
126,1696252169114,-0.6218262,-0.06011963,0.87127686,0.03125,-0.46875,-0.1875
127,1696252169154,-0.62280273,-0.06500244,0.8522339,0.171875,-0.6875,0.015625
128,1696252169194,-0.61743164,-0.06011963,0.87249756,0.578125,0.21875,0.203125
129,1696252169234,-0.6245117,-0.061340332,0.8529663,0.890625,-0.21875,0.546875
130,1696252169274,-0.61621094,-0.07476807,0.8595581,-0.515625,-0.234375,0.28125
131,1696252169314,-0.62841797,-0.05621338,0.86761475,-0.796875,-0.9375,-0.078125
132,1696252169354,-0.6320801,-0.06085205,0.8644409,0.875,-1.015625,0.015625
133,1696252169394,-0.6201172,-0.066711426,0.8563843,0.34375,0.234375,-0.09375
134,1696252169434,-0.61328125,-0.07110596,0.85565186,-0.921875,-1.0,-0.015625
135,1696252169474,-0.63256836,-0.050598145,0.8695679,-1.21875,-1.90625,-0.53125
136,1696252169514,-0.6328125,-0.06402588,0.8566284,-1.546875,-1.234375,0.0
137,1696252169554,-0.6274414,-0.06427002,0.85565186,-0.40625,-0.78125,-0.125
138,1696252169594,-0.62524414,-0.05645752,0.8685913,-0.15625,-1.03125,-0.46875
139,1696252169634,-0.63378906,-0.054504395,0.8624878,0.1875,-1.1875,0.375
140,1696252169674,-0.62231445,-0.062072754,0.85687256,-0.625,-0.609375,0.09375
141,1696252169714,-0.626709,-0.0491333,0.86761475,-0.734375,-0.5625,-0.0625
142,1696252169754,-0.63012695,-0.055236816,0.8624878,-0.84375,-0.109375,0.265625
143,1696252169794,-0.6291504,-0.054016113,0.86590576,-0.890625,1.390625,0.1875
144,1696252169834,-0.62597656,-0.054260254,0.8764038,-1.296875,3.3125,0.78125
145,1696252169874,-0.6191406,-0.05718994,0.88201904,2.734375,4.34375,1.71875
