,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1696254966487,-0.00390625,0.07519531,-0.98828125,-0.3125,0.1875,0.0625,0.0,0.0,0.0
1,1696254966527,-0.00390625,0.07128906,-1.0029297,-0.1875,0.0,0.0625,2.125,27.0625,-277.25
2,1696254966567,-0.005859375,0.072265625,-1.0224609,-0.3125,0.0,-0.0625,0.0,0.0,0.0
3,1696254966607,-0.009765625,0.0703125,-0.99609375,-0.0625,0.125,-0.125,0.0,0.0,0.0
4,1696254966647,-0.0009765625,0.07324219,-1.0126953,0.125,0.0625,0.0,0.0,0.0,0.0
5,1696254966687,-0.0068359375,0.07910156,-1.0009766,0.25,0.25,-0.125,0.0,0.0,0.0
6,1696254966727,-0.0009765625,0.07128906,-1.015625,-0.125,0.125,0.0,0.0,0.0,0.0
7,1696254966767,0.0048828125,0.06542969,-1.0087891,-0.3125,0.25,0.125,0.0,0.0,0.0
8,1696254966807,0.0,0.06933594,-1.0136719,-0.25,0.25,0.0625,0.0,0.0,0.0
9,1696254966847,-0.0009765625,0.07128906,-1.0058594,-0.0625,0.0,0.0,0.0,0.0,0.0
10,1696254966887,0.0,0.06542969,-1.0224609,-0.5,0.0,0.0,0.0,0.0,0.0
11,1696254966927,-0.0009765625,0.072265625,-0.9980469,-0.1875,0.0625,-0.0625,0.0,0.0,0.0
12,1696254966967,0.0029296875,0.07324219,-1.0019531,-0.0625,0.0625,-0.0625,0.0,0.0,0.0
13,1696254967007,-0.0029296875,0.078125,-1.0078125,0.0625,0.0625,0.0,0.0,0.0,0.0
14,1696254967047,-0.00390625,0.07519531,-1.0058594,-0.125,0.0,-0.0625,4.0625,27.625,-277.6875
15,1696254967087,0.0048828125,0.068359375,-1.0126953,-0.125,0.0625,-0.0625,0.0,0.0,0.0
16,1696254967127,0.0,0.078125,-1.0126953,0.0,0.0625,0.0625,0.0,0.0,0.0
17,1696254967167,0.0029296875,0.07128906,-1.0058594,0.0,0.125,-0.125,0.0,0.0,0.0
18,1696254967207,0.0009765625,0.06933594,-1.0205078,-0.0625,-0.125,0.0625,0.0,0.0,0.0
19,1696254967247,0.0068359375,0.072265625,-1.0029297,-0.0625,-0.0625,0.125,0.0,0.0,0.0
20,1696254967287,-0.001953125,0.07421875,-1.0009766,0.0,0.0,0.125,0.0,0.0,0.0
21,1696254967327,0.0,0.072265625,-1.0117188,-0.0625,-0.0625,0.0,0.0,0.0,0.0
22,1696254967367,-0.0029296875,0.080078125,-1.0175781,-0.03125,-0.0625,0.09375,0.0,0.0,0.0
23,1696254967407,0.0009765625,0.06738281,-1.0048828,0.03125,-0.125,-0.03125,0.0,0.0,0.0
24,1696254967447,0.00390625,0.072265625,-1.0322266,-0.09375,-0.1875,0.03125,0.0,0.0,0.0
25,1696254967487,-0.0087890625,0.06640625,-0.9980469,0.21875,-0.1875,0.03125,0.0,0.0,0.0
26,1696254967527,0.0029296875,0.068359375,-1.0048828,-0.40625,-0.0625,0.15625,1.375,27.5,-277.5625
27,1696254967567,0.0029296875,0.07128906,-1.0068359,-0.21875,-0.125,0.03125,0.0,0.0,0.0
28,1696254967607,0.00390625,0.072265625,-1.0097656,-0.28125,-0.3125,-0.03125,0.0,0.0,0.0
29,1696254967647,-0.0029296875,0.07714844,-1.0,0.09375,-0.125,0.09375,0.0,0.0,0.0
30,1696254967687,0.0009765625,0.07324219,-1.0048828,-0.03125,-0.1875,0.09375,0.0,0.0,0.0
31,1696254967727,-0.0068359375,0.06933594,-0.9951172,-0.03125,-0.3125,0.09375,0.0,0.0,0.0
32,1696254967767,-0.0068359375,0.06933594,-1.0224609,0.03125,-0.25,0.03125,0.0,0.0,0.0
33,1696254967807,0.0029296875,0.07324219,-0.9970703,0.03125,-0.375,0.03125,0.0,0.0,0.0
34,1696254967847,-0.0048828125,0.07421875,-1.0058594,0.03125,-0.125,-0.03125,0.0,0.0,0.0
35,1696254967887,0.0068359375,0.068359375,-1.0126953,0.03125,-0.3125,0.09375,0.0,0.0,0.0
36,1696254967927,-0.005859375,0.060546875,-1.0068359,0.03125,-0.3125,-0.03125,0.0,0.0,0.0
37,1696254967967,-0.00390625,0.0703125,-0.9902344,0.03125,-0.25,0.03125,0.0,0.0,0.0
38,1696254968007,-0.0029296875,0.072265625,-1.0019531,-0.03125,-0.1875,0.03125,0.0,0.0,0.0
39,1696254968047,0.0029296875,0.07128906,-1.0009766,0.03125,-0.25,-0.09375,3.625,27.0625,-277.25
40,1696254968087,-0.001953125,0.06933594,-0.99316406,-0.03125,-0.1875,-0.03125,0.0,0.0,0.0
41,1696254968127,-0.00390625,0.07421875,-0.99902344,-0.15625,-0.3125,-0.03125,0.0,0.0,0.0
42,1696254968167,-0.005859375,0.06933594,-1.0009766,0.03125,-0.1875,-0.09375,0.0,0.0,0.0
43,1696254968207,-0.0068359375,0.07714844,-0.9980469,-0.46875,-0.125,-0.03125,0.0,0.0,0.0
44,1696254968247,0.0009765625,0.076171875,-1.0117188,-0.15625,-0.25,-0.03125,0.0,0.0,0.0
45,1696254968287,-0.0029296875,0.07519531,-1.0029297,-0.09375,-0.125,0.03125,0.0,0.0,0.0
46,1696254968327,-0.013671875,0.078125,-1.0126953,-0.09375,-0.0625,-0.03125,0.0,0.0,0.0
47,1696254968367,-0.00390625,0.072265625,-1.0019531,-0.09375,-0.125,0.03125,0.0,0.0,0.0
48,1696254968407,0.0,0.064453125,-1.0058594,0.03125,0.0,-0.03125,0.0,0.0,0.0
49,1696254968447,-0.0029296875,0.06640625,-1.0205078,-0.09375,-0.0625,-0.15625,0.0,0.0,0.0
50,1696254968487,-0.00390625,0.076171875,-1.0097656,-0.09375,0.0,-0.09375,0.0,0.0,0.0
51,1696254968527,-0.005859375,0.076171875,-1.0136719,0.03125,0.125,-0.03125,2.6875,29.0,-279.0625
52,1696254968567,-0.0087890625,0.06640625,-0.99902344,0.03125,-0.125,0.03125,0.0,0.0,0.0
53,1696254968607,-0.013671875,0.072265625,-1.0068359,0.03125,-0.0625,0.03125,0.0,0.0,0.0
54,1696254968647,-0.00390625,0.06933594,-1.0058594,0.09375,0.125,0.03125,0.0,0.0,0.0
55,1696254968687,-0.005859375,0.0703125,-1.0009766,-0.03125,0.125,0.15625,0.0,0.0,0.0
56,1696254968727,-0.0126953125,0.076171875,-1.0048828,-0.09375,0.0625,-0.03125,0.0,0.0,0.0
57,1696254968767,-0.0009765625,0.06640625,-1.0039062,-0.03125,0.28125,-0.03125,0.0,0.0,0.0
58,1696254968807,-0.001953125,0.07910156,-1.0048828,-0.21875,0.21875,-0.09375,0.0,0.0,0.0
59,1696254968847,0.0,0.072265625,-1.0166016,0.09375,0.125,-0.03125,0.0,0.0,0.0
60,1696254968887,-0.005859375,0.076171875,-1.0039062,-0.15625,0.0625,0.09375,0.0,0.0,0.0
61,1696254968927,-0.0068359375,0.068359375,-1.0039062,-0.15625,-0.0625,-0.03125,0.0,0.0,0.0
62,1696254968967,-0.009765625,0.07714844,-1.0117188,-0.03125,0.0,-0.03125,0.0,0.0,0.0
63,1696254969007,-0.0029296875,0.0703125,-1.0029297,0.09375,0.0625,-0.09375,0.0,0.0,0.0
64,1696254969047,-0.0029296875,0.072265625,-1.0136719,-0.03125,-0.0625,0.09375,2.375,26.3125,-276.1875
65,1696254969087,-0.001953125,0.072265625,-1.0117188,-0.09375,-0.0625,0.09375,0.0,0.0,0.0
66,1696254969127,-0.005859375,0.07519531,-1.0146484,-0.09375,0.125,-0.03125,0.0,0.0,0.0
67,1696254969167,-0.0107421875,0.06933594,-0.99902344,0.03125,-0.0625,-0.15625,0.0,0.0,0.0
