# Sensor type: Respeck
# Activity type: Lying down on stomach
# Activity subtype: Laughing
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696254458409,0.49072266,-0.19683838,-0.78619385,0.09375,0.4375,-0.140625
1696254458449,0.4963379,-0.19610596,-0.77789307,-0.046875,0.640625,-0.078125
1696254458488,0.49365234,-0.19952393,-0.78985596,0.203125,0.578125,-0.125
1696254458508,0.49267578,-0.19830322,-0.78375244,-0.03125,0.6875,-0.1875
1696254458548,0.48950195,-0.19805908,-0.79156494,-0.5,0.546875,-0.1875
1696254458588,0.49487305,-0.20245361,-0.7925415,-0.359375,0.59375,-0.25
1696254458650,0.48754883,-0.20074463,-0.78985596,0.125,1.25,-0.046875
1696254458689,0.48461914,-0.19805908,-0.7896118,0.28125,0.875,0.21875
1696254458729,0.48046875,-0.20025635,-0.7842407,0.0,0.234375,0.140625
1696254458749,0.48364258,-0.19952393,-0.7925415,0.375,-0.546875,0.234375
1696254458789,0.48046875,-0.19952393,-0.8106079,-0.578125,-5.15625,0.28125
1696254458829,0.47192383,-0.18511963,-0.80596924,-5.328125,-19.84375,-0.078125
1696254458870,0.5732422,-0.20880127,-0.7630005,-8.90625,-17.890625,-1.578125
1696254458888,0.5437012,-0.22833252,-0.76226807,-7.21875,-11.921875,-2.0625
1696254458930,0.54418945,-0.23199463,-0.7210083,-5.15625,-3.65625,-1.4375
1696254458970,0.5366211,-0.23760986,-0.71417236,-2.515625,-1.890625,-0.4375
1696254459008,0.5332031,-0.237854,-0.72320557,-0.890625,-1.203125,0.40625
1696254459049,0.5517578,-0.23590088,-0.73883057,-0.71875,-0.59375,0.171875
1696254459091,0.5275879,-0.2444458,-0.7385864,0.0,0.4375,0.546875
1696254459130,0.5673828,-0.2341919,-0.7546997,-1.25,-0.515625,-0.125
1696254459170,0.55029297,-0.24053955,-0.7461548,-0.421875,-1.734375,0.3125
1696254459211,0.5632324,-0.24176025,-0.76104736,-0.859375,-0.359375,-0.015625
1696254459249,0.5383301,-0.24273682,-0.737854,0.09375,0.25,0.484375
1696254459289,0.5539551,-0.2366333,-0.73321533,-1.1875,-1.078125,-0.171875
1696254459332,0.5515137,-0.23297119,-0.7229614,-0.34375,-1.203125,0.046875
1696254459369,0.54345703,-0.25030518,-0.73931885,-0.34375,-0.421875,0.015625
1696254459410,0.5554199,-0.23809814,-0.7354126,-0.125,-1.328125,0.3125
1696254459450,0.5644531,-0.2420044,-0.737854,-0.25,-0.640625,0.34375
1696254459489,0.5493164,-0.24835205,-0.7319946,-0.328125,-0.359375,0.125
1696254459530,0.5493164,-0.2456665,-0.7371216,-0.46875,-0.359375,0.140625
1696254459569,0.5500488,-0.24346924,-0.736145,-0.125,-0.171875,0.171875
1696254459609,0.5463867,-0.2390747,-0.72320557,-0.265625,-0.046875,0.109375
1696254459648,0.55566406,-0.2539673,-0.7402954,-0.046875,-0.484375,0.5
1696254459689,0.5588379,-0.24298096,-0.7407837,-0.234375,-0.25,0.28125
1696254459731,0.5493164,-0.2456665,-0.7366333,-0.015625,-0.1875,0.28125
1696254459770,0.55444336,-0.2456665,-0.74102783,-0.8125,-0.640625,-0.078125
1696254459813,0.5473633,-0.24151611,-0.72906494,-0.859375,-1.3125,0.015625
1696254459850,0.5493164,-0.24908447,-0.73150635,-0.890625,-1.359375,-0.203125
1696254459890,0.56396484,-0.24957275,-0.7402954,-0.859375,-1.140625,-0.046875
