,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50,1696255111224,0.328125,0.009765625,0.8203125,24.21875,-40.21875,-71.25,0.0,0.0,0.0
51,1696255111264,0.40429688,-0.052734375,0.9980469,33.4375,62.8125,-82.78125,0.0,0.0,0.0
52,1696255111304,0.13671875,0.0048828125,2.015625,-14.78125,1.03125,-61.0,0.0,0.0,0.0
53,1696255111344,0.8378906,0.0546875,0.7558594,20.0625,79.78125,50.21875,0.0,0.0,0.0
54,1696255111384,0.17675781,0.26757812,1.7734375,16.75,121.875,12.125,0.0,0.0,0.0
55,1696255111424,-0.12695312,0.3701172,1.2451172,18.65625,154.90625,-49.8125,0.0,0.0,0.0
56,1696255111464,-0.017578125,0.37695312,1.0351562,-7.28125,142.65625,-70.875,0.0,0.0,0.0
57,1696255111504,-0.3388672,0.28027344,1.0214844,-8.0625,149.59375,-62.15625,0.0,0.0,0.0
58,1696255111544,-0.23339844,0.359375,0.8300781,-4.96875,146.1875,-38.84375,-25.5,25.8125,-186.0625
59,1696255111584,-0.45507812,0.22460938,0.92871094,-33.71875,122.8125,-5.75,0.0,0.0,0.0
60,1696255111624,-0.29296875,0.16503906,0.7373047,-64.0625,126.90625,11.875,0.0,0.0,0.0
61,1696255111664,-0.55078125,0.15234375,0.7167969,-51.59375,127.5,31.46875,0.0,0.0,0.0
62,1696255111704,-0.5576172,-0.08496094,0.609375,-39.28125,145.625,8.46875,0.0,0.0,0.0
63,1696255111744,-0.78222656,-0.080078125,0.48535156,-25.28125,172.65625,13.46875,0.0,0.0,0.0
64,1696255111784,-0.92089844,0.06542969,0.2705078,-18.6875,177.25,7.375,0.0,0.0,0.0
65,1696255111824,-0.80078125,0.27929688,0.24121094,-5.40625,164.0,-20.96875,0.0,0.0,0.0
66,1696255111864,-0.6464844,0.18164062,0.040039062,-44.75,117.8125,-21.5,0.0,0.0,0.0
67,1696255111904,-0.3955078,0.20507812,0.009765625,-24.4375,92.96875,-14.4375,0.0,0.0,0.0
68,1696255111944,-0.5419922,0.16796875,0.09277344,-21.875,83.0,-3.75,0.0,0.0,0.0
69,1696255111984,-1.5693359,0.22363281,0.234375,-22.25,58.21875,12.96875,-48.625,23.3125,-227.875
70,1696255112024,-0.9238281,-0.041015625,0.2421875,9.1875,-37.90625,15.28125,0.0,0.0,0.0
71,1696255112064,-1.0683594,-0.07421875,0.034179688,11.9375,-4.5625,13.28125,0.0,0.0,0.0
72,1696255112104,-1.0234375,0.18945312,0.061523438,16.40625,26.84375,-0.5625,0.0,0.0,0.0
73,1696255112144,-0.9902344,0.033203125,0.10253906,20.65625,33.3125,-14.5,0.0,0.0,0.0
74,1696255112184,-0.9267578,0.0703125,0.041992188,45.75,18.8125,-15.90625,0.0,0.0,0.0
75,1696255112224,-1.0507812,0.23925781,0.001953125,56.4375,-19.84375,-13.34375,0.0,0.0,0.0
76,1696255112264,-1.0107422,0.24902344,-0.18066406,70.59375,-79.71875,-12.53125,0.0,0.0,0.0
77,1696255112304,-1.1376953,0.35546875,-0.13378906,79.9375,-129.46875,15.34375,0.0,0.0,0.0
78,1696255112344,-0.6767578,0.46875,-0.234375,37.5625,-154.1875,61.5625,0.0,0.0,0.0
79,1696255112384,-0.73828125,-0.0009765625,0.04296875,-54.9375,-181.5625,72.0,0.0,0.0,0.0
80,1696255112424,-0.40625,-0.017578125,0.30273438,28.53125,-147.8125,47.84375,0.0,0.0,0.0
81,1696255112464,-0.09082031,-0.4033203,0.46972656,38.375,-85.8125,22.75,0.0,0.0,0.0
82,1696255112504,-1.1572266,0.11816406,0.82714844,66.03125,-184.15625,26.15625,0.0,0.0,0.0
83,1696255112544,-0.4736328,0.3779297,0.6689453,-19.625,-104.1875,35.5,-40.5,31.25,-196.375
84,1696255112584,-0.044921875,0.28125,0.86816406,-8.625,-170.84375,92.375,0.0,0.0,0.0
85,1696255112624,-0.16210938,0.115234375,1.1376953,-32.3125,-154.0,75.53125,0.0,0.0,0.0
86,1696255112664,-0.31640625,0.30273438,0.9736328,-18.75,-186.28125,62.125,0.0,0.0,0.0
87,1696255112704,-0.051757812,0.3466797,1.1962891,5.90625,-184.1875,33.90625,0.0,0.0,0.0
88,1696255112744,0.053710938,0.41210938,1.2089844,5.21875,-155.9375,34.46875,0.0,0.0,0.0
89,1696255112784,0.1640625,0.6923828,1.6699219,-17.28125,-102.78125,23.21875,0.0,0.0,0.0
