# Sensor type: Thingy
# Activity type: Normal walking
# Activity subtype: Normal
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1696258028620,-0.5029297,-0.038085938,0.4609375,22.875,29.0625,1.25,0.0,0.0,0.0
1696258028664,-0.7451172,-0.041992188,0.8515625,-3.65625,59.53125,-3.59375,0.0,0.0,0.0
1696258028718,-1.1357422,-0.15234375,1.3300781,-26.375,14.5625,-3.8125,0.0,0.0,0.0
1696258028740,-0.6425781,-0.31347656,0.7480469,17.34375,-14.8125,-6.875,0.0,0.0,0.0
1696258028786,-0.4892578,-0.032226562,0.3955078,53.9375,43.125,-15.46875,0.0,0.0,0.0
1696258028819,-1.9755859,0.23339844,0.5185547,-35.34375,69.84375,22.0,0.0,0.0,0.0
1696258028865,-0.3701172,0.6044922,0.2421875,-51.28125,-2.78125,-26.21875,0.0,0.0,0.0
1696258028909,-0.15527344,0.1328125,-0.080078125,-74.65625,59.46875,38.15625,-16.625,46.0625,-222.375
1696258028943,-1.5644531,-0.2529297,-0.013671875,-71.28125,74.84375,78.28125,0.0,0.0,0.0
1696258028977,-0.9091797,-0.0068359375,0.3154297,-50.90625,100.125,16.6875,0.0,0.0,0.0
1696258029045,-0.7705078,0.072265625,0.14648438,-72.28125,101.78125,28.9375,0.0,0.0,0.0
1696258029067,-1.0683594,-0.19042969,-0.03125,-36.25,102.5,31.34375,0.0,0.0,0.0
1696258029101,-0.8457031,-0.060546875,0.043945312,-0.1875,85.84375,17.0625,0.0,0.0,0.0
1696258029146,-0.90527344,0.028320312,0.0546875,3.59375,80.15625,19.90625,0.0,0.0,0.0
1696258029179,-0.9589844,-9.765625E-4,0.0625,-18.625,77.09375,19.96875,0.0,0.0,0.0
1696258029226,-0.94140625,0.01953125,0.0078125,-14.78125,71.96875,31.09375,0.0,0.0,0.0
1696258029258,-1.046875,0.0234375,0.005859375,-17.28125,74.78125,34.8125,0.0,0.0,0.0
1696258029303,-1.1826172,-0.12011719,0.08886719,-18.625,44.15625,17.78125,0.0,0.0,0.0
1696258029337,-1.1484375,-0.0146484375,0.06542969,-18.6875,21.625,3.0,0.0,0.0,0.0
1696258029382,-1.2607422,-0.07324219,0.12207031,-29.84375,-3.6875,11.375,-202.1875,60.0625,147.6875
1696258029427,-1.3789062,-0.1484375,-0.016601562,-30.46875,-49.84375,-2.1875,0.0,0.0,0.0
1696258029461,-1.1308594,-0.0087890625,-0.0546875,20.875,-126.1875,-32.75,0.0,0.0,0.0
1696258029506,-1.2441406,0.3251953,0.29296875,85.4375,-205.96875,-43.125,0.0,0.0,0.0
1696258029540,-1.6152344,0.5097656,-0.026367188,-13.125,-150.625,-25.90625,0.0,0.0,0.0
1696258029585,-1.1816406,0.2265625,0.20117188,-129.03125,-114.59375,-67.1875,0.0,0.0,0.0
1696258029619,-1.2666016,0.16113281,0.080078125,-2.8125,-170.28125,-84.15625,0.0,0.0,0.0
1696258029663,-0.859375,-0.13671875,0.09667969,66.34375,-143.65625,-66.03125,0.0,0.0,0.0
1696258029697,-0.50683594,0.08496094,0.18457031,54.0,-108.25,-44.53125,0.0,0.0,0.0
1696258029742,-0.2919922,0.23339844,0.27929688,41.1875,-77.25,-14.75,0.0,0.0,0.0
1696258029798,-0.21777344,0.19042969,0.19238281,68.28125,-26.40625,0.15625,0.0,0.0,0.0
1696258029832,-0.3701172,0.00390625,0.24707031,51.25,21.4375,37.5625,0.0,0.0,0.0
1696258029866,-0.6845703,-0.046875,0.7714844,-5.6875,91.9375,9.65625,0.0,0.0,0.0
1696258029900,-1.3398438,-0.15234375,1.2207031,-19.78125,34.6875,-7.1875,-7.1875,60.5,-228.8125
1696258029945,-0.91015625,-0.171875,0.9394531,-6.65625,-47.84375,1.125,0.0,0.0,0.0
1696258029979,-0.13964844,0.03515625,0.5048828,45.34375,44.15625,-6.15625,0.0,0.0,0.0
1696258030024,-1.7402344,0.13769531,0.60839844,-12.09375,94.375,20.28125,0.0,0.0,0.0
1696258030057,-1.5273438,0.36621094,0.43359375,-34.84375,-23.34375,25.78125,0.0,0.0,0.0
1696258030102,-0.024414062,0.43066406,0.20898438,-26.8125,20.90625,6.4375,0.0,0.0,0.0
1696258030147,-1.25,-0.33691406,-0.23632812,-107.3125,91.28125,57.15625,0.0,0.0,0.0
1696258030181,-1.2705078,-0.20117188,0.20117188,-26.8125,109.6875,20.84375,0.0,0.0,0.0
1696258030226,-0.6855469,0.15820312,0.36132812,-32.71875,108.71875,20.09375,0.0,0.0,0.0
1696258030271,-0.87890625,9.765625E-4,0.029296875,-33.5,98.40625,29.1875,0.0,0.0,0.0
1696258030316,-0.93359375,-0.10839844,0.0048828125,-19.0625,95.84375,18.15625,0.0,0.0,0.0
1696258030338,-0.8154297,-0.052734375,-0.0107421875,2.625,94.8125,17.40625,0.0,0.0,0.0
1696258030384,-0.8935547,-0.0146484375,-0.026367188,4.8125,99.4375,21.5,-5.875,181.8125,-0.1875
1696258030417,-0.9404297,0.103515625,-0.001953125,9.6875,95.40625,27.78125,0.0,0.0,0.0
1696258030462,-1.0839844,0.1796875,0.13671875,-10.875,84.125,30.28125,0.0,0.0,0.0
1696258030507,-1.1826172,-0.13574219,0.0146484375,-14.65625,41.78125,19.3125,0.0,0.0,0.0
1696258030564,-1.1572266,-0.03515625,0.068359375,-24.25,19.3125,3.5625,0.0,0.0,0.0
1696258030586,-1.2265625,-0.15917969,0.0146484375,-17.53125,3.625,4.59375,0.0,0.0,0.0
1696258030621,-1.4501953,-0.11230469,0.034179688,-22.03125,-34.03125,-0.65625,0.0,0.0,0.0
1696258030665,-1.3867188,-0.041015625,-0.10839844,-30.21875,-149.09375,-13.15625,0.0,0.0,0.0
1696258030698,-1.0458984,0.24414062,0.27441406,78.25,-196.21875,-39.28125,0.0,0.0,0.0
1696258030743,-1.5615234,0.63378906,-0.052734375,52.25,-158.65625,-38.125,0.0,0.0,0.0
1696258030777,-1.2666016,0.052734375,0.08496094,-111.21875,-108.0625,-65.53125,0.0,0.0,0.0
1696258030822,-1.2734375,0.22070312,0.047851562,43.9375,-175.46875,-85.5625,0.0,0.0,0.0
1696258030867,-0.9003906,-0.21289062,0.11035156,77.8125,-150.75,-68.46875,0.0,0.0,0.0
1696258030901,-0.39160156,-0.00390625,0.18164062,65.0,-109.84375,-52.46875,129.875,139.8125,-139.6875
1696258030946,-0.25976562,0.17089844,0.19628906,46.875,-87.6875,-38.6875,0.0,0.0,0.0
1696258030980,-0.16503906,0.17871094,0.13867188,75.8125,-37.15625,-33.0,0.0,0.0,0.0
1696258031025,-0.19433594,0.13574219,0.15429688,49.8125,30.0625,2.46875,0.0,0.0,0.0
1696258031058,-0.66796875,-0.10839844,0.55078125,-33.34375,97.90625,7.90625,0.0,0.0,0.0
1696258031103,-1.4121094,-0.09472656,1.3964844,-5.3125,62.46875,-12.4375,0.0,0.0,0.0
1696258031137,-1.1669922,-0.3310547,1.3222656,26.65625,-24.625,1.78125,0.0,0.0,0.0
