# Sensor type: Respeck
# Activity type: Sitting
# Activity subtype: Talking
# Subject id: s2106809
# Notes: unprocessed
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1696250540418,-0.39282227,-0.7608032,0.5795288,-1.3125,0.015625,0.109375
1696250540458,-0.4033203,-0.7661743,0.56585693,1.171875,-0.453125,0.40625
1696250540499,-0.4013672,-0.7564087,0.55511475,-1.734375,-0.75,-0.125
1696250540540,-0.40527344,-0.7659302,0.56414795,-1.203125,-0.515625,-0.21875
1696250540599,-0.40698242,-0.77911377,0.56463623,-1.546875,-1.09375,0.59375
1696250540640,-0.40893555,-0.7630005,0.5704956,-2.75,-0.828125,0.21875
1696250540681,-0.4050293,-0.7710571,0.576355,-2.21875,-0.78125,0.375
1696250540700,-0.40649414,-0.7649536,0.58148193,0.15625,-0.640625,0.25
1696250540740,-0.40185547,-0.7647095,0.5805054,1.734375,-0.0625,-0.109375
1696250540800,-0.4169922,-0.7649536,0.5734253,1.640625,-1.125,0.78125
1696250540820,-0.41308594,-0.7678833,0.57977295,1.734375,-1.765625,1.125
1696250540861,-0.3798828,-0.75787354,0.57244873,2.671875,-0.6875,-0.109375
1696250540901,-0.40576172,-0.76763916,0.5639038,4.75,-0.75,0.171875
1696250540940,-0.40942383,-0.7695923,0.5321655,0.3125,-1.578125,0.40625
1696250540980,-0.3972168,-0.7503052,0.55584717,-0.890625,-1.65625,0.328125
1696250541023,-0.40356445,-0.76226807,0.5673218,1.9375,-0.75,0.765625
1696250541060,-0.40722656,-0.7786255,0.55389404,5.875,-0.359375,1.453125
1696250541101,-0.39111328,-0.76348877,0.5302124,8.421875,-2.171875,1.21875
1696250541139,-0.39013672,-0.77056885,0.54486084,8.25,-1.234375,1.703125
1696250541180,-0.41064453,-0.80255127,0.52508545,7.640625,-2.984375,2.453125
1696250541223,-0.41357422,-0.7984009,0.51361084,5.078125,-4.234375,0.671875
1696250541259,-0.40307617,-0.79522705,0.50579834,2.046875,-2.9375,-0.546875
1696250541301,-0.38964844,-0.78009033,0.5109253,-2.09375,-1.1875,-0.75
1696250541342,-0.40234375,-0.7959595,0.50994873,-1.828125,0.640625,0.1875
1696250541382,-0.40551758,-0.7944946,0.5165405,0.28125,-0.390625,0.421875
1696250541441,-0.40405273,-0.7930298,0.5153198,-0.203125,-0.015625,-0.03125
1696250541446,-0.40966797,-0.78790283,0.51849365,-1.0625,0.0,0.0625
1696250541481,-0.40576172,-0.7937622,0.51678467,-0.8125,-0.046875,0.5625
1696250541561,-0.3947754,-0.7930298,0.50946045,-0.46875,0.109375,0.5
1696250541565,-0.4038086,-0.78448486,0.5133667,-0.6875,-0.0625,-0.234375
1696250541600,-0.4020996,-0.788147,0.5206909,-0.859375,-0.140625,0.15625
1696250541642,-0.39770508,-0.79278564,0.5223999,-0.953125,0.015625,0.265625
1696250541682,-0.40454102,-0.7908325,0.52093506,0.171875,0.046875,0.078125
1696250541720,-0.40454102,-0.79278564,0.5158081,-0.0625,-0.4375,0.40625
1696250541762,-0.40234375,-0.78009033,0.5162964,-1.40625,-0.375,-0.171875
1696250541800,-0.41015625,-0.7932739,0.5282593,-0.890625,-0.53125,0.6875
1696250541842,-0.3930664,-0.79644775,0.5314331,0.359375,-0.25,-0.28125
1696250541880,-0.39282227,-0.7756958,0.5258179,0.890625,-0.015625,-0.40625
1696250541920,-0.40600586,-0.7942505,0.5175171,1.234375,-0.359375,0.046875
1696250541961,-0.41088867,-0.7930298,0.5216675,0.328125,-0.4375,-0.03125
1696250542002,-0.40722656,-0.7937622,0.5204468,0.359375,-0.5,0.40625
1696250542040,-0.40551758,-0.7888794,0.51898193,-0.65625,-1.0625,-0.09375
1696250542080,-0.41210938,-0.7944946,0.5211792,-0.90625,-0.484375,-0.046875
1696250542121,-0.39282227,-0.7918091,0.5248413,-1.125,-1.203125,0.140625
1696250542161,-0.40161133,-0.78375244,0.52557373,-0.203125,-0.84375,-0.078125
1696250542201,-0.40771484,-0.78790283,0.52630615,0.921875,-0.546875,0.203125
1696250542242,-0.40112305,-0.7835083,0.51239014,-1.75,-0.265625,-0.515625
1696250542282,-0.4104004,-0.7852173,0.5297241,-1.34375,0.4375,-0.109375
1696250542321,-0.41333008,-0.80426025,0.5211792,-1.03125,-1.890625,0.8125
1696250542362,-0.39404297,-0.78619385,0.52264404,-0.671875,-1.6875,-1.015625
1696250542401,-0.41064453,-0.7930298,0.53460693,1.5,-1.171875,0.375
1696250542441,-0.39672852,-0.79107666,0.53338623,1.15625,0.25,0.21875
1696250542480,-0.39208984,-0.7774048,0.52459717,0.984375,0.765625,-0.40625
1696250542520,-0.41577148,-0.78375244,0.5055542,-0.265625,-0.4375,-0.09375
1696250542561,-0.42211914,-0.78692627,0.52948,-1.234375,-0.625,0.609375
1696250542601,-0.39575195,-0.784729,0.524353,-1.21875,-1.375,0.40625
1696250542641,-0.39233398,-0.78912354,0.5165405,-0.78125,-0.65625,-0.28125
1696250542680,-0.41601562,-0.79278564,0.52020264,-0.390625,-0.625,0.078125
1696250542720,-0.41357422,-0.7876587,0.52948,-0.546875,-1.1875,0.3125
1696250542741,-0.4013672,-0.7756958,0.53240967,-0.34375,-0.5625,0.03125
1696250542781,-0.40576172,-0.7827759,0.52142334,0.171875,-0.375,-0.1875
1696250542839,-0.4116211,-0.78375244,0.52752686,-1.34375,-0.328125,-0.140625
1696250542859,-0.41235352,-0.77789307,0.53582764,-0.171875,-0.296875,0.75
1696250542900,-0.39794922,-0.78253174,0.52874756,-0.234375,-0.21875,0.09375
1696250542939,-0.41137695,-0.7876587,0.539978,0.546875,-0.140625,0.390625
1696250542981,-0.40698242,-0.7888794,0.53240967,-0.28125,0.015625,0.375
1696250543024,-0.4140625,-0.7815552,0.52264404,-0.59375,-0.03125,-0.21875
1696250543060,-0.41503906,-0.7827759,0.524353,0.375,-0.78125,-0.03125
1696250543102,-0.40771484,-0.7896118,0.53338623,-0.421875,-1.15625,0.1875
1696250543164,-0.40625,-0.78326416,0.53118896,0.359375,-0.765625,-0.0625
1696250543180,-0.41503906,-0.7954712,0.5282593,1.265625,-0.515625,0.296875
1696250543222,-0.41845703,-0.7937622,0.5231323,1.015625,-0.484375,0.640625
1696250543261,-0.40478516,-0.7749634,0.526062,-0.1875,-0.5,0.109375
