,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0,1696254914116,0.46191406,-0.18457031,0.8251953,0.09375,0.15625,0.28125,0.0,0.0,0.0
1,1696254914156,0.48046875,-0.18457031,0.8544922,0.09375,0.40625,0.34375,0.0,0.0,0.0
2,1696254914196,0.48046875,-0.19042969,0.85253906,-0.1875,0.34375,0.28125,0.0,0.0,0.0
3,1696254914236,0.47558594,-0.18652344,0.8388672,-0.4375,-0.21875,-0.03125,0.0,0.0,0.0
4,1696254914276,0.4716797,-0.18945312,0.8408203,-0.5625,-0.40625,-0.25,0.0,0.0,0.0
5,1696254914316,0.4765625,-0.18164062,0.83984375,-0.125,-0.28125,-0.375,0.0,0.0,0.0
6,1696254914356,0.48242188,-0.18847656,0.83984375,0.21875,-0.09375,-0.3125,0.0,0.0,0.0
7,1696254914396,0.47265625,-0.17871094,0.85253906,0.09375,0.09375,-0.25,0.0,0.0,0.0
8,1696254914436,0.48339844,-0.18066406,0.83496094,0.03125,0.15625,-0.09375,0.0,0.0,0.0
9,1696254914476,0.47558594,-0.18261719,0.8486328,0.09375,-0.09375,0.15625,0.0,0.0,0.0
10,1696254914516,0.47460938,-0.18066406,0.8466797,0.0,-0.09375,0.03125,0.0,0.0,0.0
11,1696254914556,0.47265625,-0.19433594,0.82910156,-0.0625,-0.09375,-0.09375,23.6875,28.375,-192.5
12,1696254914596,0.47460938,-0.17578125,0.84277344,-0.125,-0.03125,-0.09375,0.0,0.0,0.0
13,1696254914636,0.48242188,-0.18652344,0.83984375,0.21875,0.21875,-0.03125,0.0,0.0,0.0
14,1696254914676,0.4736328,-0.1875,0.84472656,0.34375,-0.03125,-0.15625,0.0,0.0,0.0
15,1696254914716,0.484375,-0.1875,0.8417969,-0.0625,-0.03125,-0.09375,0.0,0.0,0.0
16,1696254914756,0.4765625,-0.18066406,0.85058594,0.03125,0.03125,0.03125,0.0,0.0,0.0
17,1696254914796,0.47851562,-0.17480469,0.8515625,-0.25,-0.09375,-0.09375,0.0,0.0,0.0
18,1696254914836,0.46972656,-0.18261719,0.8378906,0.03125,0.09375,0.09375,0.0,0.0,0.0
19,1696254914876,0.47265625,-0.18066406,0.83691406,-0.1875,0.09375,0.03125,0.0,0.0,0.0
20,1696254914916,0.46972656,-0.18554688,0.8408203,-0.1875,-0.03125,-0.03125,0.0,0.0,0.0
21,1696254914956,0.4814453,-0.17871094,0.8388672,-0.0625,-0.09375,-0.09375,0.0,0.0,0.0
22,1696254914996,0.47070312,-0.1796875,0.8359375,-0.0625,-0.09375,-0.03125,0.0,0.0,0.0
23,1696254915036,0.47265625,-0.18652344,0.83203125,-0.0625,0.03125,0.09375,24.875,30.625,-193.125
24,1696254915076,0.47558594,-0.18554688,0.8408203,-0.0625,-0.03125,-0.09375,0.0,0.0,0.0
25,1696254915116,0.47851562,-0.1796875,0.8359375,0.15625,-0.28125,-0.1875,0.0,0.0,0.0
26,1696254915156,0.4736328,-0.18066406,0.84375,0.09375,0.03125,-0.25,0.0,0.0,0.0
27,1696254915196,0.47460938,-0.18261719,0.82910156,0.09375,0.03125,-0.15625,0.0,0.0,0.0
28,1696254915236,0.47753906,-0.18261719,0.8417969,0.09375,0.15625,-0.03125,0.0,0.0,0.0
29,1696254915276,0.46289062,-0.1875,0.85253906,-0.0625,-0.09375,0.03125,0.0,0.0,0.0
30,1696254915316,0.48632812,-0.18652344,0.8457031,0.09375,0.03125,-0.09375,0.0,0.0,0.0
31,1696254915356,0.47558594,-0.18652344,0.84472656,0.0,0.15625,-0.03125,0.0,0.0,0.0
32,1696254915396,0.46972656,-0.18945312,0.84375,-0.1875,-0.03125,0.03125,0.0,0.0,0.0
33,1696254915436,0.47558594,-0.1796875,0.8232422,0.09375,-0.15625,-0.03125,0.0,0.0,0.0
34,1696254915476,0.4765625,-0.18359375,0.83691406,0.0,0.03125,-0.03125,0.0,0.0,0.0
35,1696254915516,0.47070312,-0.18652344,0.85058594,0.0,0.09375,0.15625,0.0,0.0,0.0
36,1696254915556,0.47265625,-0.1796875,0.8417969,0.0,0.03125,0.15625,24.4375,29.4375,-193.25
37,1696254915596,0.47851562,-0.17871094,0.8417969,-0.0625,-0.03125,-0.03125,0.0,0.0,0.0
38,1696254915636,0.4736328,-0.17382812,0.8378906,-0.4375,-0.09375,0.03125,0.0,0.0,0.0
39,1696254915676,0.47753906,-0.19140625,0.8486328,0.09375,-0.03125,0.03125,0.0,0.0,0.0
40,1696254915716,0.47460938,-0.17675781,0.8466797,0.0,0.09375,0.03125,0.0,0.0,0.0
41,1696254915756,0.4716797,-0.1796875,0.83691406,0.09375,0.03125,0.03125,0.0,0.0,0.0
42,1696254915796,0.4736328,-0.1953125,0.8310547,0.03125,-0.15625,-0.09375,0.0,0.0,0.0
43,1696254915836,0.47460938,-0.17773438,0.8388672,-0.0625,-0.03125,-0.09375,0.0,0.0,0.0
44,1696254915876,0.4716797,-0.18457031,0.84765625,0.0,0.21875,-0.1875,0.0,0.0,0.0
45,1696254915916,0.46972656,-0.18554688,0.83984375,-0.0625,-0.03125,-0.03125,0.0,0.0,0.0
46,1696254915956,0.4794922,-0.17285156,0.8378906,0.09375,0.09375,-0.15625,0.0,0.0,0.0
47,1696254915996,0.47070312,-0.18066406,0.8388672,0.15625,0.03125,0.03125,0.0,0.0,0.0
48,1696254916036,0.47265625,-0.17675781,0.85253906,-0.125,0.15625,-0.15625,24.125,28.5625,-191.3125
49,1696254916076,0.47265625,-0.18554688,0.8330078,0.0,-0.03125,-0.03125,0.0,0.0,0.0
50,1696254916116,0.47265625,-0.18554688,0.84375,-0.0625,-0.03125,-0.15625,0.0,0.0,0.0
